,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
53662,100,0.32,2.0,2.0,0.0,0.2,3,
57401,110,0.16,0.0,0.0,0.2,0.0,5,
25983,60,0.64,0.02,2.0,2.0,2.0,15,
39602,80,0.64,0.0,0.02,0.2,0.02,9,
42284,80,1.28,0.2,0.02,0.2,0.0,11,
50191,100,0.16,0.0,0.0,0.0,0.2,5,
44710,90,0.16,2.0,2.0,0.0,2.0,5,
29206,70,0.16,0.02,0.0,2.0,0.0,7,
58721,110,0.16,2.0,0.0,0.02,0.0,13,
41502,80,1.28,0.0,0.2,0.2,0.0,15,
45105,90,0.32,0.0,0.2,0.2,2.0,11,
61078,110,0.64,0.0,0.02,0.02,0.02,9,
47642,90,0.64,0.2,0.02,0.02,0.2,3,
47134,90,0.64,0.02,0.0,2.0,0.02,9,
57892,110,0.16,0.02,0.0,2.0,0.2,7,
35584,70,1.28,2.0,0.02,0.2,2.0,9,
52792,100,0.32,0.02,2.0,0.02,0.02,13,
21523,60,0.16,0.0,0.0,0.0,0.2,13,
69733,120,0.64,2.0,0.2,0.2,0.02,15,
26433,60,0.64,2.0,0.0,0.0,0.0,5,
55580,100,1.28,0.0,0.0,0.02,0.0,3,
49748,90,1.28,2.0,0.0,0.0,0.2,15,
49315,90,1.28,0.2,0.0,0.02,0.02,3,
51619,100,0.16,2.0,0.0,2.0,0.2,5,
70060,120,1.28,0.0,0.02,0.2,0.0,11,
51625,100,0.16,2.0,0.0,2.0,2.0,3,
14612,50,0.16,0.0,0.2,0.02,2.0,9,
44411,90,0.16,2.0,0.0,0.2,0.0,9,
44938,90,0.32,0.0,0.02,0.0,2.0,13,
70303,120,1.28,0.0,2.0,0.2,2.0,7,
63593,110,1.28,0.02,2.0,2.0,0.0,13,
48760,90,1.28,0.0,2.0,0.02,0.02,13,
50619,100,0.16,0.0,2.0,2.0,2.0,7,
64530,120,0.16,0.0,0.0,0.0,0.2,11,
26726,60,0.64,2.0,0.2,0.2,0.2,3,
12337,40,0.64,2.0,0.2,0.0,0.2,9,
34742,70,1.28,0.02,0.2,0.0,2.0,5,
61252,110,0.64,0.0,0.2,2.0,0.2,7,
37242,80,0.16,2.0,0.0,0.2,0.0,7,
69064,120,0.64,0.2,0.0,0.2,0.2,7,
38356,80,0.32,0.02,0.2,0.02,2.0,9,
31001,70,0.32,0.02,0.0,2.0,0.0,13,
57948,110,0.16,0.02,0.02,0.02,0.2,7,
35533,70,1.28,2.0,0.02,0.02,0.0,5,
59468,110,0.32,0.0,0.2,2.0,2.0,9,
7399,40,0.16,0.0,0.2,0.0,0.02,3,
30115,70,0.16,2.0,0.0,2.0,0.2,5,
27933,60,1.28,0.2,0.02,0.02,0.2,9,
53021,100,0.32,0.2,0.02,0.02,0.2,9,
53730,100,0.32,2.0,2.0,0.2,2.0,13,
61687,110,0.64,0.02,0.2,2.0,0.0,9,
30913,70,0.32,0.02,0.0,0.0,0.0,5,
32582,70,0.64,0.0,0.2,2.0,0.2,11,
50137,90,1.28,2.0,2.0,0.2,0.2,9,
19561,50,0.64,2.0,0.2,0.2,0.2,9,
209,30,0.16,0.0,0.02,2.0,0.02,15,
33777,70,0.64,2.0,0.02,0.2,0.02,7,
28931,70,0.16,0.0,0.2,0.02,0.02,3,
10329,40,0.32,2.0,0.0,0.0,2.0,11,
10305,40,0.32,2.0,0.0,0.0,0.0,5,
63062,110,1.28,0.0,2.0,0.0,0.0,15,
388,30,0.16,0.0,2.0,0.02,2.0,9,
46256,90,0.32,2.0,0.02,0.0,0.0,3,
16212,50,0.32,0.0,0.0,2.0,0.0,3,
30904,70,0.32,0.0,2.0,2.0,0.2,15,
66043,120,0.16,2.0,0.02,0.2,0.2,13,
33962,70,0.64,2.0,2.0,0.0,2.0,13,
13436,40,1.28,0.02,2.0,2.0,2.0,9,
59388,110,0.32,0.0,0.2,0.02,0.0,3,
68974,120,0.64,0.02,2.0,2.0,0.02,9,
35940,80,0.16,0.0,0.0,2.0,0.2,7,
42820,80,1.28,2.0,0.2,0.02,0.02,5,
9131,40,0.32,0.0,0.02,0.2,0.0,9,
63543,110,1.28,0.02,2.0,0.02,0.02,11,
70376,120,1.28,0.02,0.0,0.02,0.02,13,
20612,50,1.28,0.2,0.0,0.0,0.0,11,
42526,80,1.28,0.2,2.0,0.2,2.0,5,
46533,90,0.32,2.0,2.0,0.02,2.0,11,
4661,30,0.64,0.2,0.02,0.2,0.02,15,
26815,60,0.64,2.0,2.0,0.02,0.2,13,
53315,100,0.32,2.0,0.0,0.0,0.0,9,
68888,120,0.64,0.02,2.0,0.0,0.02,5,
42372,80,1.28,0.2,0.2,0.02,0.02,5,
62414,110,0.64,2.0,0.02,0.02,0.0,7,
22849,60,0.16,2.0,0.0,0.0,0.0,5,
67098,120,0.32,0.02,2.0,0.0,0.02,9,
18220,50,0.64,0.0,0.2,0.2,0.2,15,
31166,70,0.32,0.02,0.2,0.02,0.0,7,
66622,120,0.32,0.0,0.2,2.0,0.02,9,
3718,30,0.64,0.0,0.02,0.0,2.0,5,
26685,60,0.64,2.0,0.2,0.02,0.0,5,
55991,100,1.28,0.0,2.0,2.0,0.2,13,
41516,80,1.28,0.0,0.2,0.2,0.2,15,
38116,80,0.32,0.02,0.0,0.02,0.02,5,
27265,60,1.28,0.0,2.0,0.02,2.0,3,
55391,100,0.64,2.0,0.2,0.2,0.02,3,
37225,80,0.16,2.0,0.0,0.02,0.02,15,
49006,90,1.28,0.02,0.02,0.2,0.0,15,
11712,40,0.64,0.2,0.0,0.2,0.02,5,
49824,90,1.28,2.0,0.0,2.0,0.02,13,
38334,80,0.32,0.02,0.2,0.02,0.0,7,
41923,80,1.28,0.02,0.2,0.02,0.02,3,
70370,120,1.28,0.02,0.0,0.02,0.0,15,
29910,70,0.16,0.2,2.0,0.0,0.0,15,
35295,70,1.28,0.2,2.0,0.0,0.2,5,
15564,50,0.16,0.2,0.2,2.0,2.0,9,
17091,50,0.32,0.2,0.0,0.2,0.02,11,
7984,40,0.16,0.02,2.0,0.02,0.0,11,
2830,30,0.32,0.2,0.02,0.02,0.0,7,
35426,70,1.28,2.0,0.0,0.02,0.0,15,
3683,30,0.64,0.0,0.0,2.0,0.2,5,
48736,90,1.28,0.0,2.0,0.0,0.2,7,
17226,50,0.32,0.2,0.02,2.0,0.0,15,
16562,50,0.32,0.0,2.0,2.0,0.2,3,
13809,40,1.28,0.2,2.0,0.02,0.0,13,
46943,90,0.64,0.0,2.0,0.0,0.2,5,
21496,50,1.28,2.0,2.0,2.0,0.2,15,
61235,110,0.64,0.0,0.2,0.2,2.0,15,
30509,70,0.32,0.0,0.0,0.02,0.2,9,
40296,80,0.64,0.02,2.0,2.0,0.0,11,
4111,30,0.64,0.02,0.0,0.2,2.0,7,
59263,110,0.32,0.0,0.02,0.0,0.2,5,
33379,70,0.64,0.2,0.2,0.0,0.0,9,
31734,70,0.32,0.2,2.0,0.02,0.02,9,
60800,110,0.32,2.0,0.2,2.0,0.02,13,
19978,50,1.28,0.0,0.2,0.02,0.2,3,
1589,30,0.16,2.0,0.2,0.0,2.0,3,
58700,110,0.16,2.0,0.0,0.0,0.02,13,
44634,90,0.16,2.0,0.2,0.2,0.0,7,
21631,60,0.16,0.0,0.02,0.0,0.2,5,
25228,60,0.64,0.0,0.02,0.02,0.0,3,
23677,60,0.32,0.0,2.0,0.02,0.2,9,
34909,70,1.28,0.02,2.0,0.2,2.0,3,
54271,100,0.64,0.02,0.0,0.2,0.02,3,
62228,110,0.64,0.2,2.0,0.2,0.02,13,
41773,80,1.28,0.02,0.0,2.0,2.0,11,
36823,80,0.16,0.2,0.0,2.0,0.0,9,
9969,40,0.32,0.2,0.02,0.0,0.0,5,
19956,50,1.28,0.0,0.2,0.0,0.2,15,
30198,70,0.16,2.0,0.02,0.2,0.2,3,
16712,50,0.32,0.02,0.02,0.0,2.0,9,
25796,60,0.64,0.02,0.2,0.02,0.02,5,
52894,100,0.32,0.2,0.0,0.02,0.0,7,
35671,70,1.28,2.0,0.2,0.02,2.0,15,
22817,60,0.16,0.2,2.0,0.2,2.0,11,
48589,90,1.28,0.0,0.02,2.0,0.02,7,
65523,120,0.16,0.2,0.02,0.0,0.0,9,
21034,50,1.28,0.2,2.0,2.0,0.0,15,
8339,40,0.16,0.2,0.2,0.02,2.0,7,
34603,70,1.28,0.02,0.0,2.0,2.0,7,
71014,120,1.28,0.2,0.2,0.0,0.0,15,
46957,90,0.64,0.0,2.0,0.02,0.0,5,
66771,120,0.32,0.02,0.0,0.0,0.2,13,
30893,70,0.32,0.0,2.0,2.0,0.02,7,
47623,90,0.64,0.2,0.02,0.0,2.0,7,
16173,50,0.32,0.0,0.0,0.02,0.2,9,
9712,40,0.32,0.02,0.2,0.2,2.0,9,
31080,70,0.32,0.02,0.02,0.2,0.0,3,
2959,30,0.32,0.2,0.2,0.02,0.2,13,
29047,70,0.16,0.0,2.0,0.02,0.02,11,
60307,110,0.32,0.2,0.2,0.02,2.0,7,
60111,110,0.32,0.2,0.0,0.2,2.0,7,
54494,100,0.64,0.02,0.2,0.2,0.0,15,
57171,100,1.28,2.0,0.2,0.02,2.0,7,
20302,50,1.28,0.02,0.02,0.02,0.0,7,
4393,30,0.64,0.02,2.0,0.0,2.0,11,
43390,90,0.16,0.0,2.0,0.02,0.2,11,
26524,60,0.64,2.0,0.0,2.0,0.02,5,
58005,110,0.16,0.02,0.02,2.0,0.2,9,
68478,120,0.64,0.0,2.0,0.02,0.2,11,
42823,80,1.28,2.0,0.2,0.02,0.02,11,
2230,30,0.32,0.0,2.0,2.0,0.2,11,
13935,40,1.28,2.0,0.0,0.02,0.2,13,
41203,80,0.64,2.0,2.0,2.0,0.2,5,
16921,50,0.32,0.02,2.0,0.0,0.02,7,
42322,80,1.28,0.2,0.02,2.0,0.2,3,
11780,40,0.64,0.2,0.02,0.0,0.2,15,
35211,70,1.28,0.2,0.2,0.02,0.2,5,
31239,70,0.32,0.02,0.2,2.0,0.2,13,
159,30,0.16,0.0,0.02,0.02,0.2,13,
54998,100,0.64,0.2,2.0,0.0,0.0,15,
27619,60,1.28,0.02,0.2,0.2,0.02,11,
58421,110,0.16,0.2,0.02,0.2,0.02,15,
8518,40,0.16,2.0,0.0,0.0,0.0,15,
19679,50,0.64,2.0,2.0,0.2,2.0,7,
60614,110,0.32,2.0,0.02,0.0,2.0,5,
41981,80,1.28,0.02,0.2,2.0,0.02,7,
52162,100,0.32,0.0,0.02,0.2,2.0,13,
17167,50,0.32,0.2,0.02,0.02,0.0,9,
28121,60,1.28,0.2,2.0,0.0,0.02,7,
68439,120,0.64,0.0,2.0,0.0,0.02,3,
14683,50,0.16,0.0,2.0,0.0,0.02,11,
32273,70,0.64,0.0,0.0,0.0,0.2,9,
30028,70,0.16,2.0,0.0,0.0,0.02,13,
27006,60,1.28,0.0,0.02,0.0,0.2,3,
42277,80,1.28,0.2,0.02,0.02,2.0,11,
40516,80,0.64,0.2,0.02,2.0,0.0,3,
14808,50,0.16,0.02,0.0,0.0,2.0,9,
21302,50,1.28,2.0,0.2,0.0,2.0,5,
16047,50,0.16,2.0,2.0,0.02,0.0,9,
56960,100,1.28,2.0,0.0,0.2,0.02,5,
32045,70,0.32,2.0,0.2,0.0,0.02,15,
19423,50,0.64,2.0,0.02,0.02,0.2,13,
27428,60,1.28,0.02,0.0,2.0,0.2,7,
62,30,0.16,0.0,0.0,0.2,0.0,15,
54244,100,0.64,0.02,0.0,0.02,0.02,5,
68582,120,0.64,0.02,0.0,0.02,0.02,9,
40290,80,0.64,0.02,2.0,0.2,2.0,13,
38585,80,0.32,0.2,0.0,0.2,0.0,5,
17903,50,0.32,2.0,2.0,2.0,0.02,11,
47936,90,0.64,2.0,0.0,0.0,0.0,3,
59646,110,0.32,0.02,0.0,0.2,0.0,15,
1859,30,0.32,0.0,0.0,0.2,0.02,11,
31231,70,0.32,0.02,0.2,2.0,0.02,11,
60318,110,0.32,0.2,0.2,0.2,0.0,15,
59222,110,0.32,0.0,0.0,2.0,0.0,7,
56779,100,1.28,0.2,0.2,2.0,2.0,7,
50968,100,0.16,0.02,2.0,0.0,0.02,5,
21131,50,1.28,2.0,0.0,0.2,0.2,13,
29597,70,0.16,0.2,0.0,0.02,0.0,5,
46436,90,0.32,2.0,0.2,0.2,0.02,13,
27658,60,1.28,0.02,0.2,2.0,2.0,5,
47070,90,0.64,0.02,0.0,0.02,0.0,7,
12070,40,0.64,0.2,2.0,2.0,0.0,7,
38139,80,0.32,0.02,0.0,0.2,0.0,9,
21860,60,0.16,0.0,2.0,0.0,0.2,15,
34224,70,1.28,0.0,0.02,0.2,0.02,5,
69577,120,0.64,2.0,0.02,0.0,2.0,11,
27384,60,1.28,0.02,0.0,0.2,0.0,3,
36079,80,0.16,0.0,0.2,0.0,0.2,5,
13020,40,1.28,0.02,0.0,0.02,0.0,3,
70786,120,1.28,0.2,0.0,0.0,0.0,7,
21068,50,1.28,2.0,0.0,0.0,0.02,13,
59754,110,0.32,0.02,0.02,0.2,0.0,7,
58177,110,0.16,0.02,2.0,0.02,2.0,3,
10839,40,0.64,0.0,0.0,2.0,0.0,9,
17310,50,0.32,0.2,0.2,0.2,0.0,15,
53966,100,0.64,0.0,0.02,2.0,0.02,9,
56157,100,1.28,0.02,0.02,0.02,0.2,9,
62258,110,0.64,0.2,2.0,2.0,0.2,3,
9574,40,0.32,0.02,0.02,0.02,2.0,13,
7167,30,1.28,2.0,2.0,2.0,2.0,15,
13851,40,1.28,0.2,2.0,0.2,0.2,13,
47682,90,0.64,0.2,0.02,0.2,2.0,13,
59703,110,0.32,0.02,0.02,0.0,0.02,3,
46933,90,0.64,0.0,2.0,0.0,0.0,13,
5117,30,0.64,2.0,0.02,0.2,2.0,3,
3248,30,0.32,2.0,0.02,0.0,0.0,3,
13803,40,1.28,0.2,2.0,0.0,2.0,15,
58439,110,0.16,0.2,0.02,2.0,0.0,9,
51637,100,0.16,2.0,0.02,0.0,0.0,13,
13517,40,1.28,0.2,0.0,0.2,2.0,3,
10903,40,0.64,0.0,0.02,0.02,0.02,11,
51734,100,0.16,2.0,0.02,2.0,0.2,11,
39372,80,0.32,2.0,2.0,0.2,0.0,11,
55353,100,0.64,2.0,0.2,0.0,2.0,11,
2784,30,0.32,0.2,0.0,2.0,0.02,13,
4106,30,0.64,0.02,0.0,0.2,0.2,11,
50626,100,0.16,0.02,0.0,0.0,0.0,7,
7290,40,0.16,0.0,0.02,0.0,0.02,9,
61685,110,0.64,0.02,0.2,2.0,0.0,5,
53332,100,0.32,2.0,0.0,0.0,0.2,15,
48441,90,1.28,0.0,0.0,0.2,0.0,5,
15255,50,0.16,0.2,0.0,0.0,2.0,7,
34847,70,1.28,0.02,2.0,0.0,0.2,5,
62423,110,0.64,2.0,0.02,0.02,0.02,11,
13661,40,1.28,0.2,0.02,2.0,2.0,11,
46171,90,0.32,2.0,0.0,0.0,2.0,15,
61486,110,0.64,0.02,0.0,2.0,2.0,13,
10697,40,0.32,2.0,2.0,0.2,0.0,5,
67958,120,0.32,2.0,0.2,2.0,0.0,7,
44789,90,0.16,2.0,2.0,2.0,0.2,9,
50828,100,0.16,0.02,0.02,2.0,0.02,5,
24866,60,0.32,2.0,0.2,0.0,0.0,7,
27294,60,1.28,0.0,2.0,0.2,2.0,5,
27502,60,1.28,0.02,0.02,0.2,0.0,15,
32414,70,0.64,0.0,0.02,0.02,0.2,11,
7395,40,0.16,0.0,0.2,0.0,0.0,9,
32176,70,0.32,2.0,2.0,0.02,0.0,11,
41171,80,0.64,2.0,2.0,0.2,0.02,11,
58845,110,0.16,2.0,0.02,0.02,0.2,9,
16472,50,0.32,0.0,2.0,0.0,0.02,5,
12609,40,1.28,0.0,0.0,0.2,0.02,7,
2065,30,0.32,0.0,0.2,0.02,2.0,3,
27184,60,1.28,0.0,0.2,0.2,2.0,9,
25339,60,0.64,0.0,0.2,0.0,2.0,15,
30236,70,0.16,2.0,0.02,2.0,2.0,9,
9313,40,0.32,0.0,2.0,0.0,0.2,9,
37446,80,0.16,2.0,0.2,0.02,0.02,9,
61,30,0.16,0.0,0.0,0.2,0.0,13,
63730,110,1.28,0.2,0.02,0.0,0.0,7,
21371,50,1.28,2.0,0.2,2.0,0.02,3,
16241,50,0.32,0.0,0.02,0.0,0.0,5,
55327,100,0.64,2.0,0.02,2.0,2.0,15,
50145,90,1.28,2.0,2.0,0.2,2.0,11,
44551,90,0.16,2.0,0.02,2.0,0.0,9,
10163,40,0.32,0.2,0.2,0.2,2.0,15,
16885,50,0.32,0.02,0.2,2.0,0.0,5,
560,30,0.16,0.02,0.02,0.0,0.0,3,
11797,40,0.64,0.2,0.02,0.02,0.02,7,
41703,80,1.28,0.02,0.0,0.02,0.02,11,
45113,90,0.32,0.0,0.2,2.0,0.0,13,
31468,70,0.32,0.2,0.0,2.0,2.0,9,
43467,90,0.16,0.02,0.0,0.0,0.02,11,
44416,90,0.16,2.0,0.0,0.2,0.02,5,
66919,120,0.32,0.02,0.02,0.02,2.0,15,
51610,100,0.16,2.0,0.0,2.0,0.0,15,
44213,90,0.16,0.2,0.2,2.0,0.0,5,
19780,50,1.28,0.0,0.0,0.2,0.02,13,
3044,30,0.32,0.2,2.0,0.0,0.2,15,
43485,90,0.16,0.02,0.0,0.02,0.0,5,
61453,110,0.64,0.02,0.0,0.2,2.0,3,
27160,60,1.28,0.0,0.2,0.2,0.0,3,
57464,110,0.16,0.0,0.02,0.0,0.02,5,
51048,100,0.16,0.02,2.0,2.0,0.0,11,
61979,110,0.64,0.2,0.02,0.02,0.2,5,
38184,80,0.32,0.02,0.0,2.0,0.2,15,
36248,80,0.16,0.0,2.0,0.2,0.2,7,
8879,40,0.16,2.0,2.0,0.02,0.0,9,
66379,120,0.32,0.0,0.0,0.2,0.2,13,
54253,100,0.64,0.02,0.0,0.02,0.2,9,
34734,70,1.28,0.02,0.2,0.0,0.2,3,
5984,30,1.28,0.02,0.02,0.02,0.2,15,
16952,50,0.32,0.02,2.0,0.02,0.02,13,
56841,100,1.28,0.2,2.0,0.2,0.0,5,
53455,100,0.32,2.0,0.02,0.02,0.0,9,
44076,90,0.16,0.2,0.02,0.2,0.0,11,
29199,70,0.16,0.02,0.0,0.2,2.0,7,
7089,30,1.28,2.0,2.0,0.02,0.0,13,
35311,70,1.28,0.2,2.0,0.02,0.0,9,
66385,120,0.32,0.0,0.0,0.2,2.0,11,
17069,50,0.32,0.2,0.0,0.02,0.2,9,
5764,30,1.28,0.0,2.0,0.02,2.0,9,
15627,50,0.16,0.2,2.0,0.2,0.0,9,
33228,70,0.64,0.2,0.0,0.2,0.2,15,
46455,90,0.32,2.0,0.2,2.0,0.0,9,
40226,80,0.64,0.02,2.0,0.0,0.2,11,
71631,120,1.28,2.0,2.0,0.2,0.02,3,
28465,60,1.28,2.0,0.2,0.0,0.2,9,
70706,120,1.28,0.02,2.0,0.02,0.0,15,
9585,40,0.32,0.02,0.02,0.2,0.02,7,
51372,100,0.16,0.2,0.2,0.2,0.2,15,
71539,120,1.28,2.0,0.2,0.2,2.0,15,
52913,100,0.32,0.2,0.0,0.02,2.0,3,
47198,90,0.64,0.02,0.02,0.02,0.2,11,
8111,40,0.16,0.2,0.0,0.02,0.2,13,
1976,30,0.32,0.0,0.02,0.2,0.2,7,
56479,100,1.28,0.2,0.0,0.02,0.0,9,
60015,110,0.32,0.02,2.0,2.0,0.02,11,
14079,40,1.28,2.0,0.02,0.2,2.0,7,
53663,100,0.32,2.0,2.0,0.0,0.2,5,
17626,50,0.32,2.0,0.02,0.02,0.2,3,
24402,60,0.32,0.2,0.02,2.0,0.2,3,
28319,60,1.28,2.0,0.0,2.0,0.02,11,
17738,50,0.32,2.0,0.2,0.02,0.2,3,
28941,70,0.16,0.0,0.2,0.02,0.2,9,
213,30,0.16,0.0,0.02,2.0,0.2,9,
24517,60,0.32,0.2,0.2,2.0,0.2,9,
63243,110,1.28,0.02,0.0,0.2,0.2,13,
38345,80,0.32,0.02,0.2,0.02,0.02,15,
13423,40,1.28,0.02,2.0,2.0,0.02,11,
10917,40,0.64,0.0,0.02,0.02,2.0,11,
53241,100,0.32,0.2,2.0,0.02,0.02,15,
12287,40,0.64,2.0,0.02,0.2,2.0,7,
36410,80,0.16,0.02,0.02,0.0,0.02,9,
38516,80,0.32,0.02,2.0,2.0,0.2,7,
70131,120,1.28,0.0,0.2,0.0,0.2,13,
28394,60,1.28,2.0,0.02,0.2,0.0,7,
27792,60,1.28,0.2,0.0,0.0,0.2,7,
60160,110,0.32,0.2,0.02,0.0,0.2,7,
23306,60,0.32,0.0,0.0,0.0,0.02,9,
57303,100,1.28,2.0,2.0,0.2,0.2,5,
12635,40,1.28,0.0,0.0,2.0,0.02,3,
54360,100,0.64,0.02,0.02,0.02,0.02,13,
2751,30,0.32,0.2,0.0,0.2,0.02,3,
27493,60,1.28,0.02,0.02,0.02,2.0,11,
34683,70,1.28,0.02,0.02,0.2,0.2,13,
47866,90,0.64,0.2,2.0,0.02,0.2,3,
4277,30,0.64,0.02,0.2,0.0,2.0,3,
4896,30,0.64,0.2,2.0,0.2,2.0,9,
54141,100,0.64,0.0,2.0,0.02,0.2,9,
21014,50,1.28,0.2,2.0,0.2,0.2,3,
8332,40,0.16,0.2,0.2,0.02,0.2,7,
62348,110,0.64,2.0,0.0,0.2,0.2,15,
28743,70,0.16,0.0,0.0,0.2,0.2,5,
29536,70,0.16,0.02,2.0,0.2,2.0,9,
19986,50,1.28,0.0,0.2,0.02,2.0,5,
14851,50,0.16,0.02,0.0,0.2,0.02,11,
397,30,0.16,0.0,2.0,0.2,0.0,13,
67009,120,0.32,0.02,0.2,0.02,0.0,13,
23570,60,0.32,0.0,0.2,0.02,2.0,5,
10343,40,0.32,2.0,0.0,0.02,0.02,11,
14238,40,1.28,2.0,2.0,0.0,0.2,3,
39048,80,0.32,2.0,0.0,0.2,0.2,7,
28805,70,0.16,0.0,0.02,0.0,2.0,3,
66292,120,0.16,2.0,2.0,2.0,0.2,7,
54954,100,0.64,0.2,0.2,0.2,0.2,11,
32859,70,0.64,0.02,0.02,0.02,0.2,5,
49984,90,1.28,2.0,0.2,0.02,0.0,11,
35267,70,1.28,0.2,0.2,2.0,0.2,5,
13291,40,1.28,0.02,0.2,0.2,0.2,13,
34115,70,1.28,0.0,0.0,0.2,0.02,11,
53927,100,0.64,0.0,0.02,0.02,2.0,15,
66178,120,0.16,2.0,0.2,2.0,0.2,3,
25687,60,0.64,0.02,0.02,0.02,0.02,11,
40013,80,0.64,0.02,0.02,0.02,0.0,5,
22960,60,0.16,2.0,0.02,0.0,0.0,3,
62209,110,0.64,0.2,2.0,0.02,2.0,3,
39218,80,0.32,2.0,0.2,0.0,0.2,11,
53690,100,0.32,2.0,2.0,0.02,0.2,3,
39684,80,0.64,0.0,0.2,0.02,0.02,5,
17786,50,0.32,2.0,0.2,2.0,0.0,15,
21441,50,1.28,2.0,2.0,0.02,2.0,3,
17042,50,0.32,0.2,0.0,0.0,0.2,11,
4849,30,0.64,0.2,2.0,0.02,0.0,13,
49706,90,1.28,0.2,2.0,2.0,0.0,15,
57971,110,0.16,0.02,0.02,0.2,0.02,11,
989,30,0.16,0.2,0.0,2.0,0.02,7,
4796,30,0.64,0.2,0.2,2.0,0.02,5,
14297,40,1.28,2.0,2.0,0.2,0.2,9,
13830,40,1.28,0.2,2.0,0.02,2.0,13,
54061,100,0.64,0.0,0.2,0.2,2.0,3,
64588,120,0.16,0.0,0.0,0.2,0.2,15,
19348,50,0.64,2.0,0.0,2.0,0.0,3,
67050,120,0.32,0.02,0.2,0.2,0.2,11,
32525,70,0.64,0.0,0.2,0.02,0.2,9,
47567,90,0.64,0.2,0.0,0.2,2.0,7,
55389,100,0.64,2.0,0.2,0.2,0.0,13,
16395,50,0.32,0.0,0.2,0.02,0.2,5,
55680,100,1.28,0.0,0.02,0.0,0.2,7,
25553,60,0.64,0.02,0.0,0.0,0.2,9,
8329,40,0.16,0.2,0.2,0.02,0.02,15,
28061,60,1.28,0.2,0.2,0.2,0.0,13,
34737,70,1.28,0.02,0.2,0.0,0.2,9,
13539,40,1.28,0.2,0.0,2.0,0.2,5,
30706,70,0.32,0.0,0.2,0.0,0.2,11,
280,30,0.16,0.0,0.2,0.2,0.0,3,
5760,30,1.28,0.0,2.0,0.02,0.2,15,
65980,120,0.16,2.0,0.02,0.0,0.02,13,
48856,90,1.28,0.02,0.0,0.0,2.0,9,
64564,120,0.16,0.0,0.0,0.02,2.0,9,
26944,60,1.28,0.0,0.0,0.2,0.02,5,
11912,40,0.64,0.2,0.2,0.02,0.02,13,
21225,50,1.28,2.0,0.02,0.2,0.0,5,
61356,110,0.64,0.0,2.0,2.0,0.02,5,
27197,60,1.28,0.0,0.2,2.0,0.02,7,
37126,80,0.16,0.2,2.0,0.02,2.0,13,
49232,90,1.28,0.02,2.0,0.2,0.02,5,
28477,60,1.28,2.0,0.2,0.02,0.0,5,
64480,110,1.28,2.0,2.0,0.2,2.0,9,
65506,120,0.16,0.2,0.0,2.0,0.2,3,
50116,90,1.28,2.0,2.0,0.02,2.0,9,
21420,50,1.28,2.0,2.0,0.02,0.0,3,
34317,70,1.28,0.0,0.2,0.02,0.2,9,
36562,80,0.16,0.02,0.2,0.02,2.0,5,
41323,80,1.28,0.0,0.0,2.0,2.0,7,
38005,80,0.32,0.0,2.0,0.02,0.02,7,
46925,90,0.64,0.0,0.2,2.0,2.0,11,
59823,110,0.32,0.02,0.2,0.0,0.2,5,
31955,70,0.32,2.0,0.02,0.02,0.02,3,
61178,110,0.64,0.0,0.2,0.0,2.0,13,
26899,60,1.28,0.0,0.0,0.0,0.2,13,
61335,110,0.64,0.0,2.0,0.2,0.2,5,
1413,30,0.16,2.0,0.0,0.2,0.02,15,
7862,40,0.16,0.02,0.2,0.0,2.0,5,
67059,120,0.32,0.02,0.2,0.2,2.0,15,
3429,30,0.32,2.0,0.2,0.2,0.02,15,
9787,40,0.32,0.02,2.0,0.02,0.2,5,
43820,90,0.16,0.02,2.0,0.02,0.0,3,
45338,90,0.32,0.02,0.0,2.0,0.0,15,
4586,30,0.64,0.2,0.0,2.0,2.0,5,
23914,60,0.32,0.02,0.02,0.2,0.0,7,
40480,80,0.64,0.2,0.02,0.02,0.2,15,
57527,110,0.16,0.0,0.02,0.2,0.2,5,
15543,50,0.16,0.2,0.2,2.0,0.0,9,
41728,80,1.28,0.02,0.0,0.2,0.02,5,
7444,40,0.16,0.0,0.2,0.02,2.0,9,
21415,50,1.28,2.0,2.0,0.0,2.0,7,
833,30,0.16,0.02,2.0,0.02,2.0,3,
65295,120,0.16,0.02,0.2,2.0,2.0,15,
8750,40,0.16,2.0,0.2,0.0,0.2,3,
68145,120,0.64,0.0,0.0,0.02,2.0,3,
29749,70,0.16,0.2,0.02,0.2,0.02,15,
52324,100,0.32,0.0,2.0,0.0,0.2,15,
15426,50,0.16,0.2,0.02,0.2,2.0,13,
56596,100,1.28,0.2,0.02,0.02,0.02,5,
11687,40,0.64,0.2,0.0,0.02,0.02,11,
48851,90,1.28,0.02,0.0,0.0,0.2,13,
40265,80,0.64,0.02,2.0,0.2,0.0,5,
21703,60,0.16,0.0,0.02,2.0,0.0,9,
45018,90,0.32,0.0,0.02,2.0,2.0,5,
69381,120,0.64,0.2,2.0,0.02,2.0,11,
61682,110,0.64,0.02,0.2,0.2,2.0,13,
49603,90,1.28,0.2,0.2,2.0,0.2,5,
49929,90,1.28,2.0,0.02,2.0,0.0,13,
35277,70,1.28,0.2,0.2,2.0,2.0,11,
9277,40,0.32,0.0,0.2,2.0,0.02,7,
32315,70,0.64,0.0,0.0,0.2,0.0,9,
