,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
67293,120,0.32,0.2,0.0,2.0,0.02,7,
20340,50,1.28,0.02,0.02,0.2,0.02,13,
41777,80,1.28,0.02,0.02,0.0,0.0,5,
42748,80,1.28,2.0,0.02,0.2,0.2,15,
61982,110,0.64,0.2,0.02,0.02,0.2,11,
27326,60,1.28,0.0,2.0,2.0,2.0,13,
20939,50,1.28,0.2,0.2,2.0,2.0,7,
68620,120,0.64,0.02,0.0,0.2,0.2,15,
67146,120,0.32,0.02,2.0,0.2,0.0,7,
61737,110,0.64,0.02,2.0,0.0,2.0,11,
39127,80,0.32,2.0,0.02,0.02,0.02,11,
11781,40,0.64,0.2,0.02,0.0,2.0,3,
3242,30,0.32,2.0,0.0,2.0,2.0,5,
36115,80,0.16,0.0,0.2,0.02,2.0,7,
36755,80,0.16,0.2,0.0,0.0,0.2,13,
9321,40,0.32,0.0,2.0,0.0,2.0,11,
33060,70,0.64,0.02,2.0,0.0,0.2,15,
59186,110,0.32,0.0,0.0,0.02,2.0,5,
54004,100,0.64,0.0,0.2,0.0,0.2,15,
49599,90,1.28,0.2,0.2,2.0,0.02,11,
61978,110,0.64,0.2,0.02,0.02,0.2,3,
61406,110,0.64,0.02,0.0,0.02,0.0,7,
28025,60,1.28,0.2,0.2,0.0,2.0,11,
67009,120,0.32,0.02,0.2,0.02,0.0,13,
44538,90,0.16,2.0,0.02,0.2,0.2,11,
14911,50,0.16,0.02,0.02,0.0,0.2,5,
4718,30,0.64,0.2,0.2,0.0,0.2,3,
59645,110,0.32,0.02,0.0,0.2,0.0,13,
63845,110,1.28,0.2,0.2,0.0,0.0,13,
15486,50,0.16,0.2,0.2,0.02,0.0,7,
9006,40,0.32,0.0,0.0,0.02,0.2,11,
55344,100,0.64,2.0,0.2,0.0,0.2,7,
23568,60,0.32,0.0,0.2,0.02,0.2,15,
65959,120,0.16,2.0,0.0,2.0,0.2,13,
31053,70,0.32,0.02,0.02,0.02,0.0,5,
69422,120,0.64,0.2,2.0,2.0,0.02,9,
34286,70,1.28,0.0,0.2,0.0,0.2,3,
27057,60,1.28,0.0,0.02,0.2,0.02,7,
26479,60,0.64,2.0,0.0,0.02,0.2,13,
57714,110,0.16,0.0,2.0,0.02,0.0,15,
41536,80,1.28,0.0,0.2,2.0,0.02,13,
42189,80,1.28,0.2,0.0,0.2,2.0,3,
3325,30,0.32,2.0,0.02,0.2,2.0,3,
21879,60,0.16,0.0,2.0,0.02,0.02,11,
45232,90,0.32,0.0,2.0,2.0,0.02,13,
3243,30,0.32,2.0,0.0,2.0,2.0,7,
71482,120,1.28,2.0,0.2,0.0,2.0,13,
41871,80,1.28,0.02,0.02,2.0,0.02,11,
68596,120,0.64,0.02,0.0,0.02,2.0,9,
70992,120,1.28,0.2,0.02,2.0,0.02,13,
53350,100,0.32,2.0,0.0,0.02,0.02,9,
50035,90,1.28,2.0,0.2,0.2,2.0,15,
35102,70,1.28,0.2,0.02,0.02,0.2,11,
20901,50,1.28,0.2,0.2,0.2,0.02,15,
7671,40,0.16,0.02,0.0,0.02,2.0,15,
70607,120,1.28,0.02,0.2,0.02,0.2,13,
65974,120,0.16,2.0,0.02,0.0,0.0,15,
62523,110,0.64,2.0,0.2,0.0,2.0,15,
28948,70,0.16,0.0,0.2,0.02,2.0,9,
36626,80,0.16,0.02,2.0,0.0,0.0,7,
60382,110,0.32,0.2,2.0,0.0,0.2,3,
30287,70,0.16,2.0,0.2,0.02,0.2,13,
26738,60,0.64,2.0,0.2,0.2,2.0,13,
42506,80,1.28,0.2,2.0,0.2,0.0,7,
20957,50,1.28,0.2,2.0,0.0,0.02,15,
34747,70,1.28,0.02,0.2,0.0,2.0,15,
45159,90,0.32,0.0,2.0,0.0,2.0,7,
28486,60,1.28,2.0,0.2,0.02,0.02,9,
53569,100,0.32,2.0,0.2,0.02,0.0,13,
41704,80,1.28,0.02,0.0,0.02,0.02,13,
17529,50,0.32,2.0,0.0,0.2,0.0,5,
60128,110,0.32,0.2,0.0,2.0,0.02,13,
16589,50,0.32,0.02,0.0,0.0,0.02,15,
31025,70,0.32,0.02,0.02,0.0,0.0,5,
33438,70,0.64,0.2,0.2,0.2,0.0,15,
4978,30,0.64,2.0,0.0,0.02,2.0,5,
48313,90,0.64,2.0,2.0,0.02,0.02,15,
20659,50,1.28,0.2,0.0,0.02,2.0,7,
55321,100,0.64,2.0,0.02,2.0,2.0,3,
62771,110,1.28,0.0,0.0,0.02,2.0,7,
26800,60,0.64,2.0,2.0,0.02,0.0,11,
56262,100,1.28,0.02,0.2,0.02,0.02,9,
19910,50,1.28,0.0,0.02,2.0,0.0,7,
9604,40,0.32,0.02,0.02,2.0,0.0,3,
9934,40,0.32,0.2,0.0,0.2,2.0,5,
44000,90,0.16,0.2,0.0,2.0,0.02,13,
3986,30,0.64,0.0,2.0,0.2,0.02,9,
20063,50,1.28,0.0,2.0,0.0,0.2,5,
5167,30,0.64,2.0,0.2,0.0,0.2,5,
70418,120,1.28,0.02,0.0,0.2,2.0,13,
1597,30,0.16,2.0,0.2,0.02,0.0,5,
47455,90,0.64,0.02,2.0,0.2,2.0,7,
355,30,0.16,0.0,2.0,0.0,0.2,13,
17011,50,0.32,0.02,2.0,2.0,0.2,5,
13637,40,1.28,0.2,0.02,2.0,0.0,5,
27623,60,1.28,0.02,0.2,0.2,0.2,5,
11074,40,0.64,0.0,0.2,2.0,0.2,3,
9772,40,0.32,0.02,2.0,0.02,0.0,3,
8660,40,0.16,2.0,0.02,0.02,0.02,5,
27675,60,1.28,0.02,2.0,0.0,0.02,11,
15035,50,0.16,0.02,0.2,0.0,2.0,15,
44262,90,0.16,0.2,2.0,0.0,2.0,5,
47148,90,0.64,0.02,0.0,2.0,2.0,9,
66138,120,0.16,2.0,0.2,0.2,0.0,7,
66191,120,0.16,2.0,0.2,2.0,2.0,15,
45254,90,0.32,0.02,0.0,0.0,0.0,15,
67414,120,0.32,0.2,0.02,2.0,0.2,11,
25700,60,0.64,0.02,0.02,0.02,2.0,9,
58581,110,0.16,0.2,2.0,0.0,0.0,13,
41202,80,0.64,2.0,2.0,2.0,0.2,3,
48477,90,1.28,0.0,0.0,2.0,0.02,7,
59668,110,0.32,0.02,0.0,2.0,0.0,3,
53534,100,0.32,2.0,0.02,2.0,2.0,13,
48789,90,1.28,0.0,2.0,0.2,0.02,15,
63021,110,1.28,0.0,0.2,0.2,2.0,3,
46067,90,0.32,0.2,2.0,0.02,0.02,3,
8364,40,0.16,0.2,0.2,0.2,0.2,15,
62201,110,0.64,0.2,2.0,0.02,0.02,15,
10605,40,0.32,2.0,0.2,0.2,2.0,3,
14310,40,1.28,2.0,2.0,2.0,0.0,7,
28464,60,1.28,2.0,0.2,0.0,0.2,7,
8808,40,0.16,2.0,0.2,0.2,0.2,7,
23933,60,0.32,0.02,0.02,0.2,2.0,3,
7971,40,0.16,0.02,2.0,0.0,0.2,13,
27452,60,1.28,0.02,0.02,0.0,0.02,13,
33323,70,0.64,0.2,0.02,0.2,0.0,9,
34723,70,1.28,0.02,0.2,0.0,0.0,9,
54252,100,0.64,0.02,0.0,0.02,0.2,7,
65866,120,0.16,2.0,0.0,0.0,0.02,9,
64719,120,0.16,0.0,0.02,2.0,0.02,11,
25822,60,0.64,0.02,0.2,0.2,0.0,15,
65293,120,0.16,0.02,0.2,2.0,2.0,11,
59264,110,0.32,0.0,0.02,0.0,0.2,7,
4846,30,0.64,0.2,2.0,0.02,0.0,7,
44438,90,0.16,2.0,0.0,2.0,0.0,7,
37816,80,0.32,0.0,0.02,0.2,0.2,7,
3906,30,0.64,0.0,0.2,2.0,0.2,3,
28813,70,0.16,0.0,0.02,0.02,0.0,5,
60205,110,0.32,0.2,0.02,0.2,0.0,13,
42800,80,1.28,2.0,0.2,0.0,0.2,7,
68045,120,0.32,2.0,2.0,0.2,0.0,13,
39978,80,0.64,0.02,0.0,2.0,2.0,5,
27158,60,1.28,0.0,0.2,0.02,2.0,13,
52196,100,0.32,0.0,0.2,0.0,0.0,11,
21696,60,0.16,0.0,0.02,0.2,2.0,9,
10932,40,0.64,0.0,0.02,0.2,0.02,13,
16280,50,0.32,0.0,0.02,0.02,0.02,13,
47274,90,0.64,0.02,0.2,0.0,0.02,9,
70866,120,1.28,0.2,0.0,0.2,2.0,13,
50055,90,1.28,2.0,0.2,2.0,0.2,13,
13981,40,1.28,2.0,0.0,2.0,0.02,7,
46627,90,0.64,0.0,0.0,0.02,0.02,3,
22000,60,0.16,0.02,0.0,0.02,0.2,15,
40696,80,0.64,0.2,2.0,0.02,0.02,13,
27030,60,1.28,0.0,0.02,0.02,0.02,9,
13058,40,1.28,0.02,0.0,0.2,0.02,9,
33326,70,0.64,0.2,0.02,0.2,0.0,15,
39126,80,0.32,2.0,0.02,0.02,0.02,9,
57817,110,0.16,0.02,0.0,0.0,2.0,11,
55259,100,0.64,2.0,0.02,0.02,0.2,5,
55762,100,1.28,0.0,0.02,2.0,0.2,3,
61485,110,0.64,0.02,0.0,2.0,2.0,11,
28819,70,0.16,0.0,0.02,0.02,0.02,3,
38531,80,0.32,0.2,0.0,0.0,0.0,9,
53221,100,0.32,0.2,2.0,0.0,2.0,3,
13359,40,1.28,0.02,2.0,0.02,0.0,9,
68238,120,0.64,0.0,0.02,0.02,0.0,7,
70178,120,1.28,0.0,0.2,0.2,0.02,9,
1855,30,0.32,0.0,0.0,0.2,0.02,3,
26746,60,0.64,2.0,0.2,2.0,0.0,15,
34042,70,0.64,2.0,2.0,2.0,2.0,5,
5424,30,1.28,0.0,0.0,0.02,0.2,15,
47339,90,0.64,0.02,0.2,0.2,0.2,13,
29050,70,0.16,0.0,2.0,0.02,0.2,3,
30105,70,0.16,2.0,0.0,2.0,0.0,13,
19449,50,0.64,2.0,0.02,0.2,0.2,9,
33589,70,0.64,0.2,2.0,2.0,0.2,9,
56841,100,1.28,0.2,2.0,0.2,0.0,5,
21527,60,0.16,0.0,0.0,0.0,2.0,7,
10241,40,0.32,0.2,2.0,0.02,2.0,3,
60271,110,0.32,0.2,0.2,0.0,0.2,5,
71434,120,1.28,2.0,0.02,2.0,0.0,15,
49601,90,1.28,0.2,0.2,2.0,0.02,15,
38535,80,0.32,0.2,0.0,0.0,0.02,3,
43251,90,0.16,0.0,0.2,0.0,0.2,13,
32918,70,0.64,0.02,0.02,2.0,0.2,11,
49784,90,1.28,2.0,0.0,0.2,0.0,3,
45179,90,0.32,0.0,2.0,0.02,0.2,5,
59811,110,0.32,0.02,0.2,0.0,0.0,9,
9438,40,0.32,0.02,0.0,0.02,0.0,7,
27744,60,1.28,0.02,2.0,0.2,2.0,9,
63064,110,1.28,0.0,2.0,0.0,0.02,5,
2145,30,0.32,0.0,2.0,0.0,0.2,9,
27255,60,1.28,0.0,2.0,0.02,0.02,11,
63500,110,1.28,0.02,0.2,2.0,2.0,9,
27607,60,1.28,0.02,0.2,0.02,2.0,15,
58643,110,0.16,0.2,2.0,0.2,0.02,11,
42688,80,1.28,2.0,0.02,0.0,0.2,7,
33424,70,0.64,0.2,0.2,0.02,0.2,15,
22811,60,0.16,0.2,2.0,0.2,0.2,13,
32928,70,0.64,0.02,0.2,0.0,0.0,3,
63193,110,1.28,0.02,0.0,0.0,2.0,11,
19791,50,1.28,0.0,0.0,0.2,2.0,7,
19853,50,1.28,0.0,0.02,0.02,0.0,5,
33911,70,0.64,2.0,0.2,2.0,0.0,9,
49659,90,1.28,0.2,2.0,0.02,0.2,5,
63330,110,1.28,0.02,0.02,0.02,2.0,5,
14006,40,1.28,2.0,0.02,0.0,0.0,15,
40513,80,0.64,0.2,0.02,0.2,2.0,11,
13500,40,1.28,0.2,0.0,0.2,0.0,11,
6089,30,1.28,0.02,0.2,0.02,0.02,15,
37977,80,0.32,0.0,2.0,0.0,0.02,7,
27281,60,1.28,0.0,2.0,0.2,0.02,7,
38157,80,0.32,0.02,0.0,0.2,2.0,3,
70234,120,1.28,0.0,2.0,0.0,0.02,9,
33859,70,0.64,2.0,0.2,0.02,0.02,3,
23848,60,0.32,0.02,0.0,2.0,0.2,15,
8944,40,0.16,2.0,2.0,2.0,0.02,13,
17631,50,0.32,2.0,0.02,0.02,0.2,13,
19191,50,0.64,0.2,2.0,0.02,0.02,11,
64974,120,0.16,0.02,0.0,0.0,0.2,3,
53937,100,0.64,0.0,0.02,0.2,0.02,7,
28708,70,0.16,0.0,0.0,0.02,0.02,5,
68625,120,0.64,0.02,0.0,0.2,2.0,11,
35115,70,1.28,0.2,0.02,0.2,0.0,9,
57315,100,1.28,2.0,2.0,0.2,2.0,15,
35341,70,1.28,0.2,2.0,0.2,0.0,13,
64338,110,1.28,2.0,0.2,0.02,2.0,5,
68277,120,0.64,0.0,0.02,0.2,0.02,15,
23771,60,0.32,0.02,0.0,0.0,2.0,15,
37175,80,0.16,0.2,2.0,2.0,0.2,13,
46134,90,0.32,0.2,2.0,2.0,0.2,11,
37817,80,0.32,0.0,0.02,0.2,0.2,9,
31651,70,0.32,0.2,0.2,0.2,0.02,11,
65122,120,0.16,0.02,0.02,0.02,2.0,5,
48753,90,1.28,0.0,2.0,0.02,0.0,13,
44767,90,0.16,2.0,2.0,0.2,2.0,7,
23748,60,0.32,0.02,0.0,0.0,0.0,11,
61767,110,0.64,0.02,2.0,0.02,2.0,15,
48027,90,0.64,2.0,0.0,2.0,0.02,3,
60572,110,0.32,2.0,0.0,2.0,0.02,5,
30885,70,0.32,0.0,2.0,2.0,0.0,5,
21935,60,0.16,0.0,2.0,2.0,0.02,11,
40293,80,0.64,0.02,2.0,2.0,0.0,5,
31212,70,0.32,0.02,0.2,0.2,0.2,15,
19253,50,0.64,0.2,2.0,2.0,0.2,9,
17912,50,0.32,2.0,2.0,2.0,0.2,15,
47230,90,0.64,0.02,0.02,0.2,2.0,5,
49110,90,1.28,0.02,0.2,0.02,2.0,13,
59876,110,0.32,0.02,0.2,0.2,0.02,13,
66359,120,0.32,0.0,0.0,0.02,2.0,15,
58733,110,0.16,2.0,0.0,0.02,0.2,9,
60741,110,0.32,2.0,0.2,0.02,0.02,7,
55753,100,1.28,0.0,0.02,2.0,0.0,13,
39057,80,0.32,2.0,0.0,0.2,2.0,11,
12159,40,0.64,2.0,0.0,0.2,0.02,3,
28876,70,0.16,0.0,0.02,2.0,0.02,5,
3610,30,0.64,0.0,0.0,0.0,2.0,13,
58679,110,0.16,0.2,2.0,2.0,0.2,13,
64250,110,1.28,2.0,0.02,0.2,0.2,11,
32866,70,0.64,0.02,0.02,0.02,2.0,5,
54267,100,0.64,0.02,0.0,0.2,0.0,9,
1773,30,0.16,2.0,2.0,2.0,0.02,7,
29429,70,0.16,0.02,0.2,2.0,0.0,5,
49123,90,1.28,0.02,0.2,0.2,0.02,11,
21225,50,1.28,2.0,0.02,0.2,0.0,5,
13639,40,1.28,0.2,0.02,2.0,0.0,9,
68219,120,0.64,0.0,0.02,0.0,0.02,11,
55267,100,0.64,2.0,0.02,0.02,2.0,7,
8645,40,0.16,2.0,0.02,0.0,2.0,3,
51071,100,0.16,0.02,2.0,2.0,2.0,15,
28527,60,1.28,2.0,0.2,0.2,2.0,7,
51659,100,0.16,2.0,0.02,0.0,2.0,15,
34572,70,1.28,0.02,0.0,0.2,0.2,15,
28305,60,1.28,2.0,0.0,0.2,2.0,11,
46166,90,0.32,2.0,0.0,0.0,2.0,5,
33097,70,0.64,0.02,2.0,0.2,0.0,5,
32175,70,0.32,2.0,2.0,0.02,0.0,9,
57970,110,0.16,0.02,0.02,0.2,0.02,9,
7749,40,0.16,0.02,0.02,0.0,2.0,3,
63621,110,1.28,0.2,0.0,0.0,0.0,13,
56804,100,1.28,0.2,2.0,0.0,0.2,15,
22282,60,0.16,0.02,0.2,2.0,2.0,5,
37519,80,0.16,2.0,0.2,2.0,2.0,15,
33847,70,0.64,2.0,0.2,0.0,2.0,7,
69784,120,0.64,2.0,2.0,0.0,0.02,5,
60038,110,0.32,0.2,0.0,0.0,0.0,15,
36155,80,0.16,0.0,0.2,2.0,0.02,3,
4060,30,0.64,0.02,0.0,0.02,0.0,3,
13151,40,1.28,0.02,0.02,0.02,0.2,13,
18125,50,0.64,0.0,0.02,2.0,0.02,7,
61971,110,0.64,0.2,0.02,0.02,0.02,3,
30349,70,0.16,2.0,0.2,2.0,2.0,11,
19591,50,0.64,2.0,0.2,2.0,0.2,13,
67248,120,0.32,0.2,0.0,0.02,0.2,15,
22335,60,0.16,0.02,2.0,0.02,0.2,13,
14887,50,0.16,0.02,0.0,2.0,0.2,13,
46535,90,0.32,2.0,2.0,0.02,2.0,15,
37451,80,0.16,2.0,0.2,0.02,0.2,5,
28381,60,1.28,2.0,0.02,0.02,0.2,9,
23310,60,0.32,0.0,0.0,0.0,0.2,3,
53195,100,0.32,0.2,0.2,2.0,2.0,7,
14111,40,1.28,2.0,0.02,2.0,2.0,15,
27691,60,1.28,0.02,2.0,0.0,2.0,15,
1757,30,0.16,2.0,2.0,0.2,2.0,3,
6524,30,1.28,0.2,0.2,0.02,0.0,3,
64142,110,1.28,2.0,0.0,0.2,2.0,5,
24800,60,0.32,2.0,0.02,0.02,0.2,15,
36549,80,0.16,0.02,0.2,0.02,0.02,7,
39439,80,0.64,0.0,0.0,0.0,0.2,5,
68349,120,0.64,0.0,0.2,0.02,0.0,5,
17134,50,0.32,0.2,0.0,2.0,2.0,13,
57334,100,1.28,2.0,2.0,2.0,0.2,11,
5825,30,1.28,0.02,0.0,0.0,0.0,5,
7268,40,0.16,0.0,0.0,2.0,0.2,7,
26169,60,0.64,0.2,0.02,0.2,0.2,9,
5843,30,1.28,0.02,0.0,0.0,0.2,13,
47130,90,0.64,0.02,0.0,2.0,0.0,15,
25664,60,0.64,0.02,0.02,0.0,0.2,7,
27126,60,1.28,0.0,0.2,0.0,2.0,5,
15500,50,0.16,0.2,0.2,0.02,0.2,7,
30870,70,0.32,0.0,2.0,0.2,0.2,3,
48448,90,1.28,0.0,0.0,0.2,0.02,5,
11118,40,0.64,0.0,2.0,0.02,0.0,7,
60675,110,0.32,2.0,0.02,0.2,2.0,15,
48055,90,0.64,2.0,0.02,0.0,0.02,3,
14996,50,0.16,0.02,0.02,2.0,0.2,7,
66306,120,0.32,0.0,0.0,0.0,0.0,7,
59314,110,0.32,0.0,0.02,0.2,0.02,9,
42072,80,1.28,0.02,2.0,0.2,0.2,7,
70191,120,1.28,0.0,0.2,0.2,2.0,7,
59124,110,0.16,2.0,2.0,2.0,0.2,7,
30249,70,0.16,2.0,0.2,0.0,0.02,7,
52722,100,0.32,0.02,0.2,0.2,2.0,13,
28671,60,1.28,2.0,2.0,2.0,2.0,15,
14416,50,0.16,0.0,0.0,0.2,2.0,9,
43484,90,0.16,0.02,0.0,0.02,0.0,3,
48482,90,1.28,0.0,0.0,2.0,0.2,3,
17009,50,0.32,0.02,2.0,2.0,0.02,15,
707,30,0.16,0.02,0.2,0.02,0.02,3,
71619,120,1.28,2.0,2.0,0.02,2.0,7,
8813,40,0.16,2.0,0.2,0.2,2.0,3,
51393,100,0.16,0.2,0.2,2.0,0.02,15,
33197,70,0.64,0.2,0.0,0.02,0.2,9,
42483,80,1.28,0.2,2.0,0.02,0.02,3,
46872,90,0.64,0.0,0.2,0.2,0.0,3,
11232,40,0.64,0.02,0.0,0.02,0.0,11,
46587,90,0.32,2.0,2.0,2.0,2.0,7,
49838,90,1.28,2.0,0.0,2.0,2.0,13,
1668,30,0.16,2.0,0.2,2.0,0.2,7,
29425,70,0.16,0.02,0.2,0.2,2.0,11,
61684,110,0.64,0.02,0.2,2.0,0.0,3,
7841,40,0.16,0.02,0.2,0.0,0.0,5,
34037,70,0.64,2.0,2.0,2.0,0.2,9,
32905,70,0.64,0.02,0.02,2.0,0.0,13,
35394,70,1.28,2.0,0.0,0.0,0.0,7,
29671,70,0.16,0.2,0.0,2.0,0.2,13,
11140,40,0.64,0.0,2.0,0.02,2.0,9,
47169,90,0.64,0.02,0.02,0.0,0.2,9,
53045,100,0.32,0.2,0.02,0.2,0.02,15,
56937,100,1.28,2.0,0.0,0.02,0.02,15,
63090,110,1.28,0.0,2.0,0.02,0.0,15,
45301,90,0.32,0.02,0.0,0.02,2.0,11,
258,30,0.16,0.0,0.2,0.02,0.0,15,
38641,80,0.32,0.2,0.02,0.0,0.0,5,
57654,110,0.16,0.0,0.2,2.0,0.0,7,
3123,30,0.32,0.2,2.0,2.0,0.2,5,
28598,60,1.28,2.0,2.0,0.02,0.02,9,
67151,120,0.32,0.02,2.0,0.2,0.02,3,
45337,90,0.32,0.02,0.0,2.0,0.0,13,
34849,70,1.28,0.02,2.0,0.0,0.2,9,
38976,80,0.32,2.0,0.0,0.0,0.0,3,
6970,30,1.28,2.0,0.2,0.0,2.0,13,
64152,110,1.28,2.0,0.0,2.0,0.0,11,
789,30,0.16,0.02,2.0,0.0,0.0,13,
16656,50,0.32,0.02,0.0,0.2,2.0,9,
56387,100,1.28,0.02,2.0,0.02,2.0,7,
20439,50,1.28,0.02,0.2,0.02,2.0,15,
15549,50,0.16,0.2,0.2,2.0,0.02,7,
35358,70,1.28,0.2,2.0,0.2,2.0,5,
8630,40,0.16,2.0,0.02,0.0,0.0,15,
11643,40,0.64,0.02,2.0,2.0,2.0,7,
8895,40,0.16,2.0,2.0,0.02,0.2,13,
55000,100,0.64,0.2,2.0,0.0,0.02,5,
55182,100,0.64,2.0,0.0,0.2,2.0,5,
17623,50,0.32,2.0,0.02,0.02,0.02,11,
16737,50,0.32,0.02,0.02,0.02,2.0,3,
10477,40,0.32,2.0,0.02,0.2,0.0,13,
60996,110,0.64,0.0,0.0,0.2,0.02,13,
66565,120,0.32,0.0,0.2,0.02,0.02,7,
50686,100,0.16,0.02,0.0,0.2,0.0,15,
10471,40,0.32,2.0,0.02,0.02,2.0,15,
20922,50,1.28,0.2,0.2,2.0,0.0,15,
27440,60,1.28,0.02,0.02,0.0,0.0,3,
26351,60,0.64,0.2,2.0,0.02,0.0,9,
19245,50,0.64,0.2,2.0,2.0,0.02,7,
56663,100,1.28,0.2,0.02,2.0,0.2,13,
40888,80,0.64,2.0,0.02,0.0,0.02,5,
69192,120,0.64,0.2,0.02,2.0,0.0,11,
32996,70,0.64,0.02,0.2,0.2,0.02,13,
15493,50,0.16,0.2,0.2,0.02,0.02,7,
49920,90,1.28,2.0,0.02,0.2,2.0,9,
47565,90,0.64,0.2,0.0,0.2,2.0,3,
48658,90,1.28,0.0,0.2,0.02,2.0,5,
11098,40,0.64,0.0,2.0,0.0,0.02,9,
66355,120,0.32,0.0,0.0,0.02,2.0,7,
69779,120,0.64,2.0,2.0,0.0,0.0,9,
61348,110,0.64,0.0,2.0,2.0,0.0,3,
57166,100,1.28,2.0,0.2,0.02,0.2,11,
70912,120,1.28,0.2,0.02,0.0,0.2,7,
52220,100,0.32,0.0,0.2,0.02,0.0,3,
71035,120,1.28,0.2,0.2,0.0,2.0,15,
24817,60,0.32,2.0,0.02,0.2,0.02,7,
14706,50,0.16,0.0,2.0,0.02,0.0,15,
65227,120,0.16,0.02,0.2,0.02,0.2,5,
15461,50,0.16,0.2,0.2,0.0,0.0,13,
11449,40,0.64,0.02,0.2,0.0,2.0,11,
5179,30,0.64,2.0,0.2,0.0,2.0,15,
7626,40,0.16,0.02,0.0,0.0,0.02,9,
70384,120,1.28,0.02,0.0,0.02,0.2,15,
12260,40,0.64,2.0,0.02,0.02,2.0,9,
11692,40,0.64,0.2,0.0,0.02,0.2,7,
45459,90,0.32,0.02,0.02,2.0,0.2,5,
69398,120,0.64,0.2,2.0,0.2,0.2,3,
51637,100,0.16,2.0,0.02,0.0,0.0,13,
34674,70,1.28,0.02,0.02,0.2,0.02,9,
26152,60,0.64,0.2,0.02,0.2,0.0,3,
28116,60,1.28,0.2,2.0,0.0,0.0,11,
53294,100,0.32,0.2,2.0,2.0,0.02,9,
21148,50,1.28,2.0,0.0,2.0,0.02,5,
47773,90,0.64,0.2,0.2,0.2,0.0,13,
67921,120,0.32,2.0,0.2,0.02,2.0,3,
51640,100,0.16,2.0,0.02,0.0,0.02,5,
55845,100,1.28,0.0,0.2,0.2,0.02,15,
14611,50,0.16,0.0,0.2,0.02,2.0,7,
568,30,0.16,0.02,0.02,0.0,0.02,5,
44112,90,0.16,0.2,0.02,2.0,0.02,13,
42646,80,1.28,2.0,0.0,2.0,0.0,7,
7462,40,0.16,0.0,0.2,0.2,0.2,3,
56380,100,1.28,0.02,2.0,0.02,0.2,7,
31071,70,0.32,0.02,0.02,0.02,0.2,13,
55111,100,0.64,2.0,0.0,0.0,0.02,3,
61224,110,0.64,0.0,0.2,0.2,0.2,7,
48493,90,1.28,0.0,0.0,2.0,2.0,11,
56717,100,1.28,0.2,0.2,0.02,0.2,9,
66635,120,0.32,0.0,0.2,2.0,2.0,7,
70546,120,1.28,0.02,0.02,2.0,0.2,3,
3231,30,0.32,2.0,0.0,2.0,0.02,11,
49396,90,1.28,0.2,0.02,0.0,0.0,11,
26705,60,0.64,2.0,0.2,0.02,2.0,3,
66519,120,0.32,0.0,0.02,2.0,0.2,13,
57866,110,0.16,0.02,0.0,0.2,0.2,11,
16140,50,0.32,0.0,0.0,0.0,0.02,13,
46236,90,0.32,2.0,0.0,2.0,0.02,5,
63770,110,1.28,0.2,0.02,0.02,0.2,3,
13202,40,1.28,0.02,0.02,2.0,0.2,3,
33727,70,0.64,2.0,0.02,0.0,0.2,5,
58670,110,0.16,0.2,2.0,2.0,0.02,9,
8718,40,0.16,2.0,0.02,2.0,0.02,9,
53275,100,0.32,0.2,2.0,0.2,0.2,13,
657,30,0.16,0.02,0.02,2.0,0.02,15,
21788,60,0.16,0.0,0.2,0.2,0.0,11,
47297,90,0.64,0.02,0.2,0.02,0.0,13,
20469,50,1.28,0.02,0.2,2.0,0.0,5,
10419,40,0.32,2.0,0.02,0.0,0.0,9,
36661,80,0.16,0.02,2.0,0.02,0.02,7,
20227,50,1.28,0.02,0.0,0.2,0.02,11,
9214,40,0.32,0.0,0.2,0.02,0.0,7,
1352,30,0.16,2.0,0.0,0.0,0.02,5,
12121,40,0.64,2.0,0.0,0.0,2.0,11,
70801,120,1.28,0.2,0.0,0.0,0.2,9,
22755,60,0.16,0.2,2.0,0.0,0.2,13,
49911,90,1.28,2.0,0.02,0.2,0.2,5,
13268,40,1.28,0.02,0.2,0.02,2.0,9,
70788,120,1.28,0.2,0.0,0.0,0.0,11,
31608,70,0.32,0.2,0.2,0.0,2.0,9,
46912,90,0.64,0.0,0.2,2.0,0.02,13,
47425,90,0.64,0.02,2.0,0.02,2.0,3,
7157,30,1.28,2.0,2.0,2.0,0.2,9,
10705,40,0.32,2.0,2.0,0.2,0.02,7,
57281,100,1.28,2.0,2.0,0.02,2.0,3,
69836,120,0.64,2.0,2.0,0.2,0.0,11,
2387,30,0.32,0.02,0.02,0.02,0.02,3,
69278,120,0.64,0.2,0.2,0.2,0.0,15,
27368,60,1.28,0.02,0.0,0.02,0.02,13,
69728,120,0.64,2.0,0.2,0.2,0.02,5,
8331,40,0.16,0.2,0.2,0.02,0.2,5,
63772,110,1.28,0.2,0.02,0.02,0.2,7,
55998,100,1.28,0.0,2.0,2.0,2.0,13,
14502,50,0.16,0.0,0.02,0.02,2.0,13,
69204,120,0.64,0.2,0.02,2.0,0.2,7,
19346,50,0.64,2.0,0.0,0.2,2.0,13,
69028,120,0.64,0.2,0.0,0.02,0.02,5,
67694,120,0.32,2.0,0.0,0.02,0.2,11,
44159,90,0.16,0.2,0.2,0.02,0.0,9,
8970,40,0.32,0.0,0.0,0.0,0.02,9,
7728,40,0.16,0.02,0.02,0.0,0.0,3,
53877,100,0.64,0.0,0.02,0.0,0.0,13,
