,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
60488,110,0.32,2.0,0.0,0.0,0.02,5,0.11827114231639801
420,30,0.16,0.0,2.0,2.0,0.0,3,0.16671375026765517
24432,60,0.32,0.2,0.2,0.0,0.2,7,0.1542645001821228
12552,40,1.28,0.0,0.0,0.0,0.02,5,0.11191170959303487
49886,90,1.28,2.0,0.02,0.02,0.2,11,0.3718357770962934
51173,100,0.16,0.2,0.0,2.0,0.2,9,0.3028557705676848
40514,80,0.64,0.2,0.02,0.2,2.0,13,0.33040342562804786
6225,30,1.28,0.02,2.0,0.2,0.02,7,0.28066620596015396
64889,120,0.16,0.0,2.0,0.02,0.02,15,0.16676069767055626
63759,110,1.28,0.2,0.02,0.02,0.0,9,0.18165224036535269
5481,30,1.28,0.0,0.0,2.0,2.0,3,0.32545166137056153
68909,120,0.64,0.02,2.0,0.02,0.0,5,0.13995451346742607
49972,90,1.28,2.0,0.2,0.0,0.2,15,0.3261417830375823
59525,110,0.32,0.0,2.0,0.02,2.0,11,0.26720293434219744
65712,120,0.16,0.2,0.2,0.2,2.0,9,0.3068745961359684
23666,60,0.32,0.0,2.0,0.02,0.0,15,0.11165439365572066
22435,60,0.16,0.2,0.0,0.02,0.02,3,0.1897362784836879
1812,30,0.32,0.0,0.0,0.0,0.2,15,0.135017969736498
45526,90,0.32,0.02,0.2,0.02,2.0,13,0.3252264490904032
17891,50,0.32,2.0,2.0,0.2,2.0,15,0.28176281369127215
20234,50,1.28,0.02,0.0,0.2,0.2,11,0.344362338850196
48563,90,1.28,0.0,0.02,0.2,0.02,11,0.34902570346176365
51825,100,0.16,2.0,0.2,0.2,2.0,11,0.3260763339606318
37787,80,0.32,0.0,0.02,0.02,0.2,5,0.3141849570516417
65182,120,0.16,0.02,0.02,2.0,2.0,13,0.31465046730882706
35746,70,1.28,2.0,2.0,0.0,0.2,11,0.3864373872782396
12692,40,1.28,0.0,0.02,0.02,0.02,5,0.2648777024507185
28568,60,1.28,2.0,2.0,0.0,0.02,5,0.32046967826639866
28691,70,0.16,0.0,0.0,0.0,0.2,13,0.13083315738700002
26792,60,0.64,2.0,2.0,0.0,2.0,9,0.3021448146462721
54946,100,0.64,0.2,0.2,0.2,0.02,9,0.23056105638158475
44311,90,0.16,0.2,2.0,0.2,0.2,5,0.3499567042572254
65844,120,0.16,0.2,2.0,2.0,0.2,7,0.30931103794506476
25159,60,0.64,0.0,0.0,0.2,0.2,5,0.27075734874168667
6544,30,1.28,0.2,0.2,0.02,0.2,15,0.35754351881180974
29723,70,0.16,0.2,0.02,0.02,0.2,5,0.21744032957357604
55005,100,0.64,0.2,2.0,0.0,0.02,15,0.16981959213825326
56547,100,1.28,0.2,0.0,2.0,0.2,5,0.36551319131760573
24675,60,0.32,2.0,0.0,0.02,0.02,3,0.23620115280789417
28930,70,0.16,0.0,0.2,0.02,0.0,15,0.22562090653175404
25401,60,0.64,0.0,0.2,2.0,0.0,13,0.10057466093538218
9214,40,0.32,0.0,0.2,0.02,0.0,7,0.17272215545679181
36094,80,0.16,0.0,0.2,0.02,0.0,7,0.13626930994501704
25785,60,0.64,0.02,0.2,0.0,2.0,11,0.33552873995469856
61295,110,0.64,0.0,2.0,0.02,0.0,9,0.11160269680098801
8379,40,0.16,0.2,0.2,2.0,0.02,3,0.1975086580390803
37551,80,0.16,2.0,2.0,0.02,0.0,9,0.17657117602499403
27706,60,1.28,0.02,2.0,0.02,0.2,3,0.33398937235431425
7884,40,0.16,0.02,0.2,0.02,0.2,7,0.23445628181639105
13354,40,1.28,0.02,2.0,0.0,2.0,13,0.35628641403712163
11721,40,0.64,0.2,0.0,0.2,0.2,9,0.32499237710215495
32936,70,0.64,0.02,0.2,0.0,0.02,5,0.13378287139025763
27325,60,1.28,0.0,2.0,2.0,2.0,11,0.3427128488068375
24482,60,0.32,0.2,0.2,0.2,0.02,9,0.2188739702836416
44945,90,0.32,0.0,0.02,0.02,0.0,13,0.14385044487761453
29664,70,0.16,0.2,0.0,2.0,0.02,13,0.25666996789490215
26652,60,0.64,2.0,0.02,2.0,2.0,9,0.3344967262747963
53373,100,0.32,2.0,0.0,0.2,0.0,13,0.2682316609483441
38588,80,0.32,0.2,0.0,0.2,0.0,11,0.10982973863291359
67265,120,0.32,0.2,0.0,0.2,0.02,7,0.2672233709126727
23745,60,0.32,0.02,0.0,0.0,0.0,5,0.1922976899045905
36994,80,0.16,0.2,0.2,0.02,0.0,15,0.13057425804336725
44454,90,0.16,2.0,0.0,2.0,0.2,11,0.3400334224192302
52221,100,0.32,0.0,0.2,0.02,0.0,5,0.19215062626296878
48522,90,1.28,0.0,0.02,0.0,2.0,13,0.36690486079381773
43098,90,0.16,0.0,0.0,2.0,0.0,15,0.14146110959411792
38847,80,0.32,0.2,0.2,2.0,0.02,11,0.26418154468523686
13695,40,1.28,0.2,0.2,0.02,0.0,9,0.12182413703539281
1916,30,0.32,0.0,0.02,0.0,0.02,13,0.10763308215641543
34200,70,1.28,0.0,0.02,0.02,0.02,13,0.3043208720283662
26895,60,1.28,0.0,0.0,0.0,0.2,5,0.22842255773772643
47674,90,0.64,0.2,0.02,0.2,0.2,11,0.2806814395181606
54432,100,0.64,0.02,0.2,0.0,0.0,3,0.09752604102780808
57413,110,0.16,0.0,0.0,0.2,0.02,15,0.2245607730590694
15180,50,0.16,0.02,2.0,0.2,0.0,11,0.16476420115156648
13424,40,1.28,0.02,2.0,2.0,0.02,13,0.3396605549288214
22200,60,0.16,0.02,0.2,0.0,2.0,9,0.20854673245567418
10810,40,0.64,0.0,0.0,0.2,0.0,7,0.1762299841577915
66145,120,0.16,2.0,0.2,0.2,0.02,7,0.3033271674091241
6446,30,1.28,0.2,0.02,0.2,0.0,15,0.14975976791983286
9103,40,0.32,0.0,0.02,0.02,0.0,9,0.116424443005497
2503,30,0.32,0.02,0.2,0.02,0.02,11,0.17565286783955553
58815,110,0.16,2.0,0.02,0.0,0.2,5,0.13939146509678083
52582,100,0.32,0.02,0.02,0.02,2.0,13,0.32441354003241607
55404,100,0.64,2.0,0.2,0.2,0.2,15,0.2663924216967095
28390,60,1.28,2.0,0.02,0.02,2.0,13,0.3511369404097411
31726,70,0.32,0.2,2.0,0.02,0.0,7,0.09858480484279983
44197,90,0.16,0.2,0.2,0.2,0.02,15,0.17119554448414465
44360,90,0.16,2.0,0.0,0.0,0.02,5,0.12371974901537781
51261,100,0.16,0.2,0.02,0.2,2.0,3,0.30834857908224805
43889,90,0.16,0.02,2.0,2.0,0.02,15,0.28133482376579255
35146,70,1.28,0.2,0.02,2.0,0.0,15,0.21101352086824737
42725,80,1.28,2.0,0.02,0.02,2.0,11,0.35966410491482603
69153,120,0.64,0.2,0.02,0.02,2.0,3,0.34497890895735556
68092,120,0.32,2.0,2.0,2.0,2.0,9,0.32045885477018604
70603,120,1.28,0.02,0.2,0.02,0.2,5,0.3741500271181067
21690,60,0.16,0.0,0.02,0.2,0.2,11,0.3101828625864544
27399,60,1.28,0.02,0.0,0.2,0.2,5,0.377466133340542
60402,110,0.32,0.2,2.0,0.02,0.0,15,0.10116923820223277
61218,110,0.64,0.0,0.2,0.2,0.02,9,0.25347529589344475
24254,60,0.32,0.2,0.0,0.2,0.0,15,0.13804673067822223
6779,30,1.28,2.0,0.0,0.2,0.0,9,0.31955580704937897
18708,50,0.64,0.02,2.0,0.0,0.0,11,0.15249554890189623
36731,80,0.16,0.02,2.0,2.0,2.0,7,0.32756032548595176
66454,120,0.32,0.0,0.02,0.02,0.02,9,0.1715125283140867
67907,120,0.32,2.0,0.2,0.02,0.02,3,0.28884321101421273
9281,40,0.32,0.0,0.2,2.0,0.02,15,0.2470492115107328
66655,120,0.32,0.0,2.0,0.0,0.2,5,0.2761204559634354
47138,90,0.64,0.02,0.0,2.0,0.2,3,0.34588546844134493
45659,90,0.32,0.02,2.0,0.2,0.2,13,0.27237651793973416
6470,30,1.28,0.2,0.02,2.0,0.0,7,0.18540076968370162
56684,100,1.28,0.2,0.2,0.0,0.02,13,0.19788970411631965
14529,50,0.16,0.0,0.02,0.2,2.0,11,0.3382555435314296
66627,120,0.32,0.0,0.2,2.0,0.2,5,0.2883911447355716
20988,50,1.28,0.2,2.0,0.02,0.2,7,0.3984645931027166
2479,30,0.32,0.02,0.2,0.0,0.2,5,0.17370530474729673
15469,50,0.16,0.2,0.2,0.0,0.02,15,0.10094957988343364
4248,30,0.64,0.02,0.02,2.0,0.2,15,0.3315634129087421
69623,120,0.64,2.0,0.02,0.2,0.2,5,0.29105535119474796
16153,50,0.32,0.0,0.0,0.0,2.0,11,0.22767031582993774
35760,70,1.28,2.0,2.0,0.02,0.0,11,0.3325793670843516
28189,60,1.28,0.2,2.0,0.2,2.0,3,0.35256886364683876
31027,70,0.32,0.02,0.02,0.0,0.0,9,0.1627188869919609
19130,50,0.64,0.2,0.2,2.0,0.0,15,0.12296920103406445
40758,80,0.64,0.2,2.0,2.0,0.2,11,0.3172370913494208
31268,70,0.32,0.02,2.0,0.0,0.2,15,0.2552777965484532
53644,100,0.32,2.0,0.2,2.0,2.0,9,0.3213591912490964
12596,40,1.28,0.0,0.0,0.02,2.0,9,0.3669965136414883
20319,50,1.28,0.02,0.02,0.02,0.2,13,0.3810238302993357
17866,50,0.32,2.0,2.0,0.2,0.0,7,0.2341545749763871
31715,70,0.32,0.2,2.0,0.0,0.2,13,0.2964264812356294
42845,80,1.28,2.0,0.2,0.2,0.0,13,0.38128632019712483
2595,30,0.32,0.02,2.0,0.0,0.2,13,0.19830798532434857
41565,80,1.28,0.0,2.0,0.0,0.02,15,0.28656464053106956
54909,100,0.64,0.2,0.2,0.02,0.0,5,0.15015540798106625
14436,50,0.16,0.0,0.0,2.0,0.2,7,0.282882247046535
62147,110,0.64,0.2,0.2,2.0,0.2,5,0.30317519568237344
41530,80,1.28,0.0,0.2,2.0,0.0,15,0.2319898980978089
58781,110,0.16,2.0,0.0,2.0,0.02,7,0.3069321722433565
43428,90,0.16,0.0,2.0,2.0,0.0,3,0.10868593621689712
759,30,0.16,0.02,0.2,2.0,0.0,9,0.12065626579485172
58067,110,0.16,0.02,0.2,0.02,2.0,7,0.27005973837818054
49948,90,1.28,2.0,0.02,2.0,2.0,9,0.32859097362284667
13243,40,1.28,0.02,0.2,0.0,2.0,15,
57753,110,0.16,0.0,2.0,0.2,0.2,9,
14774,50,0.16,0.0,2.0,2.0,0.2,11,
8222,40,0.16,0.2,0.02,0.02,0.2,11,
5604,30,1.28,0.0,0.2,0.0,0.0,11,
58727,110,0.16,2.0,0.0,0.02,0.02,11,
69957,120,1.28,0.0,0.0,0.2,0.02,15,
5414,30,1.28,0.0,0.0,0.02,0.02,9,
22120,60,0.16,0.02,0.02,0.2,0.0,3,
7444,40,0.16,0.0,0.2,0.02,2.0,9,
10486,40,0.32,2.0,0.02,0.2,0.2,3,
23932,60,0.32,0.02,0.02,0.2,0.2,15,
17297,50,0.32,0.2,0.2,0.02,2.0,3,
51428,100,0.16,0.2,2.0,0.0,0.2,15,
66889,120,0.32,0.02,0.02,0.0,2.0,11,
9458,40,0.32,0.02,0.0,0.02,2.0,5,
44385,90,0.16,2.0,0.0,0.02,0.0,13,
5526,30,1.28,0.0,0.02,0.02,0.02,9,
22964,60,0.16,2.0,0.02,0.0,0.0,11,
68255,120,0.64,0.0,0.02,0.02,0.2,13,
15541,50,0.16,0.2,0.2,2.0,0.0,5,
63640,110,1.28,0.2,0.0,0.0,2.0,9,
7526,40,0.16,0.0,2.0,0.0,2.0,5,
8965,40,0.32,0.0,0.0,0.0,0.0,13,
62341,110,0.64,2.0,0.0,0.2,0.02,15,
38026,80,0.32,0.0,2.0,0.2,0.0,7,
10371,40,0.32,2.0,0.0,0.2,0.02,11,
46322,90,0.32,2.0,0.02,0.2,0.02,9,
21200,50,1.28,2.0,0.02,0.02,0.0,11,
40312,80,0.64,0.02,2.0,2.0,0.2,15,
70120,120,1.28,0.0,0.2,0.0,0.02,5,
4737,30,0.64,0.2,0.2,0.02,0.0,13,
70079,120,1.28,0.0,0.02,0.2,2.0,7,
34472,70,1.28,0.0,2.0,2.0,0.0,11,
41848,80,1.28,0.02,0.02,0.2,0.2,7,
44434,90,0.16,2.0,0.0,0.2,2.0,13,
26816,60,0.64,2.0,2.0,0.02,0.2,15,
2067,30,0.32,0.0,0.2,0.02,2.0,7,
1018,30,0.16,0.2,0.02,0.0,0.02,9,
44417,90,0.16,2.0,0.0,0.2,0.02,7,
31922,70,0.32,2.0,0.02,0.0,0.0,7,
51669,100,0.16,2.0,0.02,0.02,0.02,7,
41432,80,1.28,0.0,0.02,2.0,0.2,15,
70404,120,1.28,0.02,0.0,0.2,0.02,13,
61420,110,0.64,0.02,0.0,0.02,0.2,7,
60712,110,0.32,2.0,0.2,0.0,0.02,5,
22675,60,0.16,0.2,0.2,0.02,2.0,7,
1423,30,0.16,2.0,0.0,0.2,2.0,7,
42315,80,1.28,0.2,0.02,2.0,0.02,3,
37198,80,0.16,2.0,0.0,0.0,0.2,3,
48738,90,1.28,0.0,2.0,0.0,0.2,11,
12171,40,0.64,2.0,0.0,0.2,0.2,13,
40991,80,0.64,2.0,0.02,2.0,2.0,15,
37298,80,0.16,2.0,0.02,0.0,0.0,7,
69357,120,0.64,0.2,2.0,0.02,0.0,5,
51776,100,0.16,2.0,0.2,0.02,0.0,11,
64251,110,1.28,2.0,0.02,0.2,0.2,13,
61188,110,0.64,0.0,0.2,0.02,0.02,5,
59243,110,0.32,0.0,0.0,2.0,2.0,7,
58497,110,0.16,0.2,0.2,0.02,0.0,13,
27744,60,1.28,0.02,2.0,0.2,2.0,9,
55456,100,0.64,2.0,2.0,0.0,0.2,7,
44079,90,0.16,0.2,0.02,0.2,0.02,3,
44228,90,0.16,0.2,0.2,2.0,0.2,7,
25608,60,0.64,0.02,0.0,0.2,0.2,7,
31786,70,0.32,0.2,2.0,2.0,0.0,15,
25793,60,0.64,0.02,0.2,0.02,0.0,13,
24071,60,0.32,0.02,0.2,2.0,0.2,13,
68319,120,0.64,0.0,0.02,2.0,2.0,15,
6171,30,1.28,0.02,2.0,0.0,0.02,11,
47183,90,0.64,0.02,0.02,0.02,0.0,9,
32759,70,0.64,0.02,0.0,0.02,2.0,15,
13203,40,1.28,0.02,0.02,2.0,0.2,5,
4752,30,0.64,0.2,0.2,0.02,0.2,15,
52503,100,0.32,0.02,0.0,2.0,0.0,9,
55085,100,0.64,0.2,2.0,2.0,0.02,7,
43839,90,0.16,0.02,2.0,0.02,0.2,13,
15155,50,0.16,0.02,2.0,0.02,0.02,3,
62387,110,0.64,2.0,0.02,0.0,0.0,9,
67275,120,0.32,0.2,0.0,0.2,0.2,13,
37918,80,0.32,0.0,0.2,0.2,0.0,15,
37515,80,0.16,2.0,0.2,2.0,2.0,7,
47823,90,0.64,0.2,0.2,2.0,2.0,15,
34216,70,1.28,0.0,0.02,0.2,0.0,3,
517,30,0.16,0.02,0.0,0.2,0.02,15,
23874,60,0.32,0.02,0.02,0.0,0.2,11,
63092,110,1.28,0.0,2.0,0.02,0.02,5,
22338,60,0.16,0.02,2.0,0.02,2.0,5,
61155,110,0.64,0.0,0.2,0.0,0.0,9,
42056,80,1.28,0.02,2.0,0.2,0.0,3,
65474,120,0.16,0.2,0.0,0.2,0.02,9,
24193,60,0.32,0.2,0.0,0.0,0.0,5,
68508,120,0.64,0.0,2.0,0.2,0.2,15,
31624,70,0.32,0.2,0.2,0.02,0.02,13,
55137,100,0.64,2.0,0.0,0.02,0.0,13,
30103,70,0.16,2.0,0.0,2.0,0.0,9,
34089,70,1.28,0.0,0.0,0.02,0.02,15,
39634,80,0.64,0.0,0.02,2.0,0.2,3,
38950,80,0.32,0.2,2.0,2.0,0.0,7,
44837,90,0.32,0.0,0.0,0.02,0.02,7,
47361,90,0.64,0.02,0.2,2.0,0.02,15,
2920,30,0.32,0.2,0.2,0.0,0.02,5,
65988,120,0.16,2.0,0.02,0.0,0.2,15,
15357,50,0.16,0.2,0.02,0.0,0.02,15,
55469,100,0.64,2.0,2.0,0.02,0.0,5,
24564,60,0.32,0.2,2.0,0.02,0.02,5,
54091,100,0.64,0.0,0.2,2.0,2.0,7,
11620,40,0.64,0.02,2.0,2.0,0.0,3,
27818,60,1.28,0.2,0.0,0.02,0.2,3,
11505,40,0.64,0.02,0.2,0.2,2.0,11,
9778,40,0.32,0.02,2.0,0.02,0.0,15,
40835,80,0.64,2.0,0.0,0.2,0.02,11,
404,30,0.16,0.0,2.0,0.2,0.02,13,
24860,60,0.32,2.0,0.02,2.0,2.0,9,
44869,90,0.32,0.0,0.0,0.2,0.02,15,
11235,40,0.64,0.02,0.0,0.02,0.02,3,
7705,40,0.16,0.02,0.0,2.0,0.0,13,
33151,70,0.64,0.02,2.0,2.0,2.0,15,
46690,90,0.64,0.0,0.0,2.0,0.2,3,
50695,100,0.16,0.02,0.0,0.2,0.2,5,
39057,80,0.32,2.0,0.0,0.2,2.0,11,
61064,110,0.64,0.0,0.02,0.0,2.0,9,
2284,30,0.32,0.02,0.0,0.02,0.2,7,
31362,70,0.32,0.2,0.0,0.0,0.0,7,
11526,40,0.64,0.02,0.2,2.0,0.2,11,
7941,40,0.16,0.02,0.2,2.0,0.2,9,
36196,80,0.16,0.0,2.0,0.0,0.2,15,
34600,70,1.28,0.02,0.0,2.0,0.2,15,
50394,100,0.16,0.0,0.02,2.0,2.0,5,
47126,90,0.64,0.02,0.0,2.0,0.0,7,
59119,110,0.16,2.0,2.0,2.0,0.02,11,
14351,50,0.16,0.0,0.0,0.0,0.2,5,
18074,50,0.64,0.0,0.02,0.02,0.2,3,
65707,120,0.16,0.2,0.2,0.2,0.2,13,
51222,100,0.16,0.2,0.02,0.02,0.02,9,
41196,80,0.64,2.0,2.0,2.0,0.02,5,
8159,40,0.16,0.2,0.0,2.0,0.02,11,
62970,110,1.28,0.0,0.2,0.0,2.0,13,
23562,60,0.32,0.0,0.2,0.02,0.2,3,
62786,110,1.28,0.0,0.0,0.2,0.02,9,
43351,90,0.16,0.0,2.0,0.0,0.02,3,
57114,100,1.28,2.0,0.02,2.0,2.0,5,
10196,40,0.32,0.2,2.0,0.0,0.0,11,
48792,90,1.28,0.0,2.0,0.2,0.2,7,
5247,30,0.64,2.0,0.2,2.0,0.02,11,
61154,110,0.64,0.0,0.2,0.0,0.0,7,
20440,50,1.28,0.02,0.2,0.2,0.0,3,
54923,100,0.64,0.2,0.2,0.02,0.2,5,
61760,110,0.64,0.02,2.0,0.02,0.2,15,
22597,60,0.16,0.2,0.02,2.0,0.0,5,
67473,120,0.32,0.2,0.2,0.02,2.0,3,
6050,30,1.28,0.02,0.2,0.0,0.0,7,
70466,120,1.28,0.02,0.02,0.0,0.2,11,
23114,60,0.16,2.0,0.2,0.02,0.2,3,
8946,40,0.16,2.0,2.0,2.0,0.2,3,
62508,110,0.64,2.0,0.2,0.0,0.02,13,
35390,70,1.28,0.2,2.0,2.0,2.0,13,
9622,40,0.32,0.02,0.02,2.0,0.2,11,
8085,40,0.16,0.2,0.0,0.0,2.0,3,
47078,90,0.64,0.02,0.0,0.02,0.02,9,
63744,110,1.28,0.2,0.02,0.0,0.2,7,
32890,70,0.64,0.02,0.02,0.2,0.2,11,
20780,50,1.28,0.2,0.02,0.2,0.0,11,
33983,70,0.64,2.0,2.0,0.02,0.2,13,
1313,30,0.16,0.2,2.0,0.2,2.0,11,
37884,80,0.32,0.0,0.2,0.02,0.0,3,
59600,110,0.32,0.02,0.0,0.0,0.2,7,
58574,110,0.16,0.2,0.2,2.0,2.0,13,
30022,70,0.16,2.0,0.0,0.0,0.0,15,
34520,70,1.28,0.02,0.0,0.0,2.0,9,
2956,30,0.32,0.2,0.2,0.02,0.2,7,
57122,100,1.28,2.0,0.2,0.0,0.0,7,
40258,80,0.64,0.02,2.0,0.02,2.0,5,
44951,90,0.32,0.0,0.02,0.02,0.02,11,
6173,30,1.28,0.02,2.0,0.0,0.02,15,
878,30,0.16,0.02,2.0,2.0,0.02,9,
806,30,0.16,0.02,2.0,0.0,2.0,5,
60085,110,0.32,0.2,0.0,0.02,2.0,11,
31974,70,0.32,2.0,0.02,0.02,2.0,13,
39738,80,0.64,0.0,0.2,2.0,0.0,15,
66896,120,0.32,0.02,0.02,0.02,0.0,11,
65321,120,0.16,0.02,2.0,0.0,2.0,11,
35745,70,1.28,2.0,2.0,0.0,0.2,9,
9317,40,0.32,0.0,2.0,0.0,2.0,3,
52359,100,0.32,0.0,2.0,0.02,2.0,15,
29120,70,0.16,0.02,0.0,0.0,0.0,3,
42643,80,1.28,2.0,0.0,0.2,2.0,15,
36952,80,0.16,0.2,0.02,2.0,0.2,15,
55213,100,0.64,2.0,0.0,2.0,2.0,11,
54689,100,0.64,0.2,0.0,0.02,0.0,13,
30724,70,0.32,0.0,0.2,0.02,0.02,5,
30896,70,0.32,0.0,2.0,2.0,0.02,13,
2118,30,0.32,0.0,0.2,2.0,0.2,11,
21892,60,0.16,0.0,2.0,0.02,2.0,9,
27568,60,1.28,0.02,0.2,0.0,0.2,7,
66312,120,0.32,0.0,0.0,0.0,0.02,5,
33524,70,0.64,0.2,2.0,0.02,0.02,5,
57317,100,1.28,2.0,2.0,2.0,0.0,5,
41338,80,1.28,0.0,0.02,0.0,0.02,9,
11923,40,0.64,0.2,0.2,0.02,2.0,7,
33865,70,0.64,2.0,0.2,0.02,0.02,15,
8644,40,0.16,2.0,0.02,0.0,0.2,15,
12033,40,0.64,0.2,2.0,0.02,2.0,3,
30770,70,0.32,0.0,0.2,0.2,2.0,13,
1912,30,0.32,0.0,0.02,0.0,0.02,5,
54980,100,0.64,0.2,0.2,2.0,0.2,7,
42747,80,1.28,2.0,0.02,0.2,0.2,13,
33764,70,0.64,2.0,0.02,0.02,2.0,9,
28505,60,1.28,2.0,0.2,0.2,0.0,5,
28274,60,1.28,2.0,0.0,0.02,2.0,5,
42153,80,1.28,0.2,0.0,0.02,0.02,15,
24066,60,0.32,0.02,0.2,2.0,0.2,3,
19593,50,0.64,2.0,0.2,2.0,2.0,3,
41959,80,1.28,0.02,0.2,0.2,0.2,5,
20424,50,1.28,0.02,0.2,0.02,0.02,13,
69292,120,0.64,0.2,0.2,0.2,0.2,15,
50404,100,0.16,0.0,0.2,0.0,0.0,11,
41231,80,1.28,0.0,0.0,0.0,0.2,5,
10923,40,0.64,0.0,0.02,0.2,0.0,9,
17321,50,0.32,0.2,0.2,0.2,0.2,9,
6956,30,1.28,2.0,0.2,0.0,0.02,13,
17419,50,0.32,0.2,2.0,0.2,0.0,9,
28306,60,1.28,2.0,0.0,0.2,2.0,13,
41980,80,1.28,0.02,0.2,2.0,0.02,5,
67406,120,0.32,0.2,0.02,2.0,0.02,9,
62698,110,0.64,2.0,2.0,2.0,0.0,15,
5189,30,0.64,2.0,0.2,0.02,0.02,7,
50841,100,0.16,0.02,0.02,2.0,2.0,3,
55975,100,1.28,0.0,2.0,2.0,0.0,9,
2240,30,0.32,0.02,0.0,0.0,0.0,3,
37780,80,0.32,0.0,0.02,0.02,0.02,5,
41465,80,1.28,0.0,0.2,0.0,2.0,11,
59635,110,0.32,0.02,0.0,0.02,2.0,7,
63751,110,1.28,0.2,0.02,0.0,2.0,7,
54142,100,0.64,0.0,2.0,0.02,0.2,11,
11211,40,0.64,0.02,0.0,0.0,0.02,11,
16369,50,0.32,0.0,0.2,0.0,0.2,9,
55135,100,0.64,2.0,0.0,0.02,0.0,9,
38114,80,0.32,0.02,0.0,0.02,0.0,15,
70425,120,1.28,0.02,0.0,2.0,0.0,13,
36277,80,0.16,0.0,2.0,2.0,0.2,9,
4298,30,0.64,0.02,0.2,0.02,0.2,3,
61608,110,0.64,0.02,0.2,0.0,0.02,5,
26212,60,0.64,0.2,0.2,0.0,0.0,11,
22689,60,0.16,0.2,0.2,0.2,0.02,7,
49400,90,1.28,0.2,0.02,0.0,0.02,5,
12104,40,0.64,2.0,0.0,0.0,0.02,5,
24899,60,0.32,2.0,0.2,0.02,0.02,3,
40890,80,0.64,2.0,0.02,0.0,0.02,9,
43545,90,0.16,0.02,0.0,2.0,0.0,13,
55744,100,1.28,0.0,0.02,0.2,2.0,9,
65092,120,0.16,0.02,0.02,0.0,0.2,15,
7084,30,1.28,2.0,2.0,0.02,0.0,3,
22528,60,0.16,0.2,0.02,0.0,0.2,7,
31217,70,0.32,0.02,0.2,0.2,2.0,11,
39660,80,0.64,0.0,0.2,0.0,0.02,13,
67824,120,0.32,2.0,0.02,0.2,0.02,5,
9298,40,0.32,0.0,2.0,0.0,0.0,7,
21808,60,0.16,0.0,0.2,0.2,2.0,9,
23722,60,0.32,0.0,2.0,2.0,0.0,15,
17363,50,0.32,0.2,2.0,0.0,0.0,9,
31293,70,0.32,0.02,2.0,0.02,0.2,9,
56287,100,1.28,0.02,0.2,0.2,0.02,3,
11755,40,0.64,0.2,0.0,2.0,2.0,7,
29470,70,0.16,0.02,2.0,0.0,0.2,3,
15178,50,0.16,0.02,2.0,0.2,0.0,7,
36753,80,0.16,0.2,0.0,0.0,0.2,9,
13747,40,1.28,0.2,0.2,0.2,2.0,15,
21278,50,1.28,2.0,0.02,2.0,2.0,13,
41633,80,1.28,0.0,2.0,0.2,2.0,11,
51781,100,0.16,2.0,0.2,0.02,0.02,7,
938,30,0.16,0.2,0.0,0.02,0.2,3,
16470,50,0.32,0.0,2.0,0.0,0.0,15,
14753,50,0.16,0.0,2.0,0.2,2.0,11,
19563,50,0.64,2.0,0.2,0.2,0.2,13,
41525,80,1.28,0.0,0.2,2.0,0.0,5,
30928,70,0.32,0.02,0.0,0.0,0.2,7,
40293,80,0.64,0.02,2.0,2.0,0.0,5,
37498,80,0.16,2.0,0.2,2.0,0.0,15,
34214,70,1.28,0.0,0.02,0.02,2.0,13,
68660,120,0.64,0.02,0.02,0.0,0.0,11,
63594,110,1.28,0.02,2.0,2.0,0.0,15,
7474,40,0.16,0.0,0.2,0.2,2.0,13,
21769,60,0.16,0.0,0.2,0.02,0.02,15,
32408,70,0.64,0.0,0.02,0.02,0.02,13,
56810,100,1.28,0.2,2.0,0.0,2.0,13,
25667,60,0.64,0.02,0.02,0.0,0.2,13,
35033,70,1.28,0.2,0.0,2.0,0.0,13,
13624,40,1.28,0.2,0.02,0.2,0.2,7,
18020,50,0.64,0.0,0.0,2.0,0.2,7,
61341,110,0.64,0.0,2.0,0.2,2.0,3,
51988,100,0.32,0.0,0.0,0.0,0.2,15,
29295,70,0.16,0.02,0.02,0.2,0.02,3,
53926,100,0.64,0.0,0.02,0.02,2.0,13,
13791,40,1.28,0.2,2.0,0.0,0.2,5,
44292,90,0.16,0.2,2.0,0.02,2.0,9,
11963,40,0.64,0.2,0.2,2.0,0.02,3,
20458,50,1.28,0.02,0.2,0.2,0.2,11,
12682,40,1.28,0.0,0.02,0.0,2.0,13,
57607,110,0.16,0.0,0.2,0.02,0.02,11,
52098,100,0.32,0.0,0.02,0.0,0.2,11,
39779,80,0.64,0.0,2.0,0.0,0.2,13,
46066,90,0.32,0.2,2.0,0.02,0.0,15,
42666,80,1.28,2.0,0.0,2.0,2.0,5,
47879,90,0.64,0.2,2.0,0.02,2.0,15,
42782,80,1.28,2.0,0.02,2.0,2.0,13,
18955,50,0.64,0.2,0.02,0.0,2.0,15,
15117,50,0.16,0.02,0.2,2.0,2.0,11,
24881,60,0.32,2.0,0.2,0.0,0.2,9,
27651,60,1.28,0.02,0.2,2.0,0.2,5,
36410,80,0.16,0.02,0.02,0.0,0.02,9,
6682,30,1.28,0.2,2.0,0.2,0.2,11,
4268,30,0.64,0.02,0.2,0.0,0.02,13,
40291,80,0.64,0.02,2.0,0.2,2.0,15,
