,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,n_neighbors,AUPR
36488,80,0.16,0.02,0.02,2.0,0.0,11,
45825,90,0.32,0.2,0.02,0.0,0.2,9,
53539,100,0.32,2.0,0.2,0.0,0.0,9,
45504,90,0.32,0.02,0.2,0.02,0.0,11,
62077,110,0.64,0.2,0.2,0.02,0.0,5,
7854,40,0.16,0.02,0.2,0.0,0.2,3,
51640,100,0.16,2.0,0.02,0.0,0.02,5,
68148,120,0.64,0.0,0.0,0.02,2.0,9,
48144,90,0.64,2.0,0.02,2.0,0.02,13,
64057,110,1.28,0.2,2.0,2.0,2.0,3,
52980,100,0.32,0.2,0.02,0.0,0.0,11,
26456,60,0.64,2.0,0.0,0.0,2.0,9,
19625,50,0.64,2.0,2.0,0.0,2.0,11,
26803,60,0.64,2.0,2.0,0.02,0.02,3,
38639,80,0.32,0.2,0.0,2.0,2.0,15,
46439,90,0.32,2.0,0.2,0.2,0.2,5,
20374,50,1.28,0.02,0.02,2.0,0.2,11,
45593,90,0.32,0.02,2.0,0.0,0.02,7,
8761,40,0.16,2.0,0.2,0.0,2.0,11,
18537,50,0.64,0.02,0.02,0.2,0.0,5,
56267,100,1.28,0.02,0.2,0.02,0.2,5,
57990,110,0.16,0.02,0.02,2.0,0.0,7,
61226,110,0.64,0.0,0.2,0.2,0.2,11,
36329,80,0.16,0.02,0.0,0.02,0.02,15,
185,30,0.16,0.0,0.02,0.2,0.2,9,
35579,70,1.28,2.0,0.02,0.2,0.2,13,
11735,40,0.64,0.2,0.0,2.0,0.0,9,
40061,80,0.64,0.02,0.02,0.2,2.0,3,
61571,110,0.64,0.02,0.02,0.2,2.0,15,
25205,60,0.64,0.0,0.02,0.0,0.0,13,
13929,40,1.28,2.0,0.0,0.02,0.02,15,
10149,40,0.32,0.2,0.2,0.2,0.02,15,
67428,120,0.32,0.2,0.2,0.0,0.0,11,
59093,110,0.16,2.0,2.0,0.2,0.02,15,
11418,40,0.64,0.02,0.02,2.0,2.0,5,
6203,30,1.28,0.02,2.0,0.02,0.2,5,
70775,120,1.28,0.02,2.0,2.0,0.2,13,
71016,120,1.28,0.2,0.2,0.0,0.02,5,
24303,60,0.32,0.2,0.0,2.0,2.0,15,
69038,120,0.64,0.2,0.0,0.02,0.2,11,
15698,50,0.16,2.0,0.0,0.0,0.2,11,
27822,60,1.28,0.2,0.0,0.02,0.2,11,
11303,40,0.64,0.02,0.0,2.0,0.2,13,
39627,80,0.64,0.0,0.02,2.0,0.02,3,
54220,100,0.64,0.02,0.0,0.0,0.02,13,
60056,110,0.32,0.2,0.0,0.0,2.0,9,
36012,80,0.16,0.0,0.02,0.2,0.0,11,
6014,30,1.28,0.02,0.02,0.2,2.0,5,
36038,80,0.16,0.0,0.02,2.0,0.0,7,
6448,30,1.28,0.2,0.02,0.2,0.02,5,
42811,80,1.28,2.0,0.2,0.0,2.0,15,
68172,120,0.64,0.0,0.0,0.2,0.2,15,
57715,110,0.16,0.0,2.0,0.02,0.02,3,
22573,60,0.16,0.2,0.02,0.2,0.0,13,
28725,70,0.16,0.0,0.0,0.02,2.0,11,
59051,110,0.16,2.0,2.0,0.0,2.0,15,
69062,120,0.64,0.2,0.0,0.2,0.2,3,
1336,30,0.16,0.2,2.0,2.0,0.2,15,
48065,90,0.64,2.0,0.02,0.0,0.2,9,
12770,40,1.28,0.0,0.2,0.0,0.0,7,
22179,60,0.16,0.02,0.2,0.0,0.0,9,
5061,30,0.64,2.0,0.02,0.0,2.0,3,
22446,60,0.16,0.2,0.0,0.02,0.2,11,
26422,60,0.64,0.2,2.0,2.0,0.2,11,
541,30,0.16,0.02,0.0,2.0,0.02,7,
17368,50,0.32,0.2,2.0,0.0,0.02,5,
65865,120,0.16,2.0,0.0,0.0,0.02,7,
40544,80,0.64,0.2,0.2,0.0,0.0,3,
68433,120,0.64,0.0,2.0,0.0,0.0,5,
17773,50,0.32,2.0,0.2,0.2,2.0,3,
24763,60,0.32,2.0,0.02,0.0,0.02,11,
69556,120,0.64,2.0,0.02,0.0,0.0,11,
28170,60,1.28,0.2,2.0,0.2,0.0,7,
20213,50,1.28,0.02,0.0,0.02,2.0,11,
28939,70,0.16,0.0,0.2,0.02,0.2,5,
45720,90,0.32,0.2,0.0,0.0,2.0,9,
20195,50,1.28,0.02,0.0,0.02,0.02,3,
32766,70,0.64,0.02,0.0,0.2,0.0,15,
12453,40,0.64,2.0,2.0,0.0,2.0,3,
44713,90,0.16,2.0,2.0,0.0,2.0,11,
1186,30,0.16,0.2,0.2,0.2,0.02,9,
36201,80,0.16,0.0,2.0,0.0,2.0,11,
13787,40,1.28,0.2,2.0,0.0,0.02,11,
21666,60,0.16,0.0,0.02,0.02,2.0,5,
32800,70,0.64,0.02,0.0,2.0,0.02,13,
36950,80,0.16,0.2,0.02,2.0,0.2,11,
35835,70,1.28,2.0,2.0,2.0,2.0,7,
9927,40,0.32,0.2,0.0,0.2,0.2,5,
25862,60,0.64,0.02,0.2,2.0,0.2,11,
16212,50,0.32,0.0,0.0,2.0,0.0,3,
53600,100,0.32,2.0,0.2,0.2,0.02,5,
31617,70,0.32,0.2,0.2,0.02,0.0,13,
31292,70,0.32,0.02,2.0,0.02,0.2,7,
48172,90,0.64,2.0,0.2,0.0,0.02,13,
54563,100,0.64,0.02,2.0,0.0,0.2,13,
3734,30,0.64,0.0,0.02,0.02,0.02,9,
47973,90,0.64,2.0,0.0,0.02,0.02,7,
17686,50,0.32,2.0,0.02,2.0,0.2,11,
55434,100,0.64,2.0,0.2,2.0,2.0,5,
41017,80,0.64,2.0,0.2,0.0,2.0,11,
66560,120,0.32,0.0,0.2,0.02,0.0,11,
34438,70,1.28,0.0,2.0,0.02,2.0,13,
68138,120,0.64,0.0,0.0,0.02,0.2,3,
37731,80,0.32,0.0,0.0,2.0,0.2,5,
4060,30,0.64,0.02,0.0,0.02,0.0,3,
25253,60,0.64,0.0,0.02,0.02,2.0,11,
66151,120,0.16,2.0,0.2,0.2,0.2,5,
14150,40,1.28,2.0,0.2,0.02,0.02,9,
8675,40,0.16,2.0,0.02,0.02,2.0,7,
60339,110,0.32,0.2,0.2,0.2,2.0,15,
5496,30,1.28,0.0,0.02,0.0,0.02,5,
70966,120,1.28,0.2,0.02,0.2,0.2,3,
37728,80,0.32,0.0,0.0,2.0,0.02,13,
22891,60,0.16,2.0,0.0,0.02,0.2,5,
42516,80,1.28,0.2,2.0,0.2,0.02,13,
29706,70,0.16,0.2,0.02,0.0,2.0,13,
69171,120,0.64,0.2,0.02,0.2,0.02,11,
63822,110,1.28,0.2,0.02,2.0,0.02,9,
33402,70,0.64,0.2,0.2,0.0,2.0,13,
769,30,0.16,0.02,0.2,2.0,0.02,15,
35145,70,1.28,0.2,0.02,2.0,0.0,13,
44414,90,0.16,2.0,0.0,0.2,0.0,15,
12367,40,0.64,2.0,0.2,0.02,0.2,13,
16090,50,0.16,2.0,2.0,0.2,0.2,11,
52703,100,0.32,0.02,0.2,0.2,0.02,3,
25076,60,0.32,2.0,2.0,2.0,0.2,7,
64715,120,0.16,0.0,0.02,2.0,0.02,3,
70392,120,1.28,0.02,0.0,0.2,0.0,3,
55754,100,1.28,0.0,0.02,2.0,0.0,15,
19758,50,1.28,0.0,0.0,0.02,0.2,11,
44882,90,0.32,0.0,0.0,0.2,2.0,13,
23301,60,0.32,0.0,0.0,0.0,0.0,13,
54200,100,0.64,0.0,2.0,2.0,0.2,15,
69122,120,0.64,0.2,0.02,0.0,0.2,11,
12999,40,1.28,0.02,0.0,0.0,0.02,3,
42054,80,1.28,0.02,2.0,0.02,2.0,13,
53587,100,0.32,2.0,0.2,0.02,2.0,7,
70605,120,1.28,0.02,0.2,0.02,0.2,9,
57359,110,0.16,0.0,0.0,0.0,0.2,5,
45129,90,0.32,0.0,0.2,2.0,2.0,3,
70704,120,1.28,0.02,2.0,0.02,0.0,11,
54893,100,0.64,0.2,0.2,0.0,0.02,15,
47898,90,0.64,0.2,2.0,0.2,0.2,11,
12166,40,0.64,2.0,0.0,0.2,0.2,3,
33711,70,0.64,2.0,0.0,2.0,2.0,15,
48946,90,1.28,0.02,0.02,0.0,0.0,7,
7427,40,0.16,0.0,0.2,0.02,0.02,3,
48250,90,0.64,2.0,0.2,2.0,0.0,15,
19345,50,0.64,2.0,0.0,0.2,2.0,11,
273,30,0.16,0.0,0.2,0.02,2.0,3,
60670,110,0.32,2.0,0.02,0.2,2.0,5,
39102,80,0.32,2.0,0.02,0.0,0.2,3,
56072,100,1.28,0.02,0.0,0.2,0.2,7,
10999,40,0.64,0.0,0.2,0.0,2.0,7,
51233,100,0.16,0.2,0.02,0.02,2.0,3,
18175,50,0.64,0.0,0.2,0.02,0.0,9,
42886,80,1.28,2.0,0.2,2.0,0.2,11,
4419,30,0.64,0.02,2.0,0.02,2.0,7,
62701,110,0.64,2.0,2.0,2.0,0.02,7,
57756,110,0.16,0.0,2.0,0.2,0.2,15,
29248,70,0.16,0.02,0.02,0.0,0.2,7,
26824,60,0.64,2.0,2.0,0.2,0.0,3,
28996,70,0.16,0.0,0.2,2.0,0.2,7,
43958,90,0.16,0.2,0.0,0.02,2.0,13,
60777,110,0.32,2.0,0.2,0.2,0.2,9,
40478,80,0.64,0.2,0.02,0.02,0.2,11,
11265,40,0.64,0.02,0.0,0.2,0.02,7,
59418,110,0.32,0.0,0.2,0.2,0.0,7,
53632,100,0.32,2.0,0.2,2.0,0.02,13,
27406,60,1.28,0.02,0.0,0.2,2.0,5,
60499,110,0.32,2.0,0.0,0.0,0.2,13,
5772,30,1.28,0.0,2.0,0.2,0.0,11,
38289,80,0.32,0.02,0.02,2.0,0.02,15,
53728,100,0.32,2.0,2.0,0.2,2.0,9,
15782,50,0.16,2.0,0.0,2.0,0.2,11,
55476,100,0.64,2.0,2.0,0.02,0.02,5,
41517,80,1.28,0.0,0.2,0.2,2.0,3,
57578,110,0.16,0.0,0.2,0.0,0.02,9,
52009,100,0.32,0.0,0.0,0.02,0.02,15,
35350,70,1.28,0.2,2.0,0.2,0.2,3,
29095,70,0.16,0.0,2.0,2.0,0.0,9,
59177,110,0.32,0.0,0.0,0.02,0.02,15,
70984,120,1.28,0.2,0.02,2.0,0.0,11,
4483,30,0.64,0.2,0.0,0.0,0.0,9,
29776,70,0.16,0.2,0.02,2.0,0.02,13,
9723,40,0.32,0.02,0.2,2.0,0.02,3,
41677,80,1.28,0.02,0.0,0.0,0.02,15,
22029,60,0.16,0.02,0.0,0.2,2.0,3,
26068,60,0.64,0.2,0.0,2.0,0.0,3,
46389,90,0.32,2.0,0.2,0.0,2.0,3,
14692,50,0.16,0.0,2.0,0.0,0.2,15,
57900,110,0.16,0.02,0.0,2.0,2.0,9,
2133,30,0.32,0.0,2.0,0.0,0.0,13,
31817,70,0.32,2.0,0.0,0.0,0.02,7,
25896,60,0.64,0.02,2.0,0.0,2.0,9,
31218,70,0.32,0.02,0.2,0.2,2.0,13,
17493,50,0.32,2.0,0.0,0.0,2.0,3,
3603,30,0.64,0.0,0.0,0.0,0.2,13,
62120,110,0.64,0.2,0.2,0.2,0.2,7,
32550,70,0.64,0.0,0.2,0.2,0.2,3,
20892,50,1.28,0.2,0.2,0.2,0.0,11,
63096,110,1.28,0.0,2.0,0.02,0.02,13,
10875,40,0.64,0.0,0.02,0.0,0.02,11,
67038,120,0.32,0.02,0.2,0.2,0.0,15,
4715,30,0.64,0.2,0.2,0.0,0.02,11,
30062,70,0.16,2.0,0.0,0.02,0.2,11,
29872,70,0.16,0.2,0.2,0.2,2.0,9,
39929,80,0.64,0.02,0.0,0.2,0.0,5,
20748,50,1.28,0.2,0.02,0.02,0.0,3,
64170,110,1.28,2.0,0.0,2.0,2.0,5,
26005,60,0.64,0.2,0.0,0.0,2.0,3,
49800,90,1.28,2.0,0.0,0.2,0.2,7,
3270,30,0.32,2.0,0.02,0.0,2.0,5,
45514,90,0.32,0.02,0.2,0.02,0.2,3,
49013,90,1.28,0.02,0.02,0.2,0.02,15,
14919,50,0.16,0.02,0.02,0.0,2.0,7,
47797,90,0.64,0.2,0.2,2.0,0.0,5,
58101,110,0.16,0.02,0.2,2.0,0.0,5,
50807,100,0.16,0.02,0.02,0.2,0.2,5,
49428,90,1.28,0.2,0.02,0.02,0.02,5,
19137,50,0.64,0.2,0.2,2.0,0.02,15,
31690,70,0.32,0.2,0.2,2.0,2.0,5,
1017,30,0.16,0.2,0.02,0.0,0.02,7,
55985,100,1.28,0.0,2.0,2.0,0.02,15,
65796,120,0.16,0.2,2.0,0.02,2.0,9,
22632,60,0.16,0.2,0.2,0.0,0.02,5,
19437,50,0.64,2.0,0.02,0.2,0.0,13,
44238,90,0.16,0.2,0.2,2.0,2.0,13,
47364,90,0.64,0.02,0.2,2.0,0.2,7,
22729,60,0.16,0.2,0.2,2.0,2.0,3,
8361,40,0.16,0.2,0.2,0.2,0.2,9,
16893,50,0.32,0.02,0.2,2.0,0.02,7,
46266,90,0.32,2.0,0.02,0.0,0.02,9,
23786,60,0.32,0.02,0.0,0.02,0.2,3,
16320,50,0.32,0.0,0.02,0.2,2.0,9,
29850,70,0.16,0.2,0.2,0.2,0.0,7,
37328,80,0.16,2.0,0.02,0.02,0.0,11,
29576,70,0.16,0.2,0.0,0.0,0.02,5,
4031,30,0.64,0.0,2.0,2.0,2.0,15,
36544,80,0.16,0.02,0.2,0.02,0.0,11,
6924,30,1.28,2.0,0.02,2.0,0.02,5,
18835,50,0.64,0.2,0.0,0.0,0.2,13,
19811,50,1.28,0.0,0.0,2.0,0.2,5,
4903,30,0.64,0.2,2.0,2.0,0.0,9,
51962,100,0.16,2.0,2.0,2.0,2.0,5,
52246,100,0.32,0.0,0.2,0.02,2.0,13,
46004,90,0.32,0.2,0.2,2.0,0.0,3,
30372,70,0.16,2.0,2.0,0.0,0.2,15,
58095,110,0.16,0.02,0.2,0.2,2.0,7,
53840,100,0.64,0.0,0.0,0.2,2.0,9,
18997,50,0.64,0.2,0.02,0.2,0.02,15,
17587,50,0.32,2.0,0.02,0.0,0.0,9,
3028,30,0.32,0.2,2.0,0.0,0.0,11,
12280,40,0.64,2.0,0.02,0.2,0.2,7,
37043,80,0.16,0.2,0.2,0.2,2.0,15,
64461,110,1.28,2.0,2.0,0.2,0.0,13,
12455,40,0.64,2.0,2.0,0.0,2.0,7,
29269,70,0.16,0.02,0.02,0.02,0.02,7,
54314,100,0.64,0.02,0.0,2.0,2.0,5,
11713,40,0.64,0.2,0.0,0.2,0.02,7,
62417,110,0.64,2.0,0.02,0.02,0.0,13,
12421,40,0.64,2.0,0.2,2.0,0.2,9,
49397,90,1.28,0.2,0.02,0.0,0.0,13,
67730,120,0.32,2.0,0.0,0.2,2.0,13,
58911,110,0.16,2.0,0.02,2.0,2.0,15,
57517,110,0.16,0.0,0.02,0.2,0.0,13,
25141,60,0.64,0.0,0.0,0.02,2.0,11,
28248,60,1.28,2.0,0.0,0.0,2.0,9,
49442,90,1.28,0.2,0.02,0.02,2.0,5,
66903,120,0.32,0.02,0.02,0.02,0.02,11,
60024,110,0.32,0.02,2.0,2.0,0.2,15,
68189,120,0.64,0.0,0.0,2.0,0.02,7,
70271,120,1.28,0.0,2.0,0.02,0.2,13,
64332,110,1.28,2.0,0.2,0.02,0.2,7,
46610,90,0.64,0.0,0.0,0.0,0.2,11,
70475,120,1.28,0.02,0.02,0.0,2.0,15,
40711,80,0.64,0.2,2.0,0.02,2.0,15,
33913,70,0.64,2.0,0.2,2.0,0.0,13,
17450,50,0.32,0.2,2.0,2.0,0.0,15,
64838,120,0.16,0.0,0.2,2.0,0.2,11,
69866,120,0.64,2.0,2.0,2.0,0.0,15,
34488,70,1.28,0.0,2.0,2.0,0.2,15,
18781,50,0.64,0.02,2.0,0.2,2.0,3,
62892,110,1.28,0.0,0.02,0.2,0.0,11,
68948,120,0.64,0.02,2.0,0.2,0.02,13,
32511,70,0.64,0.0,0.2,0.02,0.0,9,
61672,110,0.64,0.02,0.2,0.2,0.2,7,
43411,90,0.16,0.0,2.0,0.2,0.02,11,
13446,40,1.28,0.2,0.0,0.0,0.0,15,
873,30,0.16,0.02,2.0,2.0,0.0,13,
65789,120,0.16,0.2,2.0,0.02,0.2,9,
56174,100,1.28,0.02,0.02,0.2,0.0,15,
11586,40,0.64,0.02,2.0,0.02,2.0,5,
10666,40,0.32,2.0,2.0,0.0,2.0,13,
27913,60,1.28,0.2,0.02,0.0,2.0,11,
62103,110,0.64,0.2,0.2,0.02,2.0,15,
59481,110,0.32,0.0,2.0,0.0,0.02,7,
41923,80,1.28,0.02,0.2,0.02,0.02,3,
30878,70,0.32,0.0,2.0,0.2,2.0,5,
31768,70,0.32,0.2,2.0,0.2,0.2,7,
18906,50,0.64,0.2,0.0,2.0,0.0,15,
55874,100,1.28,0.0,0.2,2.0,0.2,3,
11638,40,0.64,0.02,2.0,2.0,0.2,11,
7288,40,0.16,0.0,0.02,0.0,0.02,5,
63405,110,1.28,0.02,0.2,0.0,0.02,15,
35240,70,1.28,0.2,0.2,0.2,0.2,7,
61864,110,0.64,0.2,0.0,0.02,0.02,13,
69391,120,0.64,0.2,2.0,0.2,0.02,3,
25271,60,0.64,0.0,0.02,0.2,0.2,5,
19543,50,0.64,2.0,0.2,0.02,2.0,15,
62702,110,0.64,2.0,2.0,2.0,0.02,9,
24748,60,0.32,2.0,0.0,2.0,2.0,9,
57958,110,0.16,0.02,0.02,0.02,2.0,13,
62529,110,0.64,2.0,0.2,0.02,0.0,13,
7537,40,0.16,0.0,2.0,0.02,0.0,13,
45520,90,0.32,0.02,0.2,0.02,0.2,15,
26188,60,0.64,0.2,0.02,2.0,0.02,5,
63180,110,1.28,0.02,0.0,0.0,0.02,13,
47855,90,0.64,0.2,2.0,0.02,0.0,9,
44129,90,0.16,0.2,0.2,0.0,0.0,5,
10064,40,0.32,0.2,0.02,2.0,0.02,13,
28423,60,1.28,2.0,0.02,2.0,0.0,9,
33756,70,0.64,2.0,0.02,0.02,0.2,7,
45252,90,0.32,0.02,0.0,0.0,0.0,11,
70435,120,1.28,0.02,0.0,2.0,0.2,5,
51247,100,0.16,0.2,0.02,0.2,0.02,3,
71580,120,1.28,2.0,2.0,0.0,0.02,13,
24742,60,0.32,2.0,0.0,2.0,0.2,11,
3341,30,0.32,2.0,0.02,2.0,0.02,7,
52190,100,0.32,0.0,0.02,2.0,2.0,13,
24495,60,0.32,0.2,0.2,0.2,2.0,7,
58184,110,0.16,0.02,2.0,0.2,0.0,3,
36774,80,0.16,0.2,0.0,0.02,0.02,9,
56154,100,1.28,0.02,0.02,0.02,0.2,3,
22616,60,0.16,0.2,0.02,2.0,0.2,15,
51393,100,0.16,0.2,0.2,2.0,0.02,15,
13244,40,1.28,0.02,0.2,0.02,0.0,3,
50664,100,0.16,0.02,0.0,0.02,0.02,13,
40249,80,0.64,0.02,2.0,0.02,0.02,15,
21745,60,0.16,0.0,0.2,0.0,0.2,9,
44872,90,0.32,0.0,0.0,0.2,0.2,7,
2248,30,0.32,0.02,0.0,0.0,0.02,5,
65956,120,0.16,2.0,0.0,2.0,0.2,7,
24825,60,0.32,2.0,0.02,0.2,0.2,9,
48731,90,1.28,0.0,2.0,0.0,0.02,11,
17593,50,0.32,2.0,0.02,0.0,0.02,7,
14814,50,0.16,0.02,0.0,0.02,0.0,7,
64559,120,0.16,0.0,0.0,0.02,0.2,13,
46788,90,0.64,0.0,0.02,2.0,0.0,3,
28189,60,1.28,0.2,2.0,0.2,2.0,3,
6973,30,1.28,2.0,0.2,0.02,0.0,5,
23113,60,0.16,2.0,0.2,0.02,0.02,15,
18451,50,0.64,0.02,0.0,0.2,2.0,15,
54111,100,0.64,0.0,2.0,0.0,0.2,5,
68647,120,0.64,0.02,0.0,2.0,0.2,13,
55585,100,1.28,0.0,0.0,0.02,0.0,13,
66839,120,0.32,0.02,0.0,2.0,0.0,9,
7346,40,0.16,0.0,0.02,0.2,0.02,9,
46918,90,0.64,0.0,0.2,2.0,0.2,11,
7379,40,0.16,0.0,0.02,2.0,0.2,5,
5003,30,0.64,2.0,0.0,0.2,0.2,13,
42126,80,1.28,0.2,0.0,0.0,0.2,3,
63066,110,1.28,0.0,2.0,0.0,0.02,9,
21238,50,1.28,2.0,0.02,0.2,0.2,3,
26644,60,0.64,2.0,0.02,2.0,0.2,7,
17273,50,0.32,0.2,0.2,0.0,2.0,11,
33967,70,0.64,2.0,2.0,0.02,0.0,9,
60743,110,0.32,2.0,0.2,0.02,0.02,11,
37076,80,0.16,0.2,2.0,0.0,0.0,11,
33042,70,0.64,0.02,2.0,0.0,0.0,7,
69323,120,0.64,0.2,0.2,2.0,2.0,7,
49964,90,1.28,2.0,0.2,0.0,0.02,13,
35483,70,1.28,2.0,0.0,2.0,0.02,3,
2322,30,0.32,0.02,0.0,0.2,2.0,13,
68099,120,0.64,0.0,0.0,0.0,0.0,9,
45754,90,0.32,0.2,0.0,0.2,0.0,7,
38770,80,0.32,0.2,0.2,0.0,0.2,11,
3249,30,0.32,2.0,0.02,0.0,0.0,5,
68063,120,0.32,2.0,2.0,0.2,2.0,7,
63176,110,1.28,0.02,0.0,0.0,0.02,5,
29998,70,0.16,0.2,2.0,2.0,0.02,9,
1217,30,0.16,0.2,0.2,2.0,0.02,15,
67580,120,0.32,0.2,2.0,0.02,0.2,7,
42105,80,1.28,0.02,2.0,2.0,2.0,3,
27268,60,1.28,0.0,2.0,0.02,2.0,9,
44601,90,0.16,2.0,0.2,0.0,2.0,11,
51388,100,0.16,0.2,0.2,2.0,0.02,5,
23622,60,0.32,0.0,0.2,2.0,0.2,11,
19755,50,1.28,0.0,0.0,0.02,0.2,5,
41937,80,1.28,0.02,0.2,0.02,2.0,3,
31380,70,0.32,0.2,0.0,0.0,0.2,15,
60556,110,0.32,2.0,0.0,0.2,0.2,15,
29034,70,0.16,0.0,2.0,0.0,2.0,13,
19790,50,1.28,0.0,0.0,0.2,2.0,5,
48397,90,1.28,0.0,0.0,0.0,0.02,15,
32103,70,0.32,2.0,0.2,0.2,0.2,5,
35838,70,1.28,2.0,2.0,2.0,2.0,13,
69833,120,0.64,2.0,2.0,0.2,0.0,5,
61642,110,0.64,0.02,0.2,0.02,0.2,3,
12130,40,0.64,2.0,0.0,0.02,0.0,15,
6569,30,1.28,0.2,0.2,0.2,0.2,9,
63417,110,1.28,0.02,0.2,0.0,2.0,11,
25961,60,0.64,0.02,2.0,2.0,0.0,13,
28295,60,1.28,2.0,0.0,0.2,0.2,5,
55533,100,0.64,2.0,2.0,2.0,0.02,7,
30675,70,0.32,0.0,0.02,2.0,0.2,5,
25714,60,0.64,0.02,0.02,0.2,0.02,9,
38294,80,0.32,0.02,0.02,2.0,0.2,11,
9682,40,0.32,0.02,0.2,0.02,2.0,5,
42992,80,1.28,2.0,2.0,2.0,0.02,13,
35600,70,1.28,2.0,0.02,2.0,0.02,13,
56520,100,1.28,0.2,0.0,0.2,0.2,7,
712,30,0.16,0.02,0.2,0.02,0.02,13,
7154,30,1.28,2.0,2.0,2.0,0.2,3,
29425,70,0.16,0.02,0.2,0.2,2.0,11,
12446,40,0.64,2.0,2.0,0.0,0.2,3,
23371,60,0.32,0.0,0.0,0.2,0.2,13,
70939,120,1.28,0.2,0.02,0.02,0.2,5,
62678,110,0.64,2.0,2.0,0.2,0.2,3,
9796,40,0.32,0.02,2.0,0.02,2.0,9,
4866,30,0.64,0.2,2.0,0.02,2.0,5,
26680,60,0.64,2.0,0.2,0.0,2.0,9,
41393,80,1.28,0.0,0.02,0.2,0.02,7,
18357,50,0.64,0.0,2.0,2.0,0.2,9,
54213,100,0.64,0.02,0.0,0.0,0.0,13,
9078,40,0.32,0.0,0.02,0.0,0.0,15,
51685,100,0.16,2.0,0.02,0.02,2.0,11,
23251,60,0.16,2.0,2.0,0.2,0.02,11,
61442,110,0.64,0.02,0.0,0.2,0.02,9,
758,30,0.16,0.02,0.2,2.0,0.0,7,
34010,70,0.64,2.0,2.0,0.2,0.2,11,
1224,30,0.16,0.2,0.2,2.0,0.2,15,
62674,110,0.64,2.0,2.0,0.2,0.02,9,
23014,60,0.16,2.0,0.02,0.02,2.0,13,
50154,90,1.28,2.0,2.0,2.0,0.0,15,
33824,70,0.64,2.0,0.2,0.0,0.0,3,
66336,120,0.32,0.0,0.0,0.02,0.0,11,
12526,40,0.64,2.0,2.0,2.0,0.02,9,
61393,110,0.64,0.02,0.0,0.0,0.2,9,
68600,120,0.64,0.02,0.0,0.2,0.0,3,
35488,70,1.28,2.0,0.0,2.0,0.02,13,
19079,50,0.64,0.2,0.2,0.02,0.02,11,
25415,60,0.64,0.0,0.2,2.0,0.2,13,
65736,120,0.16,0.2,0.2,2.0,0.2,15,
23045,60,0.16,2.0,0.02,2.0,0.0,5,
70786,120,1.28,0.2,0.0,0.0,0.0,7,
9701,40,0.32,0.02,0.2,0.2,0.02,15,
13209,40,1.28,0.02,0.02,2.0,2.0,3,
13824,40,1.28,0.2,2.0,0.02,0.2,15,
39945,80,0.64,0.02,0.0,0.2,0.2,9,
64046,110,1.28,0.2,2.0,2.0,0.02,9,
67756,120,0.32,2.0,0.0,2.0,2.0,9,
16790,50,0.32,0.02,0.02,2.0,0.2,11,
46797,90,0.64,0.0,0.02,2.0,0.02,7,
47632,90,0.64,0.2,0.02,0.02,0.0,11,
37162,80,0.16,0.2,2.0,2.0,0.0,15,
36044,80,0.16,0.0,0.02,2.0,0.02,5,
14928,50,0.16,0.02,0.02,0.02,0.0,11,
20019,50,1.28,0.0,0.2,0.2,2.0,15,
37693,80,0.32,0.0,0.0,0.2,0.0,13,
42843,80,1.28,2.0,0.2,0.2,0.0,9,
7483,40,0.16,0.0,0.2,2.0,0.02,3,
55864,100,1.28,0.0,0.2,2.0,0.0,11,
34231,70,1.28,0.0,0.02,0.2,0.2,5,
42674,80,1.28,2.0,0.02,0.0,0.0,7,
47449,90,0.64,0.02,2.0,0.2,0.2,9,
42084,80,1.28,0.02,2.0,2.0,0.0,3,
12820,40,1.28,0.0,0.2,0.02,2.0,9,
34652,70,1.28,0.02,0.02,0.02,0.2,7,
2367,30,0.32,0.02,0.02,0.0,0.2,5,
32817,70,0.64,0.02,0.02,0.0,0.0,5,
23969,60,0.32,0.02,0.2,0.0,0.0,5,
66269,120,0.16,2.0,2.0,0.2,2.0,3,
27859,60,1.28,0.2,0.0,0.2,2.0,15,
29530,70,0.16,0.02,2.0,0.2,0.2,11,
8083,40,0.16,0.2,0.0,0.0,0.2,13,
1459,30,0.16,2.0,0.02,0.0,0.0,9,
10373,40,0.32,2.0,0.0,0.2,0.02,15,
22257,60,0.16,0.02,0.2,0.2,2.0,11,
34004,70,0.64,2.0,2.0,0.2,0.02,13,
46464,90,0.32,2.0,0.2,2.0,0.02,13,
37152,80,0.16,0.2,2.0,0.2,2.0,9,
36558,80,0.16,0.02,0.2,0.02,0.2,11,
3294,30,0.32,2.0,0.02,0.02,0.2,11,
37168,80,0.16,0.2,2.0,2.0,0.02,13,
32247,70,0.32,2.0,2.0,2.0,0.2,13,
67509,120,0.32,0.2,0.2,2.0,0.0,5,
68231,120,0.64,0.0,0.02,0.0,2.0,7,
26982,60,1.28,0.0,0.0,2.0,0.2,11,
36910,80,0.16,0.2,0.02,0.2,0.0,15,
8613,40,0.16,2.0,0.0,2.0,0.2,9,
48483,90,1.28,0.0,0.0,2.0,0.2,5,
25119,60,0.64,0.0,0.0,0.02,0.0,9,
41443,80,1.28,0.0,0.2,0.0,0.0,9,
64818,120,0.16,0.0,0.2,0.2,2.0,13,
12762,40,1.28,0.0,0.02,2.0,2.0,5,
13658,40,1.28,0.2,0.02,2.0,2.0,5,
65714,120,0.16,0.2,0.2,0.2,2.0,13,
