,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
191,10.0,0.16,0.2,2.0,2.0,2.0,0.26999691585210084
5038,50.0,1.28,0.2,0.2,2.0,0.2,0.3525267316091025
8419,90.0,0.16,2.0,0.2,0.0,2.0,0.4291153843229606
8303,90.0,0.16,0.02,0.2,2.0,2.0,0.25958476800758584
3549,40.0,0.32,2.0,0.02,2.0,0.02,0.35640064142530953
3187,40.0,0.16,0.02,2.0,0.0,2.0,0.4013981176321347
3470,40.0,0.32,0.2,0.0,2.0,0.2,0.3507741882243799
8156,80.0,1.28,2.0,0.02,2.0,0.0,0.37526399390375287
2031,20.0,1.28,2.0,0.2,2.0,2.0,0.30513301121442266
3734,40.0,0.64,0.2,0.02,0.02,0.2,0.4092421884531489
542,10.0,0.64,0.0,0.02,2.0,0.2,0.38128894452076084
7672,80.0,0.32,2.0,2.0,0.2,0.0,0.4068991856845747
6909,70.0,0.64,2.0,2.0,2.0,0.02,0.3617151197465146
1892,20.0,1.28,0.02,0.2,0.02,0.0,0.4089681113224328
6868,70.0,0.64,2.0,0.02,0.02,0.0,0.40177347836459343
2709,30.0,0.64,0.2,0.02,0.02,0.02,0.41525856148922474
5507,60.0,0.32,0.2,0.0,0.0,2.0,0.43721313082078456
8464,90.0,0.32,0.0,0.02,0.0,0.0,0.4356565567738519
7714,80.0,0.64,0.0,0.2,0.0,0.2,0.3727856134284896
6977,70.0,1.28,0.02,0.0,0.0,0.02,0.37796046122929083
3465,40.0,0.32,0.2,0.0,0.2,0.02,0.4052001743781939
4282,50.0,0.16,0.2,2.0,0.2,0.2,0.382094828950484
8561,90.0,0.32,0.02,2.0,0.0,0.02,0.4256443824066389
6226,70.0,0.16,0.02,0.02,0.0,0.2,0.4397275438376717
1744,20.0,0.64,2.0,0.02,0.0,0.0,0.3751307315764368
643,10.0,0.64,0.2,0.0,0.0,2.0,0.38568256002950113
3888,40.0,1.28,0.0,2.0,0.0,0.0,0.4207708604173514
8495,90.0,0.32,0.0,0.2,2.0,2.0,0.30828462555137914
176,10.0,0.16,0.2,2.0,0.0,0.0,0.39740705986177
2359,30.0,0.32,0.0,2.0,0.02,2.0,0.3589472282838227
2954,30.0,1.28,0.2,0.0,0.2,0.2,0.3834320224295061
8063,80.0,1.28,0.02,2.0,2.0,2.0,0.3125288402415167
2732,30.0,0.64,0.2,0.2,2.0,0.0,0.4232881931566549
6836,70.0,0.64,0.2,2.0,0.02,0.0,0.4026842866605479
1750,20.0,0.64,2.0,0.02,0.02,0.2,0.3961059041022796
2945,30.0,1.28,0.2,0.0,0.0,0.02,0.364340495456162
7471,80.0,0.32,0.0,0.2,2.0,2.0,0.28918660941764424
3016,30.0,1.28,2.0,0.0,0.2,0.0,0.3910022965402571
6972,70.0,1.28,0.0,2.0,2.0,0.0,0.4179325176976902
5614,60.0,0.32,2.0,0.2,2.0,0.2,0.32815389116986593
84,10.0,0.16,0.02,0.02,0.02,0.0,0.4017718947627159
4811,50.0,0.64,2.0,0.0,0.2,2.0,0.3204841017335412
6314,70.0,0.16,0.2,0.2,0.2,0.2,0.37078310680323967
6693,70.0,0.64,0.0,0.2,0.02,0.02,0.42270079251499026
4762,50.0,0.64,0.2,0.02,0.2,0.2,0.3764922895189865
6857,70.0,0.64,2.0,0.0,0.2,0.02,0.3842798070372903
1868,20.0,1.28,0.02,0.0,2.0,0.0,0.40316019743261444
8295,90.0,0.16,0.02,0.2,0.02,2.0,0.3280091258915392
6096,60.0,1.28,2.0,0.02,0.0,0.0,0.3927291092912073
6834,70.0,0.64,0.2,2.0,0.0,0.2,0.4077493131949138
6581,70.0,0.32,0.2,2.0,0.02,0.02,0.4281511730657295
736,10.0,0.64,2.0,0.2,0.0,0.0,0.37926254135945453
1447,20.0,0.32,0.2,0.2,0.02,2.0,0.3726692573297192
5234,60.0,0.16,0.02,2.0,0.0,0.2,0.4236322727969537
4207,50.0,0.16,0.02,0.2,2.0,2.0,0.260222139648698
2835,30.0,1.28,0.0,0.02,0.0,2.0,0.3650243024245344
8042,80.0,1.28,0.02,0.2,0.2,0.2,0.3842113356982864
2305,30.0,0.32,0.0,0.0,0.0,0.02,0.39677391208749113
4910,50.0,1.28,0.0,0.2,2.0,0.2,0.3776577830220179
1971,20.0,1.28,0.2,2.0,0.0,2.0,0.35520053998125556
6715,70.0,0.64,0.0,2.0,0.2,2.0,0.31203114805650944
8665,90.0,0.32,2.0,0.02,0.2,0.02,0.37928809160764804
3350,40.0,0.32,0.0,0.02,0.02,0.2,0.4206947031923637
5045,50.0,1.28,0.2,2.0,0.02,0.02,0.4095443016392465
5046,50.0,1.28,0.2,2.0,0.02,0.2,0.3835860456728373
5711,60.0,0.64,0.02,0.0,2.0,2.0,0.31622583353994327
1314,20.0,0.32,0.0,0.2,0.0,0.2,0.4151450874595397
2380,30.0,0.32,0.02,0.0,2.0,0.0,0.40065160325794846
1382,20.0,0.32,0.02,0.2,0.02,0.2,0.4116847260832126
290,10.0,0.32,0.0,0.2,0.0,0.2,0.4137124423102911
3697,40.0,0.64,0.02,2.0,0.0,0.02,0.421591479921982
5494,60.0,0.32,0.02,2.0,0.02,0.2,0.4139558842491611
4127,50.0,0.16,0.0,0.02,2.0,2.0,0.26252089794468103
2703,30.0,0.64,0.2,0.0,2.0,2.0,0.3317464112720137
6872,70.0,0.64,2.0,0.02,0.2,0.0,0.39522620075058096
6721,70.0,0.64,0.02,0.0,0.0,0.02,0.37278369838435765
3268,40.0,0.16,2.0,0.0,0.02,0.0,0.41746401151309853
5559,60.0,0.32,0.2,2.0,0.02,2.0,0.3543004983542168
833,10.0,1.28,0.02,0.0,0.0,0.02,0.3907616799734037
5044,50.0,1.28,0.2,2.0,0.02,0.0,0.41302062686201885
3901,40.0,1.28,0.0,2.0,2.0,0.02,0.4200180097510408
1304,20.0,0.32,0.0,0.02,0.2,0.0,0.41598326186389284
2436,30.0,0.32,0.2,0.0,0.02,0.0,0.40322345804190174
4021,40.0,1.28,0.2,2.0,0.02,0.02,0.40417603865416235
3970,40.0,1.28,0.2,0.0,0.0,0.2,0.374743671887256
820,10.0,1.28,0.0,2.0,0.02,0.0,0.39256702234565183
2552,30.0,0.32,2.0,2.0,0.2,0.0,0.4050875321622648
4770,50.0,0.64,0.2,0.2,0.0,0.2,0.4051439374419508
4896,50.0,1.28,0.0,0.2,0.0,0.0,0.43853013520750256
5399,60.0,0.32,0.0,0.02,0.02,2.0,0.36048803641690386
8470,90.0,0.32,0.0,0.02,0.02,0.2,0.4194327221846814
7364,80.0,0.16,2.0,0.0,0.02,0.0,0.37695723791213454
5851,60.0,0.64,2.0,0.02,0.2,2.0,0.31725931150413744
6051,60.0,1.28,0.2,0.2,0.0,2.0,0.4135507234039887
3766,40.0,0.64,0.2,2.0,0.02,0.2,0.4160919414692091
623,10.0,0.64,0.02,0.2,2.0,2.0,0.3286726169708864
994,10.0,1.28,2.0,0.2,0.0,0.2,0.39672374630670976
7886,80.0,0.64,2.0,0.0,2.0,0.2,0.3275775818685755
4231,50.0,0.16,0.2,0.0,0.02,2.0,0.3554128180225962
1363,20.0,0.32,0.02,0.02,0.0,2.0,0.4129694386484822
3757,40.0,0.64,0.2,0.2,2.0,0.02,0.41155688801628537
8922,90.0,0.64,2.0,0.02,0.2,0.2,0.3689778775491633
6915,70.0,1.28,0.0,0.0,0.0,2.0,0.40470371664223714
2681,30.0,0.64,0.02,2.0,0.2,0.02,0.40976102376065493
3079,40.0,0.16,0.0,0.0,0.02,2.0,0.36789214418012245
6627,70.0,0.32,2.0,0.2,0.0,2.0,0.4262778753299094
112,10.0,0.16,0.02,2.0,0.0,0.0,0.38841742579782274
8627,90.0,0.32,0.2,2.0,0.0,2.0,0.38426182897898165
104,10.0,0.16,0.02,0.2,0.2,0.0,0.38171092650917976
1774,20.0,0.64,2.0,0.2,2.0,0.2,0.33535970145402866
4610,50.0,0.64,0.0,0.0,0.0,0.2,0.39103276574379525
7793,80.0,0.64,0.02,2.0,0.0,0.02,0.41592535535950953
5217,60.0,0.16,0.02,0.2,0.0,0.02,0.42694171188868
732,10.0,0.64,2.0,0.02,2.0,0.0,0.37065286829892624
7049,70.0,1.28,0.2,0.0,0.2,0.02,0.4143312548674046
173,10.0,0.16,0.2,0.2,2.0,0.02,0.3517604164427504
1967,20.0,1.28,0.2,0.2,2.0,2.0,0.3215274639134333
4485,50.0,0.32,0.2,0.0,0.02,0.02,0.4236168437487229
8586,90.0,0.32,0.2,0.0,0.2,0.2,0.37645690331892445
2007,20.0,1.28,2.0,0.02,0.02,2.0,0.3182288513983908
7695,80.0,0.64,0.0,0.0,2.0,2.0,0.31663737189627106
615,10.0,0.64,0.02,0.2,0.02,2.0,0.3561139343363432
8459,90.0,0.32,0.0,0.0,0.2,2.0,0.30455296861467773
3567,40.0,0.32,2.0,0.2,2.0,2.0,0.2952826578708281
6557,70.0,0.32,0.2,0.02,2.0,0.02,0.4105629835024502
4987,50.0,1.28,0.02,2.0,0.2,2.0,0.31899269213388254
6298,70.0,0.16,0.2,0.02,0.2,0.2,0.366383011627927
1133,20.0,0.16,0.02,0.2,2.0,0.02,0.39043599644656846
1138,20.0,0.16,0.02,2.0,0.0,0.2,0.4244613154145074
96,10.0,0.16,0.02,0.2,0.0,0.0,0.40306773072448554
8352,90.0,0.16,0.2,0.2,0.0,0.0,0.40347969419982854
3264,40.0,0.16,2.0,0.0,0.0,0.0,0.4192325674597799
485,10.0,0.32,2.0,0.2,0.02,0.02,0.40844006462088056
501,10.0,0.32,2.0,2.0,0.02,0.02,0.40182585124927533
6930,70.0,1.28,0.0,0.02,0.0,0.2,0.38124828321209003
5838,60.0,0.64,2.0,0.0,2.0,0.2,0.3365800685287059
8958,90.0,0.64,2.0,2.0,2.0,0.2,0.3400355561374134
7024,70.0,1.28,0.02,2.0,0.0,0.0,0.41630317148723517
6633,70.0,0.32,2.0,0.2,0.2,0.02,0.39454463430238135
6554,70.0,0.32,0.2,0.02,0.2,0.2,0.37313371891116226
3599,40.0,0.64,0.0,0.0,2.0,2.0,0.3292499615028553
9016,90.0,1.28,0.0,2.0,0.2,0.0,0.4240831116858742
4713,50.0,0.64,0.02,0.2,0.2,0.02,0.4209933636014587
4280,50.0,0.16,0.2,2.0,0.2,0.0,0.4123819755972641
3687,40.0,0.64,0.02,0.2,0.02,2.0,0.3562181980397207
2016,20.0,1.28,2.0,0.2,0.0,0.0,0.3877031341778972
5834,60.0,0.64,2.0,0.0,0.2,0.2,0.3787376589421046
4394,50.0,0.32,0.0,0.2,0.2,0.2,0.3840323318293277
2089,30.0,0.16,0.0,0.2,0.2,0.02,0.4113623981636918
190,10.0,0.16,0.2,2.0,2.0,0.2,0.343913618981011
1299,20.0,0.32,0.0,0.02,0.0,2.0,0.43949612345293954
5627,60.0,0.32,2.0,2.0,0.2,2.0,0.30370163256364824
4010,40.0,1.28,0.2,0.2,0.2,0.2,0.3759738048064842
1057,20.0,0.16,0.0,0.2,0.0,0.02,0.4263236716032968
3750,40.0,0.64,0.2,0.2,0.02,0.2,0.40308240348978386
6405,70.0,0.32,0.0,0.0,0.02,0.02,0.4121655102981168
6677,70.0,0.64,0.0,0.02,0.02,0.02,0.4181949878401718
5921,60.0,1.28,0.0,0.2,0.0,0.02,0.38065931637723666
3653,40.0,0.64,0.02,0.0,0.02,0.02,0.4074837378609491
5159,60.0,0.16,0.0,0.2,0.02,2.0,0.37126791678672544
2209,30.0,0.16,0.2,0.2,0.0,0.02,0.416131379903061
5362,60.0,0.16,2.0,2.0,0.0,0.2,0.41814487631623004
257,10.0,0.32,0.0,0.0,0.0,0.02,0.3970045686037786
7893,80.0,0.64,2.0,0.02,0.02,0.02,0.4076937566082415
1406,20.0,0.32,0.02,2.0,2.0,0.2,0.366227616765762
2919,30.0,1.28,0.02,0.2,0.02,2.0,0.3454025882852253
5124,60.0,0.16,0.0,0.0,0.02,0.0,0.4058389550914242
2567,30.0,0.64,0.0,0.0,0.02,2.0,0.37177639182508804
8402,90.0,0.16,2.0,0.02,0.0,0.2,0.4364349074830509
4227,50.0,0.16,0.2,0.0,0.0,2.0,0.4341079025387689
2173,30.0,0.16,0.02,2.0,2.0,0.02,0.38386266187528073
6791,70.0,0.64,0.2,0.0,0.02,2.0,0.35382274357787125
3269,40.0,0.16,2.0,0.0,0.02,0.02,0.3950708912285172
8351,90.0,0.16,0.2,0.02,2.0,2.0,0.2576871409440409
4479,50.0,0.32,0.02,2.0,2.0,2.0,0.28573582934360947
4573,50.0,0.32,2.0,0.02,2.0,0.02,0.37564089053496447
1036,20.0,0.16,0.0,0.0,2.0,0.0,0.36939931793821873
2581,30.0,0.64,0.0,0.02,0.02,0.02,0.400461577721462
2730,30.0,0.64,0.2,0.2,0.2,0.2,0.3789793643307727
8100,80.0,1.28,0.2,0.2,0.02,0.0,0.4084284364244368
4914,50.0,1.28,0.0,2.0,0.0,0.2,0.41320059497100464
2886,30.0,1.28,0.02,0.0,0.02,0.2,0.3801452243545826
1669,20.0,0.64,0.2,0.0,0.02,0.02,0.4080657179953649
7464,80.0,0.32,0.0,0.2,0.2,0.0,0.405432820371562
8307,90.0,0.16,0.02,2.0,0.0,2.0,0.38951687051041445
2973,30.0,1.28,0.2,0.02,2.0,0.02,0.4185437895933572
6646,70.0,0.32,2.0,2.0,0.02,0.2,0.3950142014700809
2830,30.0,1.28,0.0,0.0,2.0,0.2,0.3837074841209742
4734,50.0,0.64,0.02,2.0,2.0,0.2,0.3793567015250266
8124,80.0,1.28,0.2,2.0,2.0,0.0,0.4196176806559811
7953,80.0,1.28,0.0,0.02,0.0,0.02,0.4065967176840995
4230,50.0,0.16,0.2,0.0,0.02,0.2,0.41886806899761075
1508,20.0,0.32,2.0,0.2,0.02,0.0,0.38238421875993645
844,10.0,1.28,0.02,0.0,2.0,0.0,0.39807094362881745
2216,30.0,0.16,0.2,0.2,0.2,0.0,0.3977463832913069
9071,90.0,1.28,0.02,0.2,2.0,2.0,0.30265382562509646
6178,70.0,0.16,0.0,0.2,0.0,0.2,0.430617001884406
6821,70.0,0.64,0.2,0.2,0.02,0.02,0.4216556399804786
4515,50.0,0.32,0.2,0.2,0.0,2.0,0.41559850156565376
8400,90.0,0.16,2.0,0.02,0.0,0.0,0.40874509047000007
5318,60.0,0.16,2.0,0.0,0.02,0.2,0.40427818460215054
8366,90.0,0.16,0.2,0.2,2.0,0.2,0.3337579871224025
123,10.0,0.16,0.02,2.0,0.2,2.0,0.3408015446529511
4921,50.0,1.28,0.0,2.0,0.2,0.02,0.40634652873349175
143,10.0,0.16,0.2,0.0,2.0,2.0,0.26819632343210476
1010,10.0,1.28,2.0,2.0,0.0,0.2,0.3777625481276908
4601,50.0,0.32,2.0,2.0,0.2,0.02,0.3920297835912811
9020,90.0,1.28,0.0,2.0,2.0,0.0,0.4211902131886382
996,10.0,1.28,2.0,0.2,0.02,0.0,0.3717069548140636
4105,50.0,0.16,0.0,0.0,0.2,0.02,0.41367280855598065
4854,50.0,0.64,2.0,2.0,0.02,0.2,0.39324271182933956
446,10.0,0.32,0.2,2.0,2.0,0.2,0.3603657875204097
9012,90.0,1.28,0.0,2.0,0.02,0.0,0.4081322950769671
1175,20.0,0.16,0.2,0.02,0.02,2.0,0.3868844167392718
1578,20.0,0.64,0.0,0.2,0.2,0.2,0.3946733837357281
6202,70.0,0.16,0.0,2.0,0.2,0.2,0.37218807245697194
1919,20.0,1.28,0.02,2.0,2.0,2.0,0.32121630409941637
1418,20.0,0.32,0.2,0.0,0.2,0.2,0.3786058836720887
3716,40.0,0.64,0.2,0.0,0.02,0.0,0.4115230785607454
1374,20.0,0.32,0.02,0.02,2.0,0.2,0.3690263265117083
440,10.0,0.32,0.2,2.0,0.2,0.0,0.3891962887317203
2375,30.0,0.32,0.02,0.0,0.02,2.0,0.3748224883479569
6905,70.0,0.64,2.0,2.0,0.2,0.02,0.3889248328036412
5028,50.0,1.28,0.2,0.2,0.02,0.0,0.408000058525957
6036,60.0,1.28,0.2,0.02,0.02,0.0,0.41752370715318615
1311,20.0,0.32,0.0,0.02,2.0,2.0,0.3104456231632755
4801,50.0,0.64,2.0,0.0,0.0,0.02,0.3993812546791913
7951,80.0,1.28,0.0,0.0,2.0,2.0,0.3100907499411394
4534,50.0,0.32,0.2,2.0,0.02,0.2,0.4104118550566056
3976,40.0,1.28,0.2,0.0,0.2,0.0,0.4034734599292763
3383,40.0,0.32,0.0,2.0,0.02,2.0,0.36578589866744377
3133,40.0,0.16,0.0,2.0,2.0,0.02,0.3828859438706013
6999,70.0,1.28,0.02,0.02,0.02,2.0,0.3495009610188852
8542,90.0,0.32,0.02,0.02,2.0,0.2,0.34173549463254926
2152,30.0,0.16,0.02,0.2,0.2,0.0,0.4109979183812063
3332,40.0,0.32,0.0,0.0,0.02,0.0,0.39021328640658826
2872,30.0,1.28,0.0,2.0,0.2,0.0,0.409060270516882
463,10.0,0.32,2.0,0.0,2.0,2.0,0.284958073910054
4088,40.0,1.28,2.0,2.0,0.2,0.0,0.4004873988898507
1530,20.0,0.32,2.0,2.0,0.2,0.2,0.348526051232125
7901,80.0,0.64,2.0,0.02,2.0,0.02,0.37583512347422804
6906,70.0,0.64,2.0,2.0,0.2,0.2,0.36104516722462066
2949,30.0,1.28,0.2,0.0,0.02,0.02,0.4136170747283071
5333,60.0,0.16,2.0,0.02,0.02,0.02,0.383076061188268
6086,60.0,1.28,2.0,0.0,0.02,0.2,0.4132090087273128
6869,70.0,0.64,2.0,0.02,0.02,0.02,0.4335925723855846
992,10.0,1.28,2.0,0.2,0.0,0.0,0.3254967173994001
8637,90.0,0.32,0.2,2.0,2.0,0.02,0.4094793651773315
1526,20.0,0.32,2.0,2.0,0.02,0.2,0.40062156087429246
2333,30.0,0.32,0.0,0.02,2.0,0.02,0.4102665539800809
8415,90.0,0.16,2.0,0.02,2.0,2.0,0.2581849977532206
4373,50.0,0.32,0.0,0.02,0.02,0.02,0.4226396714809307
327,10.0,0.32,0.02,0.0,0.02,2.0,0.37214762152122055
1401,20.0,0.32,0.02,2.0,0.2,0.02,0.4078811110337312
4690,50.0,0.64,0.02,0.02,0.0,0.2,0.3851980274527076
5448,60.0,0.32,0.02,0.0,0.2,0.0,0.4109591046697948
4481,50.0,0.32,0.2,0.0,0.0,0.02,0.39227752858411497
7067,70.0,1.28,0.2,0.02,0.2,2.0,0.325927131612646
4765,50.0,0.64,0.2,0.02,2.0,0.02,0.40785395969101707
1422,20.0,0.32,0.2,0.0,2.0,0.2,0.3599455087463712
2664,30.0,0.64,0.02,0.2,0.2,0.0,0.4092621427057593
7979,80.0,1.28,0.0,0.2,0.2,2.0,0.32760790041106563
2200,30.0,0.16,0.2,0.02,0.2,0.0,0.40771147752344056
9089,90.0,1.28,0.2,0.0,0.0,0.02,0.3992313122657817
7148,70.0,1.28,2.0,0.2,2.0,0.0,0.36532300702167325
1483,20.0,0.32,2.0,0.0,0.2,2.0,0.32982722862958164
6938,70.0,1.28,0.0,0.02,0.2,0.2,0.4081245386070785
6863,70.0,0.64,2.0,0.0,2.0,2.0,0.30130453231238513
1941,20.0,1.28,0.2,0.02,0.02,0.02,0.4115703673178567
311,10.0,0.32,0.0,2.0,0.02,2.0,0.3706642692448488
2367,30.0,0.32,0.0,2.0,2.0,2.0,0.2872121825159125
6078,60.0,1.28,0.2,2.0,2.0,0.2,0.37966342193607755
7586,80.0,0.32,0.2,0.2,0.0,0.2,0.4229022997037529
4294,50.0,0.16,2.0,0.0,0.02,0.2,0.39906307560371473
9208,90.0,1.28,2.0,2.0,0.2,0.0,0.4072868323534169
7771,80.0,0.64,0.02,0.02,0.2,2.0,0.3237290147308852
2153,30.0,0.16,0.02,0.2,0.2,0.02,0.41234883028458386
3825,40.0,0.64,2.0,2.0,0.0,0.02,0.39993794834306207
494,10.0,0.32,2.0,0.2,2.0,0.2,0.3404662199581195
2905,30.0,1.28,0.02,0.02,0.2,0.02,0.4133525835708262
2880,30.0,1.28,0.02,0.0,0.0,0.0,0.3852060560700793
6458,70.0,0.32,0.0,2.0,0.2,0.2,0.3836665938329858
1198,20.0,0.16,0.2,0.2,2.0,0.2,0.3437216161024596
6973,70.0,1.28,0.0,2.0,2.0,0.02,0.41804354302167934
6357,70.0,0.16,2.0,0.02,0.02,0.02,0.40264211431540314
1147,20.0,0.16,0.02,2.0,0.2,2.0,0.3253780075810567
2907,30.0,1.28,0.02,0.02,0.2,2.0,0.325756216893698
3587,40.0,0.64,0.0,0.0,0.0,2.0,0.37747406516645066
1927,20.0,1.28,0.2,0.0,0.02,2.0,0.36765144013115914
3910,40.0,1.28,0.02,0.0,0.02,0.2,0.3815777116357979
5803,60.0,0.64,0.2,0.2,0.2,2.0,0.31511125155231756
3707,40.0,0.64,0.02,2.0,0.2,2.0,0.32300895158904963
1932,20.0,1.28,0.2,0.0,2.0,0.0,0.37219670012026457
6563,70.0,0.32,0.2,0.2,0.0,2.0,0.42791161554927837
3682,40.0,0.64,0.02,0.2,0.0,0.2,0.3959471383810342
8998,90.0,1.28,0.0,0.2,0.02,0.2,0.39686618845394306
6062,60.0,1.28,0.2,0.2,2.0,0.2,0.3537355766483277
7576,80.0,0.32,0.2,0.02,0.2,0.0,0.41174685274638945
7021,70.0,1.28,0.02,0.2,2.0,0.02,0.4173117320615543
8961,90.0,1.28,0.0,0.0,0.0,0.02,0.39335612936798087
5339,60.0,0.16,2.0,0.02,0.2,2.0,0.2846674535944535
8256,90.0,0.16,0.02,0.0,0.0,0.0,0.4226396547826523
3799,40.0,0.64,2.0,0.02,0.02,2.0,0.35141033821473977
6351,70.0,0.16,2.0,0.0,2.0,2.0,0.25825025244974026
4224,50.0,0.16,0.2,0.0,0.0,0.0,0.406655387430384
135,10.0,0.16,0.2,0.0,0.02,2.0,0.39485518499214906
9029,90.0,1.28,0.02,0.0,0.02,0.02,0.4254687059604748
4829,50.0,0.64,2.0,0.02,2.0,0.02,0.377128018228132
2206,30.0,0.16,0.2,0.02,2.0,0.2,0.35536101725418984
7397,80.0,0.16,2.0,0.2,0.02,0.02,0.3952560272983301
7185,80.0,0.16,0.0,0.02,0.0,0.02,0.417725098694168
1491,20.0,0.32,2.0,0.02,0.0,2.0,0.4362122002037259
5098,50.0,1.28,2.0,0.2,0.2,0.2,0.3852047330224399
4293,50.0,0.16,2.0,0.0,0.02,0.02,0.40506415355869213
8309,90.0,0.16,0.02,2.0,0.02,0.02,0.42508273712531763
6167,70.0,0.16,0.0,0.02,0.02,2.0,0.3444359414769128
117,10.0,0.16,0.02,2.0,0.02,0.02,0.39915169377774146
4187,50.0,0.16,0.02,0.02,0.2,2.0,0.31374698918643723
1500,20.0,0.32,2.0,0.02,2.0,0.0,0.38051926852935053
292,10.0,0.32,0.0,0.2,0.02,0.0,0.40406873309640406
5025,50.0,1.28,0.2,0.2,0.0,0.02,0.42103304504852485
1474,20.0,0.32,2.0,0.0,0.0,0.2,0.4114342568600104
5899,60.0,1.28,0.0,0.0,0.2,2.0,0.32881357224158697
946,10.0,1.28,0.2,2.0,0.0,0.2,0.39204404872600135
337,10.0,0.32,0.02,0.02,0.0,0.02,0.4111162341287462
334,10.0,0.32,0.02,0.0,2.0,0.2,0.36657288367010643
5478,60.0,0.32,0.02,0.2,0.02,0.2,0.4078582183721305
5272,60.0,0.16,0.2,0.02,0.2,0.0,0.4019277373635961
2168,30.0,0.16,0.02,2.0,0.2,0.0,0.40845557307612257
1368,20.0,0.32,0.02,0.02,0.2,0.0,0.4076648278611143
5681,60.0,0.64,0.0,2.0,0.0,0.02,0.42899857405808905
610,10.0,0.64,0.02,0.2,0.0,0.2,0.4067675704688538
2513,30.0,0.32,2.0,0.02,0.0,0.02,0.4032159101112751
7418,80.0,0.16,2.0,2.0,0.2,0.2,0.34222883873510396
4364,50.0,0.32,0.0,0.0,2.0,0.0,0.4076853860578845
5797,60.0,0.64,0.2,0.2,0.02,0.02,0.41966075639149175
7984,80.0,1.28,0.0,2.0,0.0,0.0,0.42399672689178763
6317,70.0,0.16,0.2,0.2,2.0,0.02,0.3793068099293633
7611,80.0,0.32,0.2,2.0,0.2,2.0,0.3190338593840333
1556,20.0,0.64,0.0,0.02,0.02,0.0,0.386720620323538
8810,90.0,0.64,0.02,0.2,0.2,0.2,0.38466785079805604
7662,80.0,0.32,2.0,0.2,2.0,0.2,0.33254005676699766
6076,60.0,1.28,0.2,2.0,2.0,0.0,0.4160660927002131
8683,90.0,0.32,2.0,0.2,0.2,2.0,0.29147291491887967
6628,70.0,0.32,2.0,0.2,0.02,0.0,0.3883694326188194
1975,20.0,1.28,0.2,2.0,0.02,2.0,0.3453449751944249
1455,20.0,0.32,0.2,0.2,2.0,2.0,0.2930028285065576
5832,60.0,0.64,2.0,0.0,0.2,0.0,0.4074641981073076
1909,20.0,1.28,0.02,2.0,0.02,0.02,0.40551898490658433
847,10.0,1.28,0.02,0.0,2.0,2.0,0.3225520531822893
1849,20.0,1.28,0.0,2.0,0.2,0.02,0.39849465348768526
7282,80.0,0.16,0.02,2.0,0.0,0.2,0.4240406865849664
8711,90.0,0.64,0.0,0.0,0.02,2.0,0.34950270926891613
8628,90.0,0.32,0.2,2.0,0.02,0.0,0.41396133198525764
2572,30.0,0.64,0.0,0.0,2.0,0.0,0.40300963668070594
5035,50.0,1.28,0.2,0.2,0.2,2.0,0.3284123710734743
719,10.0,0.64,2.0,0.0,2.0,2.0,0.31669674605856407
4168,50.0,0.16,0.02,0.0,0.2,0.0,0.4144555139799847
32,10.0,0.16,0.0,0.2,0.0,0.0,0.3976146284102189
9203,90.0,1.28,2.0,2.0,0.0,2.0,0.3287372918170529
3685,40.0,0.64,0.02,0.2,0.02,0.02,0.4273282740195141
6411,70.0,0.32,0.0,0.0,0.2,2.0,0.3441566774876603
789,10.0,1.28,0.0,0.02,0.02,0.02,0.3737913305237048
8766,90.0,0.64,0.0,2.0,2.0,0.2,0.37021736828904783
2841,30.0,1.28,0.0,0.02,0.2,0.02,0.4092134374486395
5800,60.0,0.64,0.2,0.2,0.2,0.0,0.4099987781364239
7014,70.0,1.28,0.02,0.2,0.02,0.2,0.39037431745660367
6491,70.0,0.32,0.02,0.02,0.2,2.0,0.31521223462577835
7442,80.0,0.32,0.0,0.02,0.0,0.2,0.42970655404807234
1990,20.0,1.28,2.0,0.0,0.02,0.2,0.36000601574013247
3558,40.0,0.32,2.0,0.2,0.02,0.2,0.4037849342079155
9149,90.0,1.28,0.2,2.0,2.0,0.02,0.42499953386390593
385,10.0,0.32,0.2,0.0,0.0,0.02,0.4072865562963246
4959,50.0,1.28,0.02,0.02,2.0,2.0,0.3127343308680236
3665,40.0,0.64,0.02,0.02,0.0,0.02,0.3669371209873678
9013,90.0,1.28,0.0,2.0,0.02,0.02,0.41278834267406117
3186,40.0,0.16,0.02,2.0,0.0,0.2,0.421833588979536
6745,70.0,0.64,0.02,0.02,0.2,0.02,0.4163993043600727
5654,60.0,0.64,0.0,0.02,0.02,0.2,0.4148045439970459
6430,70.0,0.32,0.0,0.02,2.0,0.2,0.3505944621292969
3644,40.0,0.64,0.0,2.0,2.0,0.0,0.4120102369800853
6609,70.0,0.32,2.0,0.02,0.0,0.02,0.3976691675178163
5953,60.0,1.28,0.02,0.0,0.0,0.02,0.41088430905352075
7249,80.0,0.16,0.02,0.02,0.0,0.02,0.41679078062972197
405,10.0,0.32,0.2,0.02,0.02,0.02,0.3983325890326021
3353,40.0,0.32,0.0,0.02,0.2,0.02,0.41474621797394073
4844,50.0,0.64,2.0,0.2,2.0,0.0,0.38630484053572967
2279,30.0,0.16,2.0,0.2,0.02,2.0,0.3634878212886946
6482,70.0,0.32,0.02,0.02,0.0,0.2,0.39681769909128844
