,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
6115,60.0,1.28,2.0,0.2,0.0,2.0,0.39888200793800593
3233,40.0,0.16,0.2,0.2,0.0,0.02,0.4460894310955805
2632,30.0,0.64,0.02,0.0,0.2,0.0,0.42977894944641104
1156,20.0,0.16,0.2,0.0,0.02,0.0,0.44520907467729537
484,10.0,0.32,2.0,0.2,0.02,0.0,0.4244214482068702
1751,20.0,0.64,2.0,0.02,0.02,2.0,0.4047670072402129
2826,30.0,1.28,0.0,0.0,0.2,0.2,0.42683132321270734
8781,90.0,0.64,0.02,0.0,2.0,0.02,0.4353425357179378
3888,40.0,1.28,0.0,2.0,0.0,0.0,0.426600483608699
4218,50.0,0.16,0.02,2.0,0.2,0.2,0.4012185004315929
5071,50.0,1.28,2.0,0.0,2.0,2.0,0.3332244863236996
9034,90.0,1.28,0.02,0.0,0.2,0.2,0.41682463260266206
160,10.0,0.16,0.2,0.2,0.0,0.0,0.41194973487272235
944,10.0,1.28,0.2,2.0,0.0,0.0,0.40029986916873517
4869,50.0,1.28,0.0,0.0,0.02,0.02,0.44287343982256244
5087,50.0,1.28,2.0,0.02,2.0,2.0,0.33888058664117177
4825,50.0,0.64,2.0,0.02,0.2,0.02,0.4138133678302869
2631,30.0,0.64,0.02,0.0,0.02,2.0,0.4089040211868274
8914,90.0,0.64,2.0,0.02,0.0,0.2,0.44618263391961
6218,70.0,0.16,0.02,0.0,0.2,0.2,0.39703790989094817
7827,80.0,0.64,0.2,0.02,0.0,2.0,0.4597045671507885
33,10.0,0.16,0.0,0.2,0.0,0.02,0.42891401402973617
1669,20.0,0.64,0.2,0.0,0.02,0.02,0.43971248278918557
7351,80.0,0.16,0.2,2.0,0.02,2.0,0.4126813170991584
3753,40.0,0.64,0.2,0.2,0.2,0.02,0.4346447746739281
7146,70.0,1.28,2.0,0.2,0.2,0.2,0.40611105045189255
1484,20.0,0.32,2.0,0.0,2.0,0.0,0.42266091427958835
534,10.0,0.64,0.0,0.02,0.02,0.2,0.421771005983394
7025,70.0,1.28,0.02,2.0,0.0,0.02,0.44309255305698414
8385,90.0,0.16,2.0,0.0,0.0,0.02,0.4529518573763613
8392,90.0,0.16,2.0,0.0,0.2,0.0,0.4311191011809383
4761,50.0,0.64,0.2,0.02,0.2,0.02,0.4325271101325695
17,10.0,0.16,0.0,0.02,0.0,0.02,0.422804917901444
5577,60.0,0.32,2.0,0.0,0.2,0.02,0.425377493829974
1335,20.0,0.32,0.0,2.0,0.02,2.0,0.3833237547782209
3151,40.0,0.16,0.02,0.0,2.0,2.0,0.3114243139206462
7530,80.0,0.32,0.02,0.2,0.2,0.2,0.42217959683167433
3463,40.0,0.32,0.2,0.0,0.02,2.0,0.38189627984730823
2372,30.0,0.32,0.02,0.0,0.02,0.0,0.4365788056697347
2361,30.0,0.32,0.0,2.0,0.2,0.02,0.4318505107053514
7882,80.0,0.64,2.0,0.0,0.2,0.2,0.40506504246131214
2245,30.0,0.16,2.0,0.0,0.02,0.02,0.43804508527351244
7238,80.0,0.16,0.02,0.0,0.02,0.2,0.434259567475671
8099,80.0,1.28,0.2,0.2,0.0,2.0,0.41674898953940803
4094,40.0,1.28,2.0,2.0,2.0,0.2,0.39284843749622844
7142,70.0,1.28,2.0,0.2,0.02,0.2,0.4309153378455007
8515,90.0,0.32,0.02,0.0,0.0,2.0,0.45754160840940783
893,10.0,1.28,0.02,2.0,2.0,0.02,0.41365199668680797
7817,80.0,0.64,0.2,0.0,0.2,0.02,0.4392254503935875
6526,70.0,0.32,0.02,2.0,2.0,0.2,0.3952578198540426
1370,20.0,0.32,0.02,0.02,0.2,0.2,0.41740847183130386
1344,20.0,0.32,0.02,0.0,0.0,0.0,0.4336216205970761
3080,40.0,0.16,0.0,0.0,0.2,0.0,0.43870963891053827
4589,50.0,0.32,2.0,0.2,2.0,0.02,0.38833469669444637
6248,70.0,0.16,0.02,0.2,0.2,0.0,0.4474551147041668
7640,80.0,0.32,2.0,0.02,0.2,0.0,0.42830992866294604
4819,50.0,0.64,2.0,0.02,0.0,2.0,0.44016013012627125
2957,30.0,1.28,0.2,0.0,2.0,0.02,0.4308623833410628
1314,20.0,0.32,0.0,0.2,0.0,0.2,0.4503778131027002
8308,90.0,0.16,0.02,2.0,0.02,0.0,0.43933588975129706
1639,20.0,0.64,0.02,0.2,0.02,2.0,0.3992352613528473
2725,30.0,0.64,0.2,0.2,0.02,0.02,0.43397460249096403
6333,70.0,0.16,0.2,2.0,2.0,0.02,0.40580705948399254
5749,60.0,0.64,0.02,2.0,0.02,0.02,0.435140873091332
1888,20.0,1.28,0.02,0.2,0.0,0.0,0.43990820551700766
3821,40.0,0.64,2.0,0.2,2.0,0.02,0.39205305057988454
6408,70.0,0.32,0.0,0.0,0.2,0.0,0.4174877541632791
8488,90.0,0.32,0.0,0.2,0.2,0.0,0.4509549451835486
7568,80.0,0.32,0.2,0.02,0.0,0.0,0.4318353618945372
2904,30.0,1.28,0.02,0.02,0.2,0.0,0.40936113082699377
3483,40.0,0.32,0.2,0.02,0.2,2.0,0.328855254792114
3399,40.0,0.32,0.02,0.0,0.02,2.0,0.3967950846513725
4722,50.0,0.64,0.02,2.0,0.0,0.2,0.4403886353772233
1606,20.0,0.64,0.02,0.0,0.02,0.2,0.4324661400350593
1247,20.0,0.16,2.0,0.02,2.0,2.0,0.29930874039618094
6614,70.0,0.32,2.0,0.02,0.02,0.2,0.43186999632686746
6514,70.0,0.32,0.02,2.0,0.0,0.2,0.4360118349030824
997,10.0,1.28,2.0,0.2,0.02,0.02,0.42090425497389417
6496,70.0,0.32,0.02,0.2,0.0,0.0,0.4234921952441474
2764,30.0,0.64,2.0,0.0,2.0,0.0,0.41469838042558466
6957,70.0,1.28,0.0,0.2,2.0,0.02,0.4413161062927942
3737,40.0,0.64,0.2,0.02,0.2,0.02,0.43448218583384435
6331,70.0,0.16,0.2,2.0,0.2,2.0,0.3298410475484441
9128,90.0,1.28,0.2,0.2,0.2,0.0,0.4399139197837603
6166,70.0,0.16,0.0,0.02,0.02,0.2,0.4287813404772568
8217,90.0,0.16,0.0,0.02,0.2,0.02,0.43716956014489416
477,10.0,0.32,2.0,0.02,2.0,0.02,0.39763908568934453
1561,20.0,0.64,0.0,0.02,0.2,0.02,0.4465065708391842
3672,40.0,0.64,0.02,0.02,0.2,0.0,0.42808906029826166
6035,60.0,1.28,0.2,0.02,0.0,2.0,0.4180457771172063
3210,40.0,0.16,0.2,0.0,0.2,0.2,0.41525592144769347
8434,90.0,0.16,2.0,2.0,0.0,0.2,0.4329011464764906
8069,80.0,1.28,0.2,0.0,0.02,0.02,0.4278570830468474
7989,80.0,1.28,0.0,2.0,0.02,0.02,0.43791849558511653
7333,80.0,0.16,0.2,0.2,0.02,0.02,0.4439157692585354
1771,20.0,0.64,2.0,0.2,0.2,2.0,0.36984386904922173
651,10.0,0.64,0.2,0.0,0.2,2.0,0.37380891935254124
5309,60.0,0.16,0.2,2.0,2.0,0.02,0.4177785065630973
7232,80.0,0.16,0.02,0.0,0.0,0.0,0.4423680269879956
8349,90.0,0.16,0.2,0.02,2.0,0.02,0.4153792236119889
491,10.0,0.32,2.0,0.2,0.2,2.0,0.3444223829782571
3787,40.0,0.64,2.0,0.0,0.2,2.0,0.3540438477461918
2637,30.0,0.64,0.02,0.0,2.0,0.02,0.43118428753829163
725,10.0,0.64,2.0,0.02,0.02,0.02,0.4228628281413898
980,10.0,1.28,2.0,0.02,0.02,0.0,0.42567203057443403
4712,50.0,0.64,0.02,0.2,0.2,0.0,0.4286161489776841
5435,60.0,0.32,0.0,2.0,0.2,2.0,0.3544995385832055
2338,30.0,0.32,0.0,0.2,0.0,0.2,0.4497290967861642
1475,20.0,0.32,2.0,0.0,0.0,2.0,0.4431806635004752
6740,70.0,0.64,0.02,0.02,0.02,0.0,0.4367224474061178
6698,70.0,0.64,0.0,0.2,0.2,0.2,0.42359687446711347
1309,20.0,0.32,0.0,0.02,2.0,0.02,0.427086829220638
7770,80.0,0.64,0.02,0.02,0.2,0.2,0.4226368764195365
1500,20.0,0.32,2.0,0.02,2.0,0.0,0.4088855969770775
196,10.0,0.16,2.0,0.0,0.02,0.0,0.4233841082987757
6150,70.0,0.16,0.0,0.0,0.02,0.2,0.43265904182533055
3841,40.0,1.28,0.0,0.0,0.0,0.02,0.44618312321284415
1015,10.0,1.28,2.0,2.0,0.02,2.0,0.33565161493884216
8736,90.0,0.64,0.0,0.2,0.0,0.0,0.428589882936407
2819,30.0,1.28,0.0,0.0,0.0,2.0,0.4403200946649435
5190,60.0,0.16,0.02,0.0,0.02,0.2,0.4387487471054943
3591,40.0,0.64,0.0,0.0,0.02,2.0,0.4091828877173543
4771,50.0,0.64,0.2,0.2,0.0,2.0,0.44688853475012635
8437,90.0,0.16,2.0,2.0,0.02,0.02,0.43263379229181087
50,10.0,0.16,0.0,2.0,0.0,0.2,0.42945348686347823
1278,20.0,0.16,2.0,2.0,2.0,0.2,0.32754716912452303
7420,80.0,0.16,2.0,2.0,2.0,0.0,0.3952040620595797
4329,50.0,0.16,2.0,0.2,0.2,0.02,0.3961111497133532
616,10.0,0.64,0.02,0.2,0.2,0.0,0.4265161955162408
8005,80.0,1.28,0.02,0.0,0.02,0.02,0.4353835239909363
8294,90.0,0.16,0.02,0.2,0.02,0.2,0.4257969197854186
7766,80.0,0.64,0.02,0.02,0.02,0.2,0.4384313281783756
5532,60.0,0.32,0.2,0.02,2.0,0.0,0.43301813124465915
6706,70.0,0.64,0.0,2.0,0.0,0.2,0.44184792611833584
2316,30.0,0.32,0.0,0.0,2.0,0.0,0.42277479199570844
760,10.0,0.64,2.0,2.0,0.2,0.0,0.4282489512274224
8900,90.0,0.64,2.0,0.0,0.02,0.0,0.43845499878565614
1425,20.0,0.32,0.2,0.02,0.0,0.02,0.4365836109847307
6638,70.0,0.32,2.0,0.2,2.0,0.2,0.37722399490510433
9194,90.0,1.28,2.0,0.2,0.2,0.2,0.40655307587556805
8372,90.0,0.16,0.2,2.0,0.02,0.0,0.4393899311939022
8562,90.0,0.32,0.02,2.0,0.0,0.2,0.44462651121689767
6269,70.0,0.16,0.02,2.0,2.0,0.02,0.414296162239952
8640,90.0,0.32,2.0,0.0,0.0,0.0,0.4505339906269943
8107,80.0,1.28,0.2,0.2,0.2,2.0,0.3680247472637458
2557,30.0,0.32,2.0,2.0,2.0,0.02,0.3868810705086145
286,10.0,0.32,0.0,0.02,2.0,0.2,0.3899832859496158
1244,20.0,0.16,2.0,0.02,2.0,0.0,0.37617605673842897
1961,20.0,1.28,0.2,0.2,0.2,0.02,0.43408489857442606
1449,20.0,0.32,0.2,0.2,0.2,0.02,0.44020184300239473
7357,80.0,0.16,0.2,2.0,2.0,0.02,0.4191061699199821
3690,40.0,0.64,0.02,0.2,0.2,0.2,0.42190135532845197
3195,40.0,0.16,0.02,2.0,0.2,2.0,0.35272836112774997
921,10.0,1.28,0.2,0.02,0.2,0.02,0.4215132859800607
4754,50.0,0.64,0.2,0.02,0.0,0.2,0.45399391270670075
1807,20.0,1.28,0.0,0.0,2.0,2.0,0.34815203508371
1145,20.0,0.16,0.02,2.0,0.2,0.02,0.4291491592473833
6846,70.0,0.64,0.2,2.0,2.0,0.2,0.3934005702208448
1066,20.0,0.16,0.0,0.2,0.2,0.2,0.4146755125901137
5117,50.0,1.28,2.0,2.0,2.0,0.02,0.4204342845727303
6887,70.0,0.64,2.0,0.2,0.02,2.0,0.384878789480512
1789,20.0,0.64,2.0,2.0,2.0,0.02,0.40282108147142554
4658,50.0,0.64,0.0,2.0,0.0,0.2,0.4324168897522554
7857,80.0,0.64,0.2,2.0,0.0,0.02,0.4319991996341518
4004,40.0,1.28,0.2,0.2,0.02,0.0,0.42567915818912416
6122,60.0,1.28,2.0,0.2,0.2,0.2,0.3928837072422807
6828,70.0,0.64,0.2,0.2,2.0,0.0,0.43595290837212275
827,10.0,1.28,0.0,2.0,0.2,2.0,0.34658016267081815
250,10.0,0.16,2.0,2.0,0.2,0.2,0.3968168058428931
4790,50.0,0.64,0.2,2.0,0.02,0.2,0.4357978357455797
8760,90.0,0.64,0.0,2.0,0.2,0.0,0.44473856151261304
6738,70.0,0.64,0.02,0.02,0.0,0.2,0.45523060640198987
1264,20.0,0.16,2.0,2.0,0.0,0.0,0.43515943426571746
6585,70.0,0.32,0.2,2.0,0.2,0.02,0.4357498939985926
4386,50.0,0.32,0.0,0.2,0.0,0.2,0.4685634620409086
875,10.0,1.28,0.02,0.2,0.2,2.0,0.35936388269582437
1825,20.0,1.28,0.0,0.2,0.0,0.02,0.4179008378045998
4720,50.0,0.64,0.02,2.0,0.0,0.0,0.43899609384146915
4587,50.0,0.32,2.0,0.2,0.2,2.0,0.34979450740388396
4671,50.0,0.64,0.0,2.0,2.0,2.0,0.3475969020380383
7930,80.0,0.64,2.0,2.0,0.2,0.2,0.39632521933268816
3894,40.0,1.28,0.0,2.0,0.02,0.2,0.4286117489056782
8396,90.0,0.16,2.0,0.0,2.0,0.0,0.3701805900291343
9032,90.0,1.28,0.02,0.0,0.2,0.0,0.44060815387810925
3068,30.0,1.28,2.0,2.0,2.0,0.0,0.4063390646643379
1188,20.0,0.16,0.2,0.2,0.02,0.0,0.44630451517095
4070,40.0,1.28,2.0,0.2,0.02,0.2,0.44745848919111925
6124,60.0,1.28,2.0,0.2,2.0,0.0,0.392632213365917
755,10.0,0.64,2.0,2.0,0.0,2.0,0.402059897432783
4728,50.0,0.64,0.02,2.0,0.2,0.0,0.4386089021161736
7081,70.0,1.28,0.2,0.2,0.2,0.02,0.43815914938627304
910,10.0,1.28,0.2,0.0,2.0,0.2,0.39878556079279165
8229,90.0,0.16,0.0,0.2,0.02,0.02,0.4278843326889235
8198,90.0,0.16,0.0,0.0,0.02,0.2,0.4210244600342879
6123,60.0,1.28,2.0,0.2,0.2,2.0,0.36064960996919687
2928,30.0,1.28,0.02,2.0,0.0,0.0,0.42618695654135763
8008,80.0,1.28,0.02,0.0,0.2,0.0,0.42707702876247877
3311,40.0,0.16,2.0,0.2,2.0,2.0,0.29740187061802814
1988,20.0,1.28,2.0,0.0,0.02,0.0,0.4251308982407626
5743,60.0,0.64,0.02,0.2,2.0,2.0,0.3550598430909086
3959,40.0,1.28,0.02,2.0,0.02,2.0,0.3676135759156144
6980,70.0,1.28,0.02,0.0,0.02,0.0,0.41951457711589824
3869,40.0,1.28,0.0,0.02,2.0,0.02,0.4379184259610312
1215,20.0,0.16,0.2,2.0,2.0,2.0,0.2955222577623669
2459,30.0,0.32,0.2,0.02,0.2,2.0,0.3391072654242147
5109,50.0,1.28,2.0,2.0,0.02,0.02,0.4290617419925269
6002,60.0,1.28,0.02,2.0,0.0,0.2,0.4343567331338941
2421,30.0,0.32,0.02,2.0,0.02,0.02,0.4368111778601932
3278,40.0,0.16,2.0,0.0,2.0,0.2,0.3547172316470584
8568,90.0,0.32,0.02,2.0,0.2,0.0,0.42131954335663485
4109,50.0,0.16,0.0,0.0,2.0,0.02,0.42849833271491794
632,10.0,0.64,0.02,2.0,0.2,0.0,0.4127748657628274
796,10.0,1.28,0.0,0.02,2.0,0.0,0.40279039208611833
352,10.0,0.32,0.02,0.2,0.0,0.0,0.44738621307695897
3577,40.0,0.32,2.0,2.0,0.2,0.02,0.42576102015191064
3172,40.0,0.16,0.02,0.2,0.02,0.0,0.4441584329466267
9075,90.0,1.28,0.02,2.0,0.0,2.0,0.3600114380363237
7080,70.0,1.28,0.2,0.2,0.2,0.0,0.43776757903641933
4881,50.0,1.28,0.0,0.02,0.0,0.02,0.44149932270686804
4239,50.0,0.16,0.2,0.0,2.0,2.0,0.2935553907699343
6966,70.0,1.28,0.0,2.0,0.02,0.2,0.42712768736303536
5492,60.0,0.32,0.02,2.0,0.02,0.0,0.43512176656335133
561,10.0,0.64,0.0,2.0,0.0,0.02,0.4370000501148005
8707,90.0,0.64,0.0,0.0,0.0,2.0,0.45899066255383414
7804,80.0,0.64,0.02,2.0,2.0,0.0,0.4371269576521247
2249,30.0,0.16,2.0,0.0,0.2,0.02,0.42514410467138697
3054,30.0,1.28,2.0,0.2,2.0,0.2,0.39276095135438416
5869,60.0,0.64,2.0,0.2,2.0,0.02,0.39714166686161545
5792,60.0,0.64,0.2,0.2,0.0,0.0,0.42529333525485963
7455,80.0,0.32,0.0,0.02,2.0,2.0,0.3199103237140649
6593,70.0,0.32,2.0,0.0,0.0,0.02,0.4439159671973862
7910,80.0,0.64,2.0,0.2,0.02,0.2,0.42782427588824035
521,10.0,0.64,0.0,0.0,0.2,0.02,0.431415121330927
5049,50.0,1.28,0.2,2.0,0.2,0.02,0.4363033070031211
6950,70.0,1.28,0.0,0.2,0.02,0.2,0.43611654435676606
1786,20.0,0.64,2.0,2.0,0.2,0.2,0.3934656420586398
2757,30.0,0.64,2.0,0.0,0.02,0.02,0.44621644590490145
6482,70.0,0.32,0.02,0.02,0.0,0.2,0.45097594790190443
8966,90.0,1.28,0.0,0.0,0.02,0.2,0.43296615496883095
7374,80.0,0.16,2.0,0.0,2.0,0.2,0.3239465202402403
500,10.0,0.32,2.0,2.0,0.02,0.0,0.440254824677988
2198,30.0,0.16,0.2,0.02,0.02,0.2,0.43641036977779896
4699,50.0,0.64,0.02,0.02,0.2,2.0,0.36633129709083584
795,10.0,1.28,0.0,0.02,0.2,2.0,0.3791248147543164
8530,90.0,0.32,0.02,0.02,0.0,0.2,0.4518887851805311
7511,80.0,0.32,0.02,0.02,0.02,2.0,0.4005392424442338
2296,30.0,0.16,2.0,2.0,0.2,0.0,0.4126609733851991
1507,20.0,0.32,2.0,0.2,0.0,2.0,0.4278443706989719
5478,60.0,0.32,0.02,0.2,0.02,0.2,0.4341247498824475
2543,30.0,0.32,2.0,0.2,2.0,2.0,0.319084001576459
6404,70.0,0.32,0.0,0.0,0.02,0.0,0.4131805331443844
2419,30.0,0.32,0.02,2.0,0.0,2.0,0.4114542674896075
6813,70.0,0.64,0.2,0.02,2.0,0.02,0.428327543347351
4089,40.0,1.28,2.0,2.0,0.2,0.02,0.43944899654491576
8341,90.0,0.16,0.2,0.02,0.02,0.02,0.44332358785799436
8624,90.0,0.32,0.2,2.0,0.0,0.0,0.4325105558950285
2349,30.0,0.32,0.0,0.2,2.0,0.02,0.4353777638619065
9090,90.0,1.28,0.2,0.0,0.0,0.2,0.4514679494263737
7162,70.0,1.28,2.0,2.0,0.2,0.2,0.40168575251080146
3382,40.0,0.32,0.0,2.0,0.02,0.2,0.4334931581173135
1224,20.0,0.16,2.0,0.0,0.2,0.0,0.4181151439512251
382,10.0,0.32,0.02,2.0,2.0,0.2,0.39217851051968644
7805,80.0,0.64,0.02,2.0,2.0,0.02,0.4341821218684135
3494,40.0,0.32,0.2,0.2,0.02,0.2,0.43897537092881606
220,10.0,0.16,2.0,0.02,2.0,0.0,0.3844573343780429
1191,20.0,0.16,0.2,0.2,0.02,2.0,0.40511229703635027
3858,40.0,1.28,0.0,0.02,0.0,0.2,0.4559636439451834
4167,50.0,0.16,0.02,0.0,0.02,2.0,0.39258540587721275
1427,20.0,0.32,0.2,0.02,0.0,2.0,0.43482642488049933
5173,60.0,0.16,0.0,2.0,0.02,0.02,0.4459100199209046
7215,80.0,0.16,0.0,0.2,2.0,2.0,0.2903743123053061
7537,80.0,0.32,0.02,2.0,0.0,0.02,0.44586079404505313
2106,30.0,0.16,0.0,2.0,0.2,0.2,0.4037852795074398
3707,40.0,0.64,0.02,2.0,0.2,2.0,0.3667829559568085
4661,50.0,0.64,0.0,2.0,0.02,0.02,0.43315741849243905
8648,90.0,0.32,2.0,0.0,0.2,0.0,0.42768673640493565
1729,20.0,0.64,2.0,0.0,0.0,0.02,0.433311119060668
6672,70.0,0.64,0.0,0.02,0.0,0.0,0.4367843686137213
3827,40.0,0.64,2.0,2.0,0.0,2.0,0.3791693103606455
1327,20.0,0.32,0.0,0.2,2.0,2.0,0.3239144569399099
1546,20.0,0.64,0.0,0.0,0.2,0.2,0.4157081333928901
321,10.0,0.32,0.02,0.0,0.0,0.02,0.4328614763518901
6175,70.0,0.16,0.0,0.02,2.0,2.0,0.2997666061195675
4279,50.0,0.16,0.2,2.0,0.02,2.0,0.3865343921284133
1436,20.0,0.32,0.2,0.02,2.0,0.0,0.44108610502207557
6442,70.0,0.32,0.0,0.2,0.2,0.2,0.41846803906692126
8846,90.0,0.64,0.2,0.0,2.0,0.2,0.399701887516928
2196,30.0,0.16,0.2,0.02,0.02,0.0,0.4552935414759388
4977,50.0,1.28,0.02,2.0,0.0,0.02,0.4321257268710793
2994,30.0,1.28,0.2,2.0,0.0,0.2,0.4222290001697113
8506,90.0,0.32,0.0,2.0,0.2,0.2,0.4153615001080008
4779,50.0,0.64,0.2,0.2,0.2,2.0,0.3562287029183011
2698,30.0,0.64,0.2,0.0,0.2,0.2,0.4146571904670955
7799,80.0,0.64,0.02,2.0,0.02,2.0,0.376791813413829
824,10.0,1.28,0.0,2.0,0.2,0.0,0.4294916227377371
5048,50.0,1.28,0.2,2.0,0.2,0.0,0.43233399601276207
1167,20.0,0.16,0.2,0.0,2.0,2.0,0.29937357330660647
7018,70.0,1.28,0.02,0.2,0.2,0.2,0.4248432122500616
2401,30.0,0.32,0.02,0.2,0.0,0.02,0.4405427838792859
8721,90.0,0.64,0.0,0.02,0.0,0.02,0.45679634010681613
6994,70.0,1.28,0.02,0.02,0.0,0.2,0.4437741319762945
6133,60.0,1.28,2.0,2.0,0.02,0.02,0.4337415403442389
1889,20.0,1.28,0.02,0.2,0.0,0.02,0.4317554570654805
8146,80.0,1.28,2.0,0.02,0.0,0.2,0.4546425035160418
3469,40.0,0.32,0.2,0.0,2.0,0.02,0.4249387569594188
586,10.0,0.64,0.02,0.0,0.2,0.2,0.4058476186936956
3103,40.0,0.16,0.0,0.02,2.0,2.0,0.30173949559129065
7833,80.0,0.64,0.2,0.02,0.2,0.02,0.4357049413252276
6547,70.0,0.32,0.2,0.02,0.0,2.0,0.45637717373354897
260,10.0,0.32,0.0,0.0,0.02,0.0,0.4454864615142501
9013,90.0,1.28,0.0,2.0,0.02,0.02,0.42853301328156823
7257,80.0,0.16,0.02,0.02,0.2,0.02,0.4318600106172815
2825,30.0,1.28,0.0,0.0,0.2,0.02,0.4241275796826646
1826,20.0,1.28,0.0,0.2,0.0,0.2,0.4413138819427398
7541,80.0,0.32,0.02,2.0,0.02,0.02,0.444216073478461
1150,20.0,0.16,0.02,2.0,2.0,0.2,0.3371484837805921
6056,60.0,1.28,0.2,0.2,0.2,0.0,0.42719240396598707
5942,60.0,1.28,0.0,2.0,0.02,0.2,0.4287820320574022
4915,50.0,1.28,0.0,2.0,0.0,2.0,0.3616885602502144
3711,40.0,0.64,0.02,2.0,2.0,2.0,0.3510170638448649
6318,70.0,0.16,0.2,0.2,2.0,0.2,0.36675543879108025
7543,80.0,0.32,0.02,2.0,0.02,2.0,0.363292047632653
2488,30.0,0.32,0.2,2.0,0.2,0.0,0.44491697476781084
6932,70.0,1.28,0.0,0.02,0.02,0.0,0.42563160727255867
4086,40.0,1.28,2.0,2.0,0.02,0.2,0.40952331978598
8941,90.0,0.64,2.0,0.2,2.0,0.02,0.4120454373073117
8188,80.0,1.28,2.0,2.0,2.0,0.0,0.42518244378806247
5894,60.0,1.28,0.0,0.0,0.02,0.2,0.4555955305529243
3514,40.0,0.32,0.2,2.0,0.2,0.2,0.4173984824408974
8801,90.0,0.64,0.02,0.2,0.0,0.02,0.4572122202443303
3892,40.0,1.28,0.0,2.0,0.02,0.0,0.4484642259174603
2540,30.0,0.32,2.0,0.2,2.0,0.0,0.4005163846647859
400,10.0,0.32,0.2,0.02,0.0,0.0,0.4490863803586737
4128,50.0,0.16,0.0,0.2,0.0,0.0,0.4414458758882069
8688,90.0,0.32,2.0,2.0,0.0,0.0,0.4437133109503867
72,10.0,0.16,0.02,0.0,0.2,0.0,0.3970515246038296
7494,80.0,0.32,0.02,0.0,0.02,0.2,0.4312157816747231
1524,20.0,0.32,2.0,2.0,0.02,0.0,0.4341552142242304
2176,30.0,0.16,0.2,0.0,0.0,0.0,0.4496169963975215
9144,90.0,1.28,0.2,2.0,0.2,0.0,0.4377047491782504
6815,70.0,0.64,0.2,0.02,2.0,2.0,0.3500338128768471
984,10.0,1.28,2.0,0.02,0.2,0.0,0.4054108546219408
8591,90.0,0.32,0.2,0.0,2.0,2.0,0.3283184741129307
6302,70.0,0.16,0.2,0.02,2.0,0.2,0.3518047321387131
6117,60.0,1.28,2.0,0.2,0.02,0.02,0.44627169033422065
8796,90.0,0.64,0.02,0.02,2.0,0.0,0.43411375109604655
6938,70.0,1.28,0.0,0.02,0.2,0.2,0.4311103346731565
4285,50.0,0.16,0.2,2.0,2.0,0.02,0.42501522728966923
435,10.0,0.32,0.2,2.0,0.0,2.0,0.41920453110664596
7431,80.0,0.32,0.0,0.0,0.02,2.0,0.40555792053639644
6584,70.0,0.32,0.2,2.0,0.2,0.0,0.42301124972573023
1674,20.0,0.64,0.2,0.0,0.2,0.2,0.42316469496551057
7721,80.0,0.64,0.0,0.2,0.2,0.02,0.43987120764105275
8637,90.0,0.32,0.2,2.0,2.0,0.02,0.437818849036221
6796,70.0,0.64,0.2,0.0,2.0,0.0,0.43040580811644247
1367,20.0,0.32,0.02,0.02,0.02,2.0,0.404009941607721
7366,80.0,0.16,2.0,0.0,0.02,0.2,0.4137158431649415
5601,60.0,0.32,2.0,0.2,0.0,0.02,0.45496131382054505
9063,90.0,1.28,0.02,0.2,0.02,2.0,0.3691680136961024
4942,50.0,1.28,0.02,0.0,2.0,0.2,0.402695961465063
3043,30.0,1.28,2.0,0.2,0.0,2.0,0.43484445717482945
748,10.0,0.64,2.0,0.2,2.0,0.0,0.4068099887663202
4554,50.0,0.32,2.0,0.0,0.2,0.2,0.40317542320516775
6603,70.0,0.32,2.0,0.0,0.2,2.0,0.3476216613725759
787,10.0,1.28,0.0,0.02,0.0,2.0,0.3863753664374048
1312,20.0,0.32,0.0,0.2,0.0,0.0,0.4480741267031993
1777,20.0,0.64,2.0,2.0,0.0,0.02,0.4335179302526226
6358,70.0,0.16,2.0,0.02,0.02,0.2,0.42547983109328
4127,50.0,0.16,0.0,0.02,2.0,2.0,0.30251731838307444
2220,30.0,0.16,0.2,0.2,2.0,0.0,0.42815641317037967
3662,40.0,0.64,0.02,0.0,2.0,0.2,0.39970172921124747
5439,60.0,0.32,0.0,2.0,2.0,2.0,0.31703394360006937
194,10.0,0.16,2.0,0.0,0.0,0.2,0.41437457514862935
7418,80.0,0.16,2.0,2.0,0.2,0.2,0.3598125899980293
8471,90.0,0.32,0.0,0.02,0.02,2.0,0.40201280402113215
901,10.0,1.28,0.2,0.0,0.02,0.02,0.4328556392916002
2138,30.0,0.16,0.02,0.02,0.2,0.2,0.3947497177968328
3040,30.0,1.28,2.0,0.2,0.0,0.0,0.44424023682043146
6775,70.0,0.64,0.02,2.0,0.02,2.0,0.3839946393265401
5581,60.0,0.32,2.0,0.0,2.0,0.02,0.3894069660072793
6683,70.0,0.64,0.0,0.02,0.2,2.0,0.36364693443962537
6337,70.0,0.16,2.0,0.0,0.0,0.02,0.45690277778036237
1748,20.0,0.64,2.0,0.02,0.02,0.0,0.42996419540430086
5448,60.0,0.32,0.02,0.0,0.2,0.0,0.4224242470816561
611,10.0,0.64,0.02,0.2,0.0,2.0,0.4339179450016297
4496,50.0,0.32,0.2,0.02,0.0,0.0,0.4212970454336533
3293,40.0,0.16,2.0,0.02,2.0,0.02,0.3553634381032616
1351,20.0,0.32,0.02,0.0,0.02,2.0,0.4050490499051289
6297,70.0,0.16,0.2,0.02,0.2,0.02,0.43180383797054894
