,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
6682,70.0,0.64,0.0,0.02,0.2,0.2,0.494013810164668
4230,50.0,0.16,0.2,0.0,0.02,0.2,0.4906673719346116
3075,40.0,0.16,0.0,0.0,0.0,2.0,0.49391472238461187
2783,30.0,0.64,2.0,0.02,2.0,2.0,0.4260936369654551
4365,50.0,0.32,0.0,0.0,2.0,0.02,0.4785930582436555
380,10.0,0.32,0.02,2.0,2.0,0.0,0.4507210745222999
2396,30.0,0.32,0.02,0.02,2.0,0.0,0.4600533314574726
2176,30.0,0.16,0.2,0.0,0.0,0.0,0.4751545542778949
2819,30.0,1.28,0.0,0.0,0.0,2.0,0.4210304116033031
2793,30.0,0.64,2.0,0.2,0.2,0.02,0.47025356589657796
9141,90.0,1.28,0.2,2.0,0.02,0.02,0.48384408162995485
5715,60.0,0.64,0.02,0.02,0.0,2.0,0.4602017797858923
5471,60.0,0.32,0.02,0.02,2.0,2.0,0.4011279195473236
3724,40.0,0.64,0.2,0.0,2.0,0.0,0.4831643459683518
639,10.0,0.64,0.02,2.0,2.0,2.0,0.43594085417585876
6650,70.0,0.32,2.0,2.0,0.2,0.2,0.453174452426688
5759,60.0,0.64,0.02,2.0,2.0,2.0,0.4363227332168007
1684,20.0,0.64,0.2,0.02,0.02,0.0,0.4537381198620474
7528,80.0,0.32,0.02,0.2,0.2,0.0,0.48651501135076525
831,10.0,1.28,0.0,2.0,2.0,2.0,0.4301076892708545
1843,20.0,1.28,0.0,2.0,0.0,2.0,0.4497391616771692
1853,20.0,1.28,0.0,2.0,2.0,0.02,0.48909348417807286
3872,40.0,1.28,0.0,0.2,0.0,0.0,0.4716639435262449
7371,80.0,0.16,2.0,0.0,0.2,2.0,0.41204252888738585
5184,60.0,0.16,0.02,0.0,0.0,0.0,0.45788485959151537
1367,20.0,0.32,0.02,0.02,0.02,2.0,0.47361547207617455
8578,90.0,0.32,0.2,0.0,0.0,0.2,0.45655430554799825
418,10.0,0.32,0.2,0.2,0.0,0.2,0.4682791557408526
1964,20.0,1.28,0.2,0.2,2.0,0.0,0.4778249114196113
1436,20.0,0.32,0.2,0.02,2.0,0.0,0.4627211369700699
7093,70.0,1.28,0.2,2.0,0.02,0.02,0.4914811317382057
2031,20.0,1.28,2.0,0.2,2.0,2.0,0.43287790395004283
9003,90.0,1.28,0.0,0.2,0.2,2.0,0.43931787958053836
2951,30.0,1.28,0.2,0.0,0.02,2.0,0.44014074205549336
7387,80.0,0.16,2.0,0.02,0.2,2.0,0.39679142396560757
2311,30.0,0.32,0.0,0.0,0.02,2.0,0.47087930618799556
8836,90.0,0.64,0.2,0.0,0.02,0.0,0.4710311604896534
4356,50.0,0.32,0.0,0.0,0.02,0.0,0.4710998966331187
8598,90.0,0.32,0.2,0.02,0.02,0.2,0.493317712484242
3743,40.0,0.64,0.2,0.02,2.0,2.0,0.43580925132958476
7756,80.0,0.64,0.02,0.0,2.0,0.0,0.4672571831783532
2858,30.0,1.28,0.0,0.2,0.2,0.2,0.47807187176697885
5212,60.0,0.16,0.02,0.02,2.0,0.0,0.48526845297697846
4521,50.0,0.32,0.2,0.2,0.2,0.02,0.4962125910309122
1278,20.0,0.16,2.0,2.0,2.0,0.2,0.45384309714505394
2071,30.0,0.16,0.0,0.02,0.02,2.0,0.4739264485938677
8700,90.0,0.32,2.0,2.0,2.0,0.0,0.44733723402259007
146,10.0,0.16,0.2,0.02,0.0,0.2,0.46305534192753534
2616,30.0,0.64,0.0,2.0,0.2,0.0,0.4954081531172456
2824,30.0,1.28,0.0,0.0,0.2,0.0,0.45941564318248407
4663,50.0,0.64,0.0,2.0,0.02,2.0,0.4519431213719179
7555,80.0,0.32,0.2,0.0,0.0,2.0,0.4870907899086374
461,10.0,0.32,2.0,0.0,2.0,0.02,0.4274273202388551
1105,20.0,0.16,0.02,0.02,0.0,0.02,0.47722978353096634
2436,30.0,0.32,0.2,0.0,0.02,0.0,0.4704447267400348
5694,60.0,0.64,0.0,2.0,2.0,0.2,0.4602780068156016
7385,80.0,0.16,2.0,0.02,0.2,0.02,0.472764701750719
86,10.0,0.16,0.02,0.02,0.02,0.2,0.4655812470078098
5880,60.0,0.64,2.0,2.0,0.2,0.0,0.47266393010781765
4338,50.0,0.16,2.0,2.0,0.0,0.2,0.4917176356793581
3825,40.0,0.64,2.0,2.0,0.0,0.02,0.49287795799575657
7090,70.0,1.28,0.2,2.0,0.0,0.2,0.4972008963419706
868,10.0,1.28,0.02,0.2,0.02,0.0,0.4428879911167097
2369,30.0,0.32,0.02,0.0,0.0,0.02,0.4662348173520675
6934,70.0,1.28,0.0,0.02,0.02,0.2,0.49336280749259226
5767,60.0,0.64,0.2,0.0,0.02,2.0,0.4519947147362247
7648,80.0,0.32,2.0,0.2,0.0,0.0,0.46512079868558315
7474,80.0,0.32,0.0,2.0,0.0,0.2,0.4915749904138409
7430,80.0,0.32,0.0,0.0,0.02,0.2,0.47043861841416784
3668,40.0,0.64,0.02,0.02,0.02,0.0,0.4633280147155764
7001,70.0,1.28,0.02,0.02,0.2,0.02,0.4917540762987114
420,10.0,0.32,0.2,0.2,0.02,0.0,0.4519828850696781
6024,60.0,1.28,0.2,0.0,0.2,0.0,0.47545544362216813
6411,70.0,0.32,0.0,0.0,0.2,2.0,0.43081961447184813
3354,40.0,0.32,0.0,0.02,0.2,0.2,0.4774991351315503
7250,80.0,0.16,0.02,0.02,0.0,0.2,0.48082137046659795
8527,90.0,0.32,0.02,0.0,2.0,2.0,0.403412170956846
3145,40.0,0.16,0.02,0.0,0.2,0.02,0.48536967272353365
5299,60.0,0.16,0.2,2.0,0.0,2.0,0.48292170791599576
3873,40.0,1.28,0.0,0.2,0.0,0.02,0.4647980614785024
4903,50.0,1.28,0.0,0.2,0.02,2.0,0.4537218874959006
6547,70.0,0.32,0.2,0.02,0.0,2.0,0.48417048196897805
5503,60.0,0.32,0.02,2.0,2.0,2.0,0.3993612272158682
490,10.0,0.32,2.0,0.2,0.2,0.2,0.4529764253106945
1540,20.0,0.64,0.0,0.0,0.02,0.0,0.4487113256836364
5733,60.0,0.64,0.02,0.2,0.02,0.02,0.4830020308644604
9146,90.0,1.28,0.2,2.0,0.2,0.2,0.4790418225348933
5680,60.0,0.64,0.0,2.0,0.0,0.0,0.4808020277560071
463,10.0,0.32,2.0,0.0,2.0,2.0,0.39951714646907704
8499,90.0,0.32,0.0,2.0,0.0,2.0,0.4558649680320104
1462,20.0,0.32,0.2,2.0,0.02,0.2,0.48504241710376084
8992,90.0,1.28,0.0,0.2,0.0,0.0,0.4736954774017729
5,10.0,0.16,0.0,0.0,0.02,0.02,0.45462191028200294
8626,90.0,0.32,0.2,2.0,0.0,0.2,0.5022879565260082
6072,60.0,1.28,0.2,2.0,0.2,0.0,0.47026706619573533
4797,50.0,0.64,0.2,2.0,2.0,0.02,0.4924811871343639
6188,70.0,0.16,0.0,0.2,2.0,0.0,0.47114599668117063
5757,60.0,0.64,0.02,2.0,2.0,0.02,0.48049137456346735
4707,50.0,0.64,0.02,0.2,0.0,2.0,0.486401709533927
7246,80.0,0.16,0.02,0.0,2.0,0.2,0.44898280693397463
7318,80.0,0.16,0.2,0.02,0.02,0.2,0.480204028127278
5589,60.0,0.32,2.0,0.02,0.02,0.02,0.49648067051861083
4487,50.0,0.32,0.2,0.0,0.02,2.0,0.46422834121106216
8936,90.0,0.64,2.0,0.2,0.2,0.0,0.4861555080333244
5460,60.0,0.32,0.02,0.02,0.02,0.0,0.4618900626072911
1648,20.0,0.64,0.02,2.0,0.0,0.0,0.4724913960598085
1761,20.0,0.64,2.0,0.2,0.0,0.02,0.4415785551858232
1879,20.0,1.28,0.02,0.02,0.02,2.0,0.4294217002378805
5737,60.0,0.64,0.02,0.2,0.2,0.02,0.4837256537331705
4170,50.0,0.16,0.02,0.0,0.2,0.2,0.4750703612069477
9114,90.0,1.28,0.2,0.02,0.2,0.2,0.4765024625296246
6835,70.0,0.64,0.2,2.0,0.0,2.0,0.46150415642566206
234,10.0,0.16,2.0,0.2,0.2,0.2,0.4404482678082709
198,10.0,0.16,2.0,0.0,0.02,0.2,0.4844639976676752
9195,90.0,1.28,2.0,0.2,0.2,2.0,0.4461652075824614
5251,60.0,0.16,0.2,0.0,0.0,2.0,0.49975913029953417
2094,30.0,0.16,0.0,0.2,2.0,0.2,0.46065808837094196
4876,50.0,1.28,0.0,0.0,2.0,0.0,0.4873611404089717
562,10.0,0.64,0.0,2.0,0.0,0.2,0.4913632211666396
4477,50.0,0.32,0.02,2.0,2.0,0.02,0.49713924109811847
7517,80.0,0.32,0.02,0.02,2.0,0.02,0.4750848094391534
428,10.0,0.32,0.2,0.2,2.0,0.0,0.4452230276737167
4488,50.0,0.32,0.2,0.0,0.2,0.0,0.46870033373610104
7975,80.0,1.28,0.0,0.2,0.02,2.0,0.44981177432070907
2740,30.0,0.64,0.2,2.0,0.02,0.0,0.46686572510784125
4662,50.0,0.64,0.0,2.0,0.02,0.2,0.49611123698038184
4261,50.0,0.16,0.2,0.2,0.02,0.02,0.48117181288170713
3855,40.0,1.28,0.0,0.0,2.0,2.0,0.41506187791311017
7740,80.0,0.64,0.0,2.0,2.0,0.0,0.46950692954375756
5824,60.0,0.64,2.0,0.0,0.0,0.0,0.4709416112700039
9147,90.0,1.28,0.2,2.0,0.2,2.0,0.4290506032490045
3733,40.0,0.64,0.2,0.02,0.02,0.02,0.4853811063215712
3314,40.0,0.16,2.0,2.0,0.0,0.2,0.4854368712087471
1134,20.0,0.16,0.02,0.2,2.0,0.2,0.43804960893233985
5839,60.0,0.64,2.0,0.0,2.0,2.0,0.4272294019833884
5456,60.0,0.32,0.02,0.02,0.0,0.0,0.4706930353400998
2690,30.0,0.64,0.2,0.0,0.0,0.2,0.45768298339006647
4666,50.0,0.64,0.0,2.0,0.2,0.2,0.4813139907995491
8057,80.0,1.28,0.02,2.0,0.2,0.02,0.4882535550526844
7787,80.0,0.64,0.02,0.2,0.2,2.0,0.44538876457177945
4798,50.0,0.64,0.2,2.0,2.0,0.2,0.47309292692140015
5714,60.0,0.64,0.02,0.02,0.0,0.2,0.4240639898340065
1873,20.0,1.28,0.02,0.02,0.0,0.02,0.4181117159759779
526,10.0,0.64,0.0,0.0,2.0,0.2,0.4599007065343177
96,10.0,0.16,0.02,0.2,0.0,0.0,0.45929568529771375
8207,90.0,0.16,0.0,0.0,2.0,2.0,0.3763306263010213
1901,20.0,1.28,0.02,0.2,2.0,0.02,0.47674084224941554
2834,30.0,1.28,0.0,0.02,0.0,0.2,0.4348623064029645
6729,70.0,0.64,0.02,0.0,0.2,0.02,0.4978997091261333
8230,90.0,0.16,0.0,0.2,0.02,0.2,0.49247382056032846
8956,90.0,0.64,2.0,2.0,2.0,0.0,0.4782162115138635
8669,90.0,0.32,2.0,0.02,2.0,0.02,0.4466443332547326
6369,70.0,0.16,2.0,0.2,0.0,0.02,0.4810867273989431
2692,30.0,0.64,0.2,0.0,0.02,0.0,0.4698640841568617
2913,30.0,1.28,0.02,0.2,0.0,0.02,0.4352230617581018
8033,80.0,1.28,0.02,0.2,0.0,0.02,0.4484792944939807
2882,30.0,1.28,0.02,0.0,0.0,0.2,0.4525755438426955
5315,60.0,0.16,2.0,0.0,0.0,2.0,0.49584226641536566
3368,40.0,0.32,0.0,0.2,0.2,0.0,0.44981655268548915
5201,60.0,0.16,0.02,0.02,0.0,0.02,0.46301808811956857
1682,20.0,0.64,0.2,0.02,0.0,0.2,0.43542220692730027
2236,30.0,0.16,0.2,2.0,2.0,0.0,0.4461958312748467
6233,70.0,0.16,0.02,0.02,0.2,0.02,0.48536716619126963
7267,80.0,0.16,0.02,0.2,0.0,2.0,0.4899057679449447
1810,20.0,1.28,0.0,0.02,0.0,0.2,0.46454778594676815
4887,50.0,1.28,0.0,0.02,0.02,2.0,0.4594539223212828
8363,90.0,0.16,0.2,0.2,0.2,2.0,0.3970901482290054
1274,20.0,0.16,2.0,2.0,0.2,0.2,0.4695128512826783
9196,90.0,1.28,2.0,0.2,2.0,0.0,0.4519948118806856
8807,90.0,0.64,0.02,0.2,0.02,2.0,0.44632825122304043
2457,30.0,0.32,0.2,0.02,0.2,0.02,0.4839231680424254
2427,30.0,0.32,0.02,2.0,0.2,2.0,0.4204684563454675
972,10.0,1.28,2.0,0.0,2.0,0.0,0.45773852938311343
6739,70.0,0.64,0.02,0.02,0.0,2.0,0.4550807001339836
8038,80.0,1.28,0.02,0.2,0.02,0.2,0.48020371308429055
7099,70.0,1.28,0.2,2.0,0.2,2.0,0.43888171658178265
2402,30.0,0.32,0.02,0.2,0.0,0.2,0.48322874625885126
2624,30.0,0.64,0.02,0.0,0.0,0.0,0.43511148920127785
7771,80.0,0.64,0.02,0.02,0.2,2.0,0.4535839304015427
4309,50.0,0.16,2.0,0.02,0.02,0.02,0.4892009807182921
8258,90.0,0.16,0.02,0.0,0.0,0.2,0.47909964916248393
6172,70.0,0.16,0.0,0.02,2.0,0.0,0.47694439158173846
473,10.0,0.32,2.0,0.02,0.2,0.02,0.46032539134770556
976,10.0,1.28,2.0,0.02,0.0,0.0,0.4233941459897167
1129,20.0,0.16,0.02,0.2,0.2,0.02,0.4656743528710753
949,10.0,1.28,0.2,2.0,0.02,0.02,0.47280308531585447
4904,50.0,1.28,0.0,0.2,0.2,0.0,0.48171678554344755
8719,90.0,0.64,0.0,0.0,2.0,2.0,0.43276749921640895
2183,30.0,0.16,0.2,0.0,0.02,2.0,0.4816488924995482
662,10.0,0.64,0.2,0.02,0.02,0.2,0.46562648446524096
9113,90.0,1.28,0.2,0.02,0.2,0.02,0.49104511167561543
4035,40.0,1.28,2.0,0.0,0.0,2.0,0.4421863429838315
2811,30.0,0.64,2.0,2.0,0.2,2.0,0.4310416956296201
1950,20.0,1.28,0.2,0.02,2.0,0.2,0.472241559107734
5612,60.0,0.32,2.0,0.2,2.0,0.0,0.46798826030434953
8206,90.0,0.16,0.0,0.0,2.0,0.2,0.44681001144566845
8556,90.0,0.32,0.02,0.2,2.0,0.0,0.48126525203792786
205,10.0,0.16,2.0,0.0,2.0,0.02,0.41894410002843907
148,10.0,0.16,0.2,0.02,0.02,0.0,0.44470926275497014
6583,70.0,0.32,0.2,2.0,0.02,2.0,0.46799185574055113
3932,40.0,1.28,0.02,0.02,2.0,0.0,0.4532800381259647
8811,90.0,0.64,0.02,0.2,0.2,2.0,0.44148288851076484
3217,40.0,0.16,0.2,0.02,0.0,0.02,0.47417551559027193
6263,70.0,0.16,0.02,2.0,0.02,2.0,0.45821872569131217
7496,80.0,0.32,0.02,0.0,0.2,0.0,0.473004835992038
100,10.0,0.16,0.02,0.2,0.02,0.0,0.4600745422662979
484,10.0,0.32,2.0,0.2,0.02,0.0,0.4719658309373416
1566,20.0,0.64,0.0,0.02,2.0,0.2,0.4792357197558367
1313,20.0,0.32,0.0,0.2,0.0,0.02,0.47767536370142893
1108,20.0,0.16,0.02,0.02,0.02,0.0,0.47046682122131084
4725,50.0,0.64,0.02,2.0,0.02,0.02,0.4773212242478647
4806,50.0,0.64,2.0,0.0,0.02,0.2,0.4778215208576788
6475,70.0,0.32,0.02,0.0,0.2,2.0,0.42473513336874663
6459,70.0,0.32,0.0,2.0,0.2,2.0,0.4322963334198455
6052,60.0,1.28,0.2,0.2,0.02,0.0,0.46269561230251083
7446,80.0,0.32,0.0,0.02,0.02,0.2,0.4821895759772926
3642,40.0,0.64,0.0,2.0,0.2,0.2,0.4846858276542802
5908,60.0,1.28,0.0,0.02,0.02,0.0,0.441335616760562
1070,20.0,0.16,0.0,0.2,2.0,0.2,0.43531415196258466
5858,60.0,0.64,2.0,0.2,0.0,0.2,0.4682213900116406
7110,70.0,1.28,2.0,0.0,0.02,0.2,0.47236839883320947
4360,50.0,0.32,0.0,0.0,0.2,0.0,0.46731471592275853
5744,60.0,0.64,0.02,2.0,0.0,0.0,0.47245524756279683
7801,80.0,0.64,0.02,2.0,0.2,0.02,0.4893845720157138
1214,20.0,0.16,0.2,2.0,2.0,0.2,0.4581610787272603
3776,40.0,0.64,2.0,0.0,0.0,0.0,0.4376891201530152
6736,70.0,0.64,0.02,0.02,0.0,0.0,0.46789184374608134
8938,90.0,0.64,2.0,0.2,0.2,0.2,0.45674803647730267
4427,50.0,0.32,0.02,0.0,0.2,2.0,0.43306870299512545
5786,60.0,0.64,0.2,0.02,0.2,0.2,0.48380866909676257
4867,50.0,1.28,0.0,0.0,0.0,2.0,0.44764573667930463
2601,30.0,0.64,0.0,0.2,0.2,0.02,0.4793645787526376
7075,70.0,1.28,0.2,0.2,0.0,2.0,0.46542942254544717
7765,80.0,0.64,0.02,0.02,0.02,0.02,0.4908042668132012
3688,40.0,0.64,0.02,0.2,0.2,0.0,0.4722630701561451
6606,70.0,0.32,2.0,0.0,2.0,0.2,0.43217290490333754
712,10.0,0.64,2.0,0.0,0.2,0.0,0.43987567284694895
2782,30.0,0.64,2.0,0.02,2.0,0.2,0.45579400093728295
8916,90.0,0.64,2.0,0.02,0.02,0.0,0.46066258875380967
2932,30.0,1.28,0.02,2.0,0.02,0.0,0.47658640624091053
1678,20.0,0.64,0.2,0.0,2.0,0.2,0.47300511831195396
8503,90.0,0.32,0.0,2.0,0.02,2.0,0.45519036684586683
6942,70.0,1.28,0.0,0.02,2.0,0.2,0.45049079438344203
5848,60.0,0.64,2.0,0.02,0.2,0.0,0.4822200568875875
7908,80.0,0.64,2.0,0.2,0.02,0.0,0.47880232166044057
5766,60.0,0.64,0.2,0.0,0.02,0.2,0.4739833158004865
5415,60.0,0.32,0.0,0.2,0.02,2.0,0.47007132094112997
8976,90.0,1.28,0.0,0.02,0.0,0.0,0.4710891332022481
3850,40.0,1.28,0.0,0.0,0.2,0.2,0.47988141219587266
977,10.0,1.28,2.0,0.02,0.0,0.02,0.4219584635166492
1056,20.0,0.16,0.0,0.2,0.0,0.0,0.46873165220596935
4889,50.0,1.28,0.0,0.02,0.2,0.02,0.49105978656258814
7930,80.0,0.64,2.0,2.0,0.2,0.2,0.4685386651862306
6432,70.0,0.32,0.0,0.2,0.0,0.0,0.4734327958559554
1689,20.0,0.64,0.2,0.02,0.2,0.02,0.4778797267296498
1378,20.0,0.32,0.02,0.2,0.0,0.2,0.48450240885673956
8596,90.0,0.32,0.2,0.02,0.02,0.0,0.4705730065205449
2389,30.0,0.32,0.02,0.02,0.02,0.02,0.4799084704242201
8004,80.0,1.28,0.02,0.0,0.02,0.0,0.4874446410896175
4572,50.0,0.32,2.0,0.02,2.0,0.0,0.4455271840484471
2598,30.0,0.64,0.0,0.2,0.02,0.2,0.4720583551196848
5895,60.0,1.28,0.0,0.0,0.02,2.0,0.44270624770814904
5209,60.0,0.16,0.02,0.02,0.2,0.02,0.4846556815352511
3844,40.0,1.28,0.0,0.0,0.02,0.0,0.47193196031719875
2467,30.0,0.32,0.2,0.2,0.0,2.0,0.4971891448340163
1550,20.0,0.64,0.0,0.0,2.0,0.2,0.4843082225510558
649,10.0,0.64,0.2,0.0,0.2,0.02,0.45610261904633953
897,10.0,1.28,0.2,0.0,0.0,0.02,0.4561238687706122
2103,30.0,0.16,0.0,2.0,0.02,2.0,0.4694883859872254
8542,90.0,0.32,0.02,0.02,2.0,0.2,0.4681120220556815
6479,70.0,0.32,0.02,0.0,2.0,2.0,0.40330139328982656
4117,50.0,0.16,0.0,0.02,0.02,0.02,0.47981663577135286
8421,90.0,0.16,2.0,0.2,0.02,0.02,0.4612557730123534
3436,40.0,0.32,0.02,0.2,2.0,0.0,0.46332017970928163
2113,30.0,0.16,0.02,0.0,0.0,0.02,0.48512417423136206
929,10.0,1.28,0.2,0.2,0.0,0.02,0.48304300280092943
1797,20.0,1.28,0.0,0.0,0.02,0.02,0.4720909358290534
5075,50.0,1.28,2.0,0.02,0.0,2.0,0.441150399108486
6968,70.0,1.28,0.0,2.0,0.2,0.0,0.4914539649400506
884,10.0,1.28,0.02,2.0,0.02,0.0,0.44360421142069545
1677,20.0,0.64,0.2,0.0,2.0,0.02,0.47483289068850576
3397,40.0,0.32,0.02,0.0,0.02,0.02,0.4710879442065899
7331,80.0,0.16,0.2,0.2,0.0,2.0,0.4856947558994154
6571,70.0,0.32,0.2,0.2,0.2,2.0,0.44542916200485366
4698,50.0,0.64,0.02,0.02,0.2,0.2,0.4839425816222165
2582,30.0,0.64,0.0,0.02,0.02,0.2,0.49254891548658875
5717,60.0,0.64,0.02,0.02,0.02,0.02,0.4790076706165657
2706,30.0,0.64,0.2,0.02,0.0,0.2,0.42246021708292114
102,10.0,0.16,0.02,0.2,0.02,0.2,0.45897787706199544
4580,50.0,0.32,2.0,0.2,0.02,0.0,0.4956752396186591
231,10.0,0.16,2.0,0.2,0.02,2.0,0.45231182247395507
4315,50.0,0.16,2.0,0.02,0.2,2.0,0.41750309550412806
1472,20.0,0.32,2.0,0.0,0.0,0.0,0.4745582959366307
2403,30.0,0.32,0.02,0.2,0.0,2.0,0.49922575880187114
375,10.0,0.32,0.02,2.0,0.02,2.0,0.47692256202708144
2429,30.0,0.32,0.02,2.0,2.0,0.02,0.4864884534152685
6533,70.0,0.32,0.2,0.0,0.02,0.02,0.49225138174992267
1977,20.0,1.28,0.2,2.0,0.2,0.02,0.47353388666448165
9208,90.0,1.28,2.0,2.0,0.2,0.0,0.4871404437173585
4899,50.0,1.28,0.0,0.2,0.0,2.0,0.4688685390084286
992,10.0,1.28,2.0,0.2,0.0,0.0,0.454254317606877
5223,60.0,0.16,0.02,0.2,0.02,2.0,0.4578426043420005
4968,50.0,1.28,0.02,0.2,0.2,0.0,0.47310245945938384
5047,50.0,1.28,0.2,2.0,0.02,2.0,0.44014429374434005
2967,30.0,1.28,0.2,0.02,0.02,2.0,0.43002941265497585
8904,90.0,0.64,2.0,0.0,0.2,0.0,0.4770209323510237
218,10.0,0.16,2.0,0.02,0.2,0.2,0.4608681933081039
2794,30.0,0.64,2.0,0.2,0.2,0.2,0.45965695574181525
1636,20.0,0.64,0.02,0.2,0.02,0.0,0.4484518163328867
8126,80.0,1.28,0.2,2.0,2.0,0.2,0.46286573409063336
3429,40.0,0.32,0.02,0.2,0.02,0.02,0.4672843345057021
6563,70.0,0.32,0.2,0.2,0.0,2.0,0.475252239149607
1712,20.0,0.64,0.2,2.0,0.0,0.0,0.4785474565326794
7951,80.0,1.28,0.0,0.0,2.0,2.0,0.39746832665039267
7087,70.0,1.28,0.2,0.2,2.0,2.0,0.41797767869605335
3587,40.0,0.64,0.0,0.0,0.0,2.0,0.46577323412682065
1834,20.0,1.28,0.0,0.2,0.2,0.2,0.45353042309201774
295,10.0,0.32,0.0,0.2,0.02,2.0,0.47833802203606723
8753,90.0,0.64,0.0,2.0,0.0,0.02,0.48228567419988516
909,10.0,1.28,0.2,0.0,2.0,0.02,0.45768661988996096
8957,90.0,0.64,2.0,2.0,2.0,0.02,0.4602856471207812
4499,50.0,0.32,0.2,0.02,0.0,2.0,0.4675337955513195
1708,20.0,0.64,0.2,0.2,2.0,0.0,0.47877880838185194
5175,60.0,0.16,0.0,2.0,0.02,2.0,0.4530414581885108
2115,30.0,0.16,0.02,0.0,0.0,2.0,0.4985217743440284
6590,70.0,0.32,0.2,2.0,2.0,0.2,0.4449774364906023
4157,50.0,0.16,0.0,2.0,2.0,0.02,0.48318727514528936
1995,20.0,1.28,2.0,0.0,0.2,2.0,0.4217461889099304
3898,40.0,1.28,0.0,2.0,0.2,0.2,0.46451153179275256
4620,50.0,0.64,0.0,0.0,2.0,0.0,0.46562527052468317
8895,90.0,0.64,0.2,2.0,2.0,2.0,0.425173185496012
36,10.0,0.16,0.0,0.2,0.02,0.0,0.44054147032006075
1391,20.0,0.32,0.02,0.2,2.0,2.0,0.42642876437977717
6131,60.0,1.28,2.0,2.0,0.0,2.0,0.44285087209277146
1517,20.0,0.32,2.0,0.2,2.0,0.02,0.4603499936491166
750,10.0,0.64,2.0,0.2,2.0,0.2,0.445646009793303
8142,80.0,1.28,2.0,0.0,2.0,0.2,0.4270358104289488
1828,20.0,1.28,0.0,0.2,0.02,0.0,0.44499715108756466
2144,30.0,0.16,0.02,0.2,0.0,0.0,0.4654625042414838
7103,70.0,1.28,0.2,2.0,2.0,2.0,0.4142780961973798
905,10.0,1.28,0.2,0.0,0.2,0.02,0.46046077163470955
3753,40.0,0.64,0.2,0.2,0.2,0.02,0.4871670145728646
8524,90.0,0.32,0.02,0.0,2.0,0.0,0.47735126788792853
973,10.0,1.28,2.0,0.0,2.0,0.02,0.4513057110228419
4673,50.0,0.64,0.02,0.0,0.0,0.02,0.4542990547060581
8832,90.0,0.64,0.2,0.0,0.0,0.0,0.46071427846383395
1498,20.0,0.32,2.0,0.02,0.2,0.2,0.4843234828905932
5817,60.0,0.64,0.2,2.0,0.2,0.02,0.4863951204873729
5861,60.0,0.64,2.0,0.2,0.02,0.02,0.48662196256088
2562,30.0,0.64,0.0,0.0,0.0,0.2,0.4623306834793763
6019,60.0,1.28,0.2,0.0,0.0,2.0,0.42439944643186034
7256,80.0,0.16,0.02,0.02,0.2,0.0,0.4751657804832272
3514,40.0,0.32,0.2,2.0,0.2,0.2,0.4724967284418515
8655,90.0,0.32,2.0,0.0,2.0,2.0,0.39924661113220006
7183,80.0,0.16,0.0,0.0,2.0,2.0,0.36737324354061895
2506,30.0,0.32,2.0,0.0,0.2,0.2,0.46379283607322896
1783,20.0,0.64,2.0,2.0,0.02,2.0,0.4487841802018649
5451,60.0,0.32,0.02,0.0,0.2,2.0,0.44089884230294296
2981,30.0,1.28,0.2,0.2,0.02,0.02,0.46288244152326175
4650,50.0,0.64,0.0,0.2,0.2,0.2,0.4859915072073305
1611,20.0,0.64,0.02,0.0,0.2,2.0,0.43171428960571334
9093,90.0,1.28,0.2,0.0,0.02,0.02,0.47945867891153976
1938,20.0,1.28,0.2,0.02,0.0,0.2,0.4743352996825839
7570,80.0,0.32,0.2,0.02,0.0,0.2,0.4572967475283741
7978,80.0,1.28,0.0,0.2,0.2,0.2,0.47381735171679695
5129,60.0,0.16,0.0,0.0,0.2,0.02,0.49272290090150017
3941,40.0,1.28,0.02,0.2,0.02,0.02,0.47832505912524675
8039,80.0,1.28,0.02,0.2,0.02,2.0,0.45897248456601625
7197,80.0,0.16,0.0,0.02,2.0,0.02,0.47858008439468597
1296,20.0,0.32,0.0,0.02,0.0,0.0,0.4447931633744591
5467,60.0,0.32,0.02,0.02,0.2,2.0,0.4428088259919157
4565,50.0,0.32,2.0,0.02,0.02,0.02,0.4845086104424905
194,10.0,0.16,2.0,0.0,0.0,0.2,0.4606766512992712
7842,80.0,0.64,0.2,0.2,0.0,0.2,0.46365180377841253
1593,20.0,0.64,0.0,2.0,0.2,0.02,0.4821407661090749
2254,30.0,0.16,2.0,0.0,2.0,0.2,0.40627092355288735
8183,80.0,1.28,2.0,2.0,0.02,2.0,0.4290426651818855
7605,80.0,0.32,0.2,2.0,0.02,0.02,0.497980519145032
2206,30.0,0.16,0.2,0.02,2.0,0.2,0.4544286309238133
6984,70.0,1.28,0.02,0.0,0.2,0.0,0.47005585394317995
3767,40.0,0.64,0.2,2.0,0.02,2.0,0.4471389854472402
8564,90.0,0.32,0.02,2.0,0.02,0.0,0.48623557783345683
5953,60.0,1.28,0.02,0.0,0.0,0.02,0.40447560322208426
6410,70.0,0.32,0.0,0.0,0.2,0.2,0.48625707105058663
2490,30.0,0.32,0.2,2.0,0.2,0.2,0.4737151342851897
3394,40.0,0.32,0.02,0.0,0.0,0.2,0.44910389492459546
1711,20.0,0.64,0.2,0.2,2.0,2.0,0.43492849074850404
3067,30.0,1.28,2.0,2.0,0.2,2.0,0.4264532936679219
2859,30.0,1.28,0.0,0.2,0.2,2.0,0.44502603508047966
