,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
4775,50.0,0.64,0.2,0.2,0.02,2.0,0.4197839084957521
3936,40.0,1.28,0.02,0.2,0.0,0.0,0.47406230256643034
2148,30.0,0.16,0.02,0.2,0.02,0.0,0.4686645167197551
3431,40.0,0.32,0.02,0.2,0.02,2.0,0.4384429000978381
458,10.0,0.32,2.0,0.0,0.2,0.2,0.4054750018258496
2648,30.0,0.64,0.02,0.02,0.2,0.0,0.4638149534143337
7751,80.0,0.64,0.02,0.0,0.02,2.0,0.4165723340672944
5632,60.0,0.64,0.0,0.0,0.0,0.0,0.4525604954416247
4024,40.0,1.28,0.2,2.0,0.2,0.0,0.4739389456896717
5219,60.0,0.16,0.02,0.2,0.0,2.0,0.487571880620397
8429,90.0,0.16,2.0,0.2,2.0,0.02,0.39590885818593363
194,10.0,0.16,2.0,0.0,0.0,0.2,0.4538809968389636
5200,60.0,0.16,0.02,0.02,0.0,0.0,0.4850241871518899
7977,80.0,1.28,0.0,0.2,0.2,0.02,0.4810033031798425
391,10.0,0.32,0.2,0.0,0.02,2.0,0.4481368010214093
1643,20.0,0.64,0.02,0.2,0.2,2.0,0.4097967228598171
839,10.0,1.28,0.02,0.0,0.02,2.0,0.41965825183808975
3524,40.0,0.32,2.0,0.0,0.02,0.0,0.4717419500446234
2092,30.0,0.16,0.0,0.2,2.0,0.0,0.46254892005126186
2785,30.0,0.64,2.0,0.2,0.0,0.02,0.4799657198584027
6278,70.0,0.16,0.2,0.0,0.02,0.2,0.4715945732245247
5839,60.0,0.64,2.0,0.0,2.0,2.0,0.3856564975449127
4412,50.0,0.32,0.0,2.0,2.0,0.0,0.44541795782444676
8102,80.0,1.28,0.2,0.2,0.02,0.2,0.48206391968439466
2308,30.0,0.32,0.0,0.0,0.02,0.0,0.44397387463675664
722,10.0,0.64,2.0,0.02,0.0,0.2,0.4727417907455612
3972,40.0,1.28,0.2,0.0,0.02,0.0,0.4757927808232607
4177,50.0,0.16,0.02,0.02,0.0,0.02,0.47884742189662677
5488,60.0,0.32,0.02,2.0,0.0,0.0,0.4703281345156014
2282,30.0,0.16,2.0,0.2,0.2,0.2,0.39388486414431667
3826,40.0,0.64,2.0,2.0,0.0,0.2,0.46852641748441853
2018,20.0,1.28,2.0,0.2,0.0,0.2,0.47477208030428897
7615,80.0,0.32,0.2,2.0,2.0,2.0,0.33409938229847036
6571,70.0,0.32,0.2,0.2,0.2,2.0,0.38509057646883216
9143,90.0,1.28,0.2,2.0,0.02,2.0,0.3983029441627941
8122,80.0,1.28,0.2,2.0,0.2,0.2,0.45367652209984766
335,10.0,0.32,0.02,0.0,2.0,2.0,0.37873875636673116
1018,10.0,1.28,2.0,2.0,0.2,0.2,0.4165564749425131
5143,60.0,0.16,0.0,0.02,0.02,2.0,0.4263531089474058
7006,70.0,1.28,0.02,0.02,2.0,0.2,0.3944855886268298
6276,70.0,0.16,0.2,0.0,0.02,0.0,0.47538638754236046
8208,90.0,0.16,0.0,0.02,0.0,0.0,0.47420154716516155
1866,20.0,1.28,0.02,0.0,0.2,0.2,0.4612327234876347
162,10.0,0.16,0.2,0.2,0.0,0.2,0.4720148442499912
4389,50.0,0.32,0.0,0.2,0.02,0.02,0.46818399082413437
5000,50.0,1.28,0.2,0.0,0.2,0.0,0.4561255657476221
6728,70.0,0.64,0.02,0.0,0.2,0.0,0.47793087245631005
8855,90.0,0.64,0.2,0.02,0.02,2.0,0.43511521435826944
2314,30.0,0.32,0.0,0.0,0.2,0.2,0.45195707126329976
2647,30.0,0.64,0.02,0.02,0.02,2.0,0.4530438318962802
233,10.0,0.16,2.0,0.2,0.2,0.02,0.4436546078927174
4844,50.0,0.64,2.0,0.2,2.0,0.0,0.4495525345956763
2159,30.0,0.16,0.02,0.2,2.0,2.0,0.31790272909245126
3,10.0,0.16,0.0,0.0,0.0,2.0,0.4765422205309402
1009,10.0,1.28,2.0,2.0,0.0,0.02,0.4421496773336229
7595,80.0,0.32,0.2,0.2,0.2,2.0,0.40277997962666573
8580,90.0,0.32,0.2,0.0,0.02,0.0,0.47535526444856396
1158,20.0,0.16,0.2,0.0,0.02,0.2,0.4816185615712852
8831,90.0,0.64,0.02,2.0,2.0,2.0,0.34992950743744217
266,10.0,0.32,0.0,0.0,0.2,0.2,0.45369919203293607
1687,20.0,0.64,0.2,0.02,0.02,2.0,0.4380719664966119
8221,90.0,0.16,0.0,0.02,2.0,0.02,0.4655551581286608
1478,20.0,0.32,2.0,0.0,0.02,0.2,0.4753108605282842
3563,40.0,0.32,2.0,0.2,0.2,2.0,0.3868913791807152
2236,30.0,0.16,0.2,2.0,2.0,0.0,0.44310752558648275
6411,70.0,0.32,0.0,0.0,0.2,2.0,0.40073884716395414
8114,80.0,1.28,0.2,2.0,0.0,0.2,0.46908526662138844
4667,50.0,0.64,0.0,2.0,0.2,2.0,0.3675310685471779
7023,70.0,1.28,0.02,0.2,2.0,2.0,0.36470104859034264
7373,80.0,0.16,2.0,0.0,2.0,0.02,0.362960478339199
4496,50.0,0.32,0.2,0.02,0.0,0.0,0.46101808413981293
8202,90.0,0.16,0.0,0.0,0.2,0.2,0.4412863977526926
7793,80.0,0.64,0.02,2.0,0.0,0.02,0.47697463887724656
5446,60.0,0.32,0.02,0.0,0.02,0.2,0.47243418032708495
3432,40.0,0.32,0.02,0.2,0.2,0.0,0.4664256522289158
8578,90.0,0.32,0.2,0.0,0.0,0.2,0.48501588610775576
4446,50.0,0.32,0.02,0.02,2.0,0.2,0.41352809885530856
3957,40.0,1.28,0.02,2.0,0.02,0.02,0.47035489699143684
5109,50.0,1.28,2.0,2.0,0.02,0.02,0.48387871644179853
8733,90.0,0.64,0.0,0.02,2.0,0.02,0.47152168194232597
5573,60.0,0.32,2.0,0.0,0.02,0.02,0.46781814922586323
6447,70.0,0.32,0.0,0.2,2.0,2.0,0.3487477164152862
4575,50.0,0.32,2.0,0.02,2.0,2.0,0.3329938164392976
740,10.0,0.64,2.0,0.2,0.02,0.0,0.47870298476117756
2143,30.0,0.16,0.02,0.02,2.0,2.0,0.3438425533591472
4238,50.0,0.16,0.2,0.0,2.0,0.2,0.4002981426184228
3187,40.0,0.16,0.02,2.0,0.0,2.0,0.481783180634935
5967,60.0,1.28,0.02,0.0,2.0,2.0,0.34901023874038783
3200,40.0,0.16,0.2,0.0,0.0,0.0,0.4931320653997408
5629,60.0,0.32,2.0,2.0,2.0,0.02,0.4090861563539413
8761,90.0,0.64,0.0,2.0,0.2,0.02,0.4760774927911651
7476,80.0,0.32,0.0,2.0,0.02,0.0,0.48100303268802164
1566,20.0,0.64,0.0,0.02,2.0,0.2,0.4519137156711571
2782,30.0,0.64,2.0,0.02,2.0,0.2,0.38339154464139213
5893,60.0,1.28,0.0,0.0,0.02,0.02,0.4593449776147719
1651,20.0,0.64,0.02,2.0,0.0,2.0,0.44848965037480076
3757,40.0,0.64,0.2,0.2,2.0,0.02,0.4836084392830794
4318,50.0,0.16,2.0,0.02,2.0,0.2,0.3451613091765809
1482,20.0,0.32,2.0,0.0,0.2,0.2,0.4444712932344611
5321,60.0,0.16,2.0,0.0,0.2,0.02,0.4668461533825241
5635,60.0,0.64,0.0,0.0,0.0,2.0,0.4904861936096001
1407,20.0,0.32,0.02,2.0,2.0,2.0,0.35031262649768574
9194,90.0,1.28,2.0,0.2,0.2,0.2,0.4483743643977561
6366,70.0,0.16,2.0,0.02,2.0,0.2,0.3394144524657896
8592,90.0,0.32,0.2,0.02,0.0,0.0,0.46621547768015953
14,10.0,0.16,0.0,0.0,2.0,0.2,0.4325280361194334
1147,20.0,0.16,0.02,2.0,0.2,2.0,0.4016947388150593
8530,90.0,0.32,0.02,0.02,0.0,0.2,0.48262843343046335
3690,40.0,0.64,0.02,0.2,0.2,0.2,0.45023198804068154
3049,30.0,1.28,2.0,0.2,0.2,0.02,0.47581808690197236
6680,70.0,0.64,0.0,0.02,0.2,0.0,0.4828783919921832
1634,20.0,0.64,0.02,0.2,0.0,0.2,0.47981508147252416
2213,30.0,0.16,0.2,0.2,0.02,0.02,0.48372454027826256
5049,50.0,1.28,0.2,2.0,0.2,0.02,0.4811353770286515
2252,30.0,0.16,2.0,0.0,2.0,0.0,0.39479582515826994
2082,30.0,0.16,0.0,0.2,0.0,0.2,0.4850635468931581
5650,60.0,0.64,0.0,0.02,0.0,0.2,0.4860272686513788
9001,90.0,1.28,0.0,0.2,0.2,0.02,0.47808289919634894
1751,20.0,0.64,2.0,0.02,0.02,2.0,0.412023218316051
8877,90.0,0.64,0.2,0.2,2.0,0.02,0.47114873292612686
3133,40.0,0.16,0.0,2.0,2.0,0.02,0.4672141665958575
516,10.0,0.64,0.0,0.0,0.02,0.0,0.478498150049035
3271,40.0,0.16,2.0,0.0,0.02,2.0,0.44862248485893164
3807,40.0,0.64,2.0,0.02,2.0,2.0,0.34980516828089436
5393,60.0,0.32,0.0,0.02,0.0,0.02,0.4749595263614561
5851,60.0,0.64,2.0,0.02,0.2,2.0,0.3744440130321133
919,10.0,1.28,0.2,0.02,0.02,2.0,0.41555351277142616
2956,30.0,1.28,0.2,0.0,2.0,0.0,0.4612381665542322
5512,60.0,0.32,0.2,0.0,0.2,0.0,0.4618313616909028
522,10.0,0.64,0.0,0.0,0.2,0.2,0.44078507083483154
6346,70.0,0.16,2.0,0.0,0.2,0.2,0.4195330282220778
8315,90.0,0.16,0.02,2.0,0.2,2.0,0.3885335342184611
4869,50.0,1.28,0.0,0.0,0.02,0.02,0.4823567527184457
6553,70.0,0.32,0.2,0.02,0.2,0.02,0.47148484055343187
9130,90.0,1.28,0.2,0.2,0.2,0.2,0.43886726684031185
285,10.0,0.32,0.0,0.02,2.0,0.02,0.4526162720267981
5212,60.0,0.16,0.02,0.02,2.0,0.0,0.46566766184421404
8900,90.0,0.64,2.0,0.0,0.02,0.0,0.4841202502734552
7388,80.0,0.16,2.0,0.02,2.0,0.0,0.38889354677703175
5280,60.0,0.16,0.2,0.2,0.0,0.0,0.4729775727150377
5462,60.0,0.32,0.02,0.02,0.02,0.2,0.47728554544813717
3088,40.0,0.16,0.0,0.02,0.0,0.0,0.4823905787123241
3747,40.0,0.64,0.2,0.2,0.0,2.0,0.46141053489088724
3486,40.0,0.32,0.2,0.02,2.0,0.2,0.41662470544726515
7161,70.0,1.28,2.0,2.0,0.2,0.02,0.4705015018560335
5371,60.0,0.16,2.0,2.0,0.2,2.0,0.3375196864989287
4222,50.0,0.16,0.02,2.0,2.0,0.2,0.3931634895359026
8234,90.0,0.16,0.0,0.2,0.2,0.2,0.420188424190063
790,10.0,1.28,0.0,0.02,0.02,0.2,0.44500967095025573
7536,80.0,0.32,0.02,2.0,0.0,0.0,0.46915121699993634
2734,30.0,0.64,0.2,0.2,2.0,0.2,0.45419054160513916
6650,70.0,0.32,2.0,2.0,0.2,0.2,0.42185069287913174
2844,30.0,1.28,0.0,0.02,2.0,0.0,0.4651676117175657
5756,60.0,0.64,0.02,2.0,2.0,0.0,0.459277853040239
3618,40.0,0.64,0.0,0.2,0.0,0.2,0.4633745337692279
8577,90.0,0.32,0.2,0.0,0.0,0.02,0.4624840547092448
2594,30.0,0.64,0.0,0.2,0.0,0.2,0.48283247890802544
2119,30.0,0.16,0.02,0.0,0.02,2.0,0.4463597344660789
2590,30.0,0.64,0.0,0.02,2.0,0.2,0.45288546287959963
4128,50.0,0.16,0.0,0.2,0.0,0.0,0.46605295276836883
5050,50.0,1.28,0.2,2.0,0.2,0.2,0.4382162936464699
1563,20.0,0.64,0.0,0.02,0.2,2.0,0.416736091326343
3547,40.0,0.32,2.0,0.02,0.2,2.0,0.36485198710778266
5002,50.0,1.28,0.2,0.0,0.2,0.2,0.44817725726949004
3339,40.0,0.32,0.0,0.0,0.2,2.0,0.3909856464976438
1898,20.0,1.28,0.02,0.2,0.2,0.2,0.4713087778510289
2385,30.0,0.32,0.02,0.02,0.0,0.02,0.48406875744975686
5791,60.0,0.64,0.2,0.02,2.0,2.0,0.35495173411076225
1334,20.0,0.32,0.0,2.0,0.02,0.2,0.4652161409697153
9198,90.0,1.28,2.0,0.2,2.0,0.2,0.3744979259490331
6827,70.0,0.64,0.2,0.2,0.2,2.0,0.4032388102722541
4007,40.0,1.28,0.2,0.2,0.02,2.0,0.3970432456997959
1808,20.0,1.28,0.0,0.02,0.0,0.0,0.3947118575672273
6114,60.0,1.28,2.0,0.2,0.0,0.2,0.48883534527742867
6077,60.0,1.28,0.2,2.0,2.0,0.02,0.48956236560014715
5727,60.0,0.64,0.02,0.02,2.0,2.0,0.3643693053718093
5138,60.0,0.16,0.0,0.02,0.0,0.2,0.4875922257385876
686,10.0,0.64,0.2,0.2,2.0,0.2,0.4374373388924191
4562,50.0,0.32,2.0,0.02,0.0,0.2,0.4823601059084128
6957,70.0,1.28,0.0,0.2,2.0,0.02,0.48385463239904525
2612,30.0,0.64,0.0,2.0,0.02,0.0,0.46317138938281865
6517,70.0,0.32,0.02,2.0,0.02,0.02,0.48644922805568974
6552,70.0,0.32,0.2,0.02,0.2,0.0,0.4741478795969962
2889,30.0,1.28,0.02,0.0,0.2,0.02,0.4805692420226982
3987,40.0,1.28,0.2,0.02,0.0,2.0,0.4402346558889022
2803,30.0,0.64,2.0,2.0,0.0,2.0,0.4334179386071561
6629,70.0,0.32,2.0,0.2,0.02,0.02,0.4717128271363939
936,10.0,1.28,0.2,0.2,0.2,0.0,0.4182554690937902
2728,30.0,0.64,0.2,0.2,0.2,0.0,0.45794301690578787
3224,40.0,0.16,0.2,0.02,0.2,0.0,0.461207806699082
5448,60.0,0.32,0.02,0.0,0.2,0.0,0.4721240642123601
3201,40.0,0.16,0.2,0.0,0.0,0.02,0.4794508727056132
7198,80.0,0.16,0.0,0.02,2.0,0.2,0.37188920927614627
4902,50.0,1.28,0.0,0.2,0.02,0.2,0.473388725188351
4189,50.0,0.16,0.02,0.02,2.0,0.02,0.45557402270435343
8004,80.0,1.28,0.02,0.0,0.02,0.0,0.47653853809009916
3215,40.0,0.16,0.2,0.0,2.0,2.0,0.3324401430325047
1715,20.0,0.64,0.2,2.0,0.0,2.0,0.42610604367662436
1470,20.0,0.32,0.2,2.0,2.0,0.2,0.40653846371266167
6363,70.0,0.16,2.0,0.02,0.2,2.0,0.37708317379701284
6704,70.0,0.64,0.0,2.0,0.0,0.0,0.47182714071243353
1079,20.0,0.16,0.0,2.0,0.02,2.0,0.45421607185170837
5098,50.0,1.28,2.0,0.2,0.2,0.2,0.43405825709129553
2433,30.0,0.32,0.2,0.0,0.0,0.02,0.46885771087345723
1242,20.0,0.16,2.0,0.02,0.2,0.2,0.44843849775581623
7404,80.0,0.16,2.0,0.2,2.0,0.0,0.39147545785855975
8531,90.0,0.32,0.02,0.02,0.0,2.0,0.4998144934465053
3030,30.0,1.28,2.0,0.02,0.02,0.2,0.46839987272015393
9083,90.0,1.28,0.02,2.0,0.2,2.0,0.39950029194701747
33,10.0,0.16,0.0,0.2,0.0,0.02,0.4710663278628961
2313,30.0,0.32,0.0,0.0,0.2,0.02,0.4781714083735159
8696,90.0,0.32,2.0,2.0,0.2,0.0,0.46850657105675814
8483,90.0,0.32,0.0,0.2,0.0,2.0,0.4830035765720168
8267,90.0,0.16,0.02,0.0,0.2,2.0,0.38014792132693653
5553,60.0,0.32,0.2,2.0,0.0,0.02,0.47525998178806816
7795,80.0,0.64,0.02,2.0,0.0,2.0,0.40948683215688797
4709,50.0,0.64,0.02,0.2,0.02,0.02,0.48046249271708263
4348,50.0,0.16,2.0,2.0,2.0,0.0,0.401294675660651
4141,50.0,0.16,0.0,0.2,2.0,0.02,0.465306418018469
2802,30.0,0.64,2.0,2.0,0.0,0.2,0.47270287725499904
8455,90.0,0.32,0.0,0.0,0.02,2.0,0.42327780419380096
3751,40.0,0.64,0.2,0.2,0.02,2.0,0.44911631141554903
6307,70.0,0.16,0.2,0.2,0.0,2.0,0.4937533022143732
7413,80.0,0.16,2.0,2.0,0.02,0.02,0.4717451203235183
6591,70.0,0.32,0.2,2.0,2.0,2.0,0.34186958704545056
6593,70.0,0.32,2.0,0.0,0.0,0.02,0.4698936718031555
1148,20.0,0.16,0.02,2.0,2.0,0.0,0.43631927594755926
1749,20.0,0.64,2.0,0.02,0.02,0.02,0.46865402711289106
2022,20.0,1.28,2.0,0.2,0.02,0.2,0.4463710049772975
1105,20.0,0.16,0.02,0.02,0.0,0.02,0.4837051442051387
2024,20.0,1.28,2.0,0.2,0.2,0.0,0.47168667913801166
7811,80.0,0.64,0.2,0.0,0.0,2.0,0.483605529731486
4880,50.0,1.28,0.0,0.02,0.0,0.0,0.4637447172943995
441,10.0,0.32,0.2,2.0,0.2,0.02,0.43935076815357565
5792,60.0,0.64,0.2,0.2,0.0,0.0,0.4333522934279503
1227,20.0,0.16,2.0,0.0,0.2,2.0,0.3729393913121875
1649,20.0,0.64,0.02,2.0,0.0,0.02,0.48341356737634184
5711,60.0,0.64,0.02,0.0,2.0,2.0,0.35879435285810846
7228,80.0,0.16,0.0,2.0,2.0,0.0,0.4578664530853295
5772,60.0,0.64,0.2,0.0,2.0,0.0,0.4718452163681951
4089,40.0,1.28,2.0,2.0,0.2,0.02,0.4743295454673575
6819,70.0,0.64,0.2,0.2,0.0,2.0,0.47067154938427647
6679,70.0,0.64,0.0,0.02,0.02,2.0,0.43926227311923094
3362,40.0,0.32,0.0,0.2,0.0,0.2,0.4716153107040876
7319,80.0,0.16,0.2,0.02,0.02,2.0,0.4179345278521964
6178,70.0,0.16,0.0,0.2,0.0,0.2,0.47080185992196644
1377,20.0,0.32,0.02,0.2,0.0,0.02,0.4805637899435614
8154,80.0,1.28,2.0,0.02,0.2,0.2,0.42187231412733994
8069,80.0,1.28,0.2,0.0,0.02,0.02,0.4718196637622075
4534,50.0,0.32,0.2,2.0,0.02,0.2,0.4759065239903716
5506,60.0,0.32,0.2,0.0,0.0,0.2,0.4872194393143629
7302,80.0,0.16,0.2,0.0,0.02,0.2,0.4689743054351742
7195,80.0,0.16,0.0,0.02,0.2,2.0,0.3596852070990804
1714,20.0,0.64,0.2,2.0,0.0,0.2,0.4906710356805785
715,10.0,0.64,2.0,0.0,0.2,2.0,0.3939110353585665
660,10.0,0.64,0.2,0.02,0.02,0.0,0.43485903098821
6251,70.0,0.16,0.02,0.2,0.2,2.0,0.3630645738004457
1123,20.0,0.16,0.02,0.2,0.0,2.0,0.4850824969395612
4707,50.0,0.64,0.02,0.2,0.0,2.0,0.47230136370720527
421,10.0,0.32,0.2,0.2,0.02,0.02,0.4579531095773694
6804,70.0,0.64,0.2,0.02,0.02,0.0,0.46308344635963655
6204,70.0,0.16,0.0,2.0,2.0,0.0,0.46848030080718495
382,10.0,0.32,0.02,2.0,2.0,0.2,0.4246899768788339
1805,20.0,1.28,0.0,0.0,2.0,0.02,0.46652686283062983
6239,70.0,0.16,0.02,0.02,2.0,2.0,0.3205583821466696
5987,60.0,1.28,0.02,0.2,0.0,2.0,0.4605650466769828
1263,20.0,0.16,2.0,0.2,2.0,2.0,0.3137502850570275
1952,20.0,1.28,0.2,0.2,0.0,0.0,0.473372197117734
1859,20.0,1.28,0.02,0.0,0.0,2.0,0.41064076619825124
7481,80.0,0.32,0.0,2.0,0.2,0.02,0.4696022183297888
3430,40.0,0.32,0.02,0.2,0.02,0.2,0.47145454254780705
8399,90.0,0.16,2.0,0.0,2.0,2.0,0.310395250300546
3775,40.0,0.64,0.2,2.0,2.0,2.0,0.35871920575066957
3828,40.0,0.64,2.0,2.0,0.02,0.0,0.47480853557233416
2783,30.0,0.64,2.0,0.02,2.0,2.0,0.3733427974636516
3379,40.0,0.32,0.0,2.0,0.0,2.0,0.4508806141383302
6666,70.0,0.64,0.0,0.0,0.2,0.2,0.4621151633777239
3022,30.0,1.28,2.0,0.0,2.0,0.2,0.391033119248554
1581,20.0,0.64,0.0,0.2,2.0,0.02,0.48812381439545854
1888,20.0,1.28,0.02,0.2,0.0,0.0,0.4640493937770641
4711,50.0,0.64,0.02,0.2,0.02,2.0,0.43021504898046703
2972,30.0,1.28,0.2,0.02,2.0,0.0,0.47322299753273533
4436,50.0,0.32,0.02,0.02,0.02,0.0,0.47087439417926796
1633,20.0,0.64,0.02,0.2,0.0,0.02,0.47769851497917043
2104,30.0,0.16,0.0,2.0,0.2,0.0,0.4693075438956464
435,10.0,0.32,0.2,2.0,0.0,2.0,0.4668541198650612
5675,60.0,0.64,0.0,0.2,0.2,2.0,0.388555813557126
5115,50.0,1.28,2.0,2.0,0.2,2.0,0.3749628448749727
6221,70.0,0.16,0.02,0.0,2.0,0.02,0.44642172569211624
3992,40.0,1.28,0.2,0.02,0.2,0.0,0.44922792236775194
627,10.0,0.64,0.02,2.0,0.0,2.0,0.4425449108162665
4398,50.0,0.32,0.0,0.2,2.0,0.2,0.42117080198516227
8002,80.0,1.28,0.02,0.0,0.0,0.2,0.460101118617389
5207,60.0,0.16,0.02,0.02,0.02,2.0,0.44114729424321336
5734,60.0,0.64,0.02,0.2,0.02,0.2,0.4643738439541983
8908,90.0,0.64,2.0,0.0,2.0,0.0,0.45223219945299636
7234,80.0,0.16,0.02,0.0,0.0,0.2,0.48817330619507465
8325,90.0,0.16,0.2,0.0,0.02,0.02,0.477821010488891
6165,70.0,0.16,0.0,0.02,0.02,0.02,0.48308283180653044
996,10.0,1.28,2.0,0.2,0.02,0.0,0.4645811505301272
1054,20.0,0.16,0.0,0.02,2.0,0.2,0.42217075101367363
2328,30.0,0.32,0.0,0.02,0.2,0.0,0.4659241730684578
952,10.0,1.28,0.2,2.0,0.2,0.0,0.4799547596873791
3846,40.0,1.28,0.0,0.0,0.02,0.2,0.45304361458343023
5032,50.0,1.28,0.2,0.2,0.2,0.0,0.43867021304473736
1210,20.0,0.16,0.2,2.0,0.2,0.2,0.45487241569896447
2892,30.0,1.28,0.02,0.0,2.0,0.0,0.46006290038026204
1381,20.0,0.32,0.02,0.2,0.02,0.02,0.4807721688220698
4867,50.0,1.28,0.0,0.0,0.0,2.0,0.4874249035106179
3664,40.0,0.64,0.02,0.02,0.0,0.0,0.459423923951693
8945,90.0,0.64,2.0,2.0,0.0,0.02,0.4743974379952889
5122,60.0,0.16,0.0,0.0,0.0,0.2,0.47333902000939987
9060,90.0,1.28,0.02,0.2,0.02,0.0,0.46295013731862045
4393,50.0,0.32,0.0,0.2,0.2,0.02,0.48151204967875777
7155,70.0,1.28,2.0,2.0,0.0,2.0,0.37770286443025713
3080,40.0,0.16,0.0,0.0,0.2,0.0,0.47844124997097687
1351,20.0,0.32,0.02,0.0,0.02,2.0,0.4317674338912607
8636,90.0,0.32,0.2,2.0,2.0,0.0,0.4619305812838184
7004,70.0,1.28,0.02,0.02,2.0,0.0,0.46386656355527633
6396,70.0,0.16,2.0,2.0,2.0,0.0,0.40860524201123677
4550,50.0,0.32,2.0,0.0,0.02,0.2,0.47167915768604557
3051,30.0,1.28,2.0,0.2,0.2,2.0,0.37657898765914394
7771,80.0,0.64,0.02,0.02,0.2,2.0,0.38344248087386235
5096,50.0,1.28,2.0,0.2,0.2,0.0,0.47182500079158046
4502,50.0,0.32,0.2,0.02,0.02,0.2,0.47614923115260654
2097,30.0,0.16,0.0,2.0,0.0,0.02,0.4815782497908265
3788,40.0,0.64,2.0,0.0,2.0,0.0,0.4304817159387097
3072,40.0,0.16,0.0,0.0,0.0,0.0,0.4831111890373866
5133,60.0,0.16,0.0,0.0,2.0,0.02,0.46651463501857177
934,10.0,1.28,0.2,0.2,0.02,0.2,0.46268715881985045
7689,80.0,0.64,0.0,0.0,0.2,0.02,0.48550958210171874
2445,30.0,0.32,0.2,0.0,2.0,0.02,0.47768272067666867
6034,60.0,1.28,0.2,0.02,0.0,0.2,0.45595026341895317
3298,40.0,0.16,2.0,0.2,0.0,0.2,0.49014131803504346
467,10.0,0.32,2.0,0.02,0.0,2.0,0.47373612530473175
379,10.0,0.32,0.02,2.0,0.2,2.0,0.4045378712204835
5752,60.0,0.64,0.02,2.0,0.2,0.0,0.4549741170509552
4655,50.0,0.64,0.0,0.2,2.0,2.0,0.37911216869705044
7656,80.0,0.32,2.0,0.2,0.2,0.0,0.4739621508039326
466,10.0,0.32,2.0,0.02,0.0,0.2,0.46397794149311683
2975,30.0,1.28,0.2,0.02,2.0,2.0,0.35270961501261533
3641,40.0,0.64,0.0,2.0,0.2,0.02,0.4817607816654303
2646,30.0,0.64,0.02,0.02,0.02,0.2,0.4575211402339505
5022,50.0,1.28,0.2,0.02,2.0,0.2,0.4322292026707544
5134,60.0,0.16,0.0,0.0,2.0,0.2,0.40179406530626444
1465,20.0,0.32,0.2,2.0,0.2,0.02,0.46977505358427046
5330,60.0,0.16,2.0,0.02,0.0,0.2,0.49018577160114096
1590,20.0,0.64,0.0,2.0,0.02,0.2,0.47038054783424627
2141,30.0,0.16,0.02,0.02,2.0,0.02,0.4432682981312187
5729,60.0,0.64,0.02,0.2,0.0,0.02,0.4742730803565572
8523,90.0,0.32,0.02,0.0,0.2,2.0,0.3862201674804208
3233,40.0,0.16,0.2,0.2,0.0,0.02,0.4823764797986661
192,10.0,0.16,2.0,0.0,0.0,0.0,0.46146793429206023
279,10.0,0.32,0.0,0.02,0.02,2.0,0.44924792621416193
2600,30.0,0.64,0.0,0.2,0.2,0.0,0.4621895875447615
6277,70.0,0.16,0.2,0.0,0.02,0.02,0.48101080865100665
1499,20.0,0.32,2.0,0.02,0.2,2.0,0.3870534110447149
8883,90.0,0.64,0.2,2.0,0.0,2.0,0.4080715836228011
5866,60.0,0.64,2.0,0.2,0.2,0.2,0.4478746183594469
4985,50.0,1.28,0.02,2.0,0.2,0.02,0.47936520354719797
8914,90.0,0.64,2.0,0.02,0.0,0.2,0.461742880050121
3800,40.0,0.64,2.0,0.02,0.2,0.0,0.4684165145534662
4076,40.0,1.28,2.0,0.2,2.0,0.0,0.4600527167986027
1030,20.0,0.16,0.0,0.0,0.02,0.2,0.47462773875587816
5805,60.0,0.64,0.2,0.2,2.0,0.02,0.4656347108481692
4703,50.0,0.64,0.02,0.02,2.0,2.0,0.37141066777230264
6976,70.0,1.28,0.02,0.0,0.0,0.0,0.4553569717954326
7059,70.0,1.28,0.2,0.02,0.0,2.0,0.4725169819365801
1358,20.0,0.32,0.02,0.0,2.0,0.2,0.4206574979100218
100,10.0,0.16,0.02,0.2,0.02,0.0,0.45385121233816733
6592,70.0,0.32,2.0,0.0,0.0,0.0,0.46780965012455733
2378,30.0,0.32,0.02,0.0,0.2,0.2,0.4559469541942055
8926,90.0,0.64,2.0,0.02,2.0,0.2,0.36828766576230715
456,10.0,0.32,2.0,0.0,0.2,0.0,0.4621163699936856
8420,90.0,0.16,2.0,0.2,0.02,0.0,0.45709412631789026
4682,50.0,0.64,0.02,0.0,0.2,0.2,0.4563526278947761
3083,40.0,0.16,0.0,0.0,0.2,2.0,0.3787732308251144
5385,60.0,0.32,0.0,0.0,0.2,0.02,0.47594505903813594
2006,20.0,1.28,2.0,0.02,0.02,0.2,0.46730888741055754
8413,90.0,0.16,2.0,0.02,2.0,0.02,0.4165298647727205
6549,70.0,0.32,0.2,0.02,0.02,0.02,0.47773753295818805
4072,40.0,1.28,2.0,0.2,0.2,0.0,0.47025998174475514
6952,70.0,1.28,0.0,0.2,0.2,0.0,0.46659707416163493
8400,90.0,0.16,2.0,0.02,0.0,0.0,0.4801938353374461
7334,80.0,0.16,0.2,0.2,0.02,0.2,0.4663722445624217
7594,80.0,0.32,0.2,0.2,0.2,0.2,0.4545705249039129
3284,40.0,0.16,2.0,0.02,0.02,0.0,0.49030289542782834
2114,30.0,0.16,0.02,0.0,0.0,0.2,0.4909464979513142
4479,50.0,0.32,0.02,2.0,2.0,2.0,0.36347896024787457
