,num_factors,theta,lambda_d,lambda_t,lambda_st,lambda_sd,AUPR
7657,80.0,0.32,2.0,0.2,0.2,0.02,0.41861952743836706
1233,20.0,0.16,2.0,0.02,0.0,0.02,0.46182465296064756
1347,20.0,0.32,0.02,0.0,0.0,2.0,0.44924299826140357
4733,50.0,0.64,0.02,2.0,2.0,0.02,0.451537284382215
2765,30.0,0.64,2.0,0.0,2.0,0.02,0.38607710206049395
7807,80.0,0.64,0.02,2.0,2.0,2.0,0.34937168940672647
4551,50.0,0.32,2.0,0.0,0.02,2.0,0.39917629304579305
3079,40.0,0.16,0.0,0.0,0.02,2.0,0.4095779323371207
7653,80.0,0.32,2.0,0.2,0.02,0.02,0.4590045021928401
1254,20.0,0.16,2.0,0.2,0.02,0.2,0.436519028693445
3191,40.0,0.16,0.02,2.0,0.02,2.0,0.40226426141952387
4307,50.0,0.16,2.0,0.02,0.0,2.0,0.44925828295998405
819,10.0,1.28,0.0,2.0,0.0,2.0,0.3595083112225775
298,10.0,0.32,0.0,0.2,0.2,0.2,0.38774542622518027
4210,50.0,0.16,0.02,2.0,0.0,0.2,0.47078847277652774
7439,80.0,0.32,0.0,0.0,2.0,2.0,0.3177743345656925
2900,30.0,1.28,0.02,0.02,0.02,0.0,0.45636929885323846
3888,40.0,1.28,0.0,2.0,0.0,0.0,0.46111977085068423
1167,20.0,0.16,0.2,0.0,2.0,2.0,0.2975879435001563
4073,40.0,1.28,2.0,0.2,0.2,0.02,0.41497309483457845
2909,30.0,1.28,0.02,0.02,2.0,0.02,0.45862807968395947
3386,40.0,0.32,0.0,2.0,0.2,0.2,0.41514374344908905
663,10.0,0.64,0.2,0.02,0.02,2.0,0.38681055646390256
6865,70.0,0.64,2.0,0.02,0.0,0.02,0.3765032811093145
3859,40.0,1.28,0.0,0.02,0.0,2.0,0.39737650178173367
3930,40.0,1.28,0.02,0.02,0.2,0.2,0.428533998934465
4205,50.0,0.16,0.02,0.2,2.0,0.02,0.43588422040722047
93,10.0,0.16,0.02,0.02,2.0,0.02,0.389838182949546
1625,20.0,0.64,0.02,0.02,0.2,0.02,0.4477400364628053
5360,60.0,0.16,2.0,2.0,0.0,0.0,0.46375556043417754
4806,50.0,0.64,2.0,0.0,0.02,0.2,0.44598716909708636
2383,30.0,0.32,0.02,0.0,2.0,2.0,0.32438241686977853
4812,50.0,0.64,2.0,0.0,2.0,0.0,0.40417376772677593
983,10.0,1.28,2.0,0.02,0.02,2.0,0.3848655570457864
4064,40.0,1.28,2.0,0.2,0.0,0.0,0.4610503951724251
1907,20.0,1.28,0.02,2.0,0.0,2.0,0.3737156124760174
6866,70.0,0.64,2.0,0.02,0.0,0.2,0.4466964728974937
3565,40.0,0.32,2.0,0.2,2.0,0.02,0.3936384308796161
7762,80.0,0.64,0.02,0.02,0.0,0.2,0.4656821373181916
4208,50.0,0.16,0.02,2.0,0.0,0.0,0.47022430817337135
5150,60.0,0.16,0.0,0.02,2.0,0.2,0.3556434529039218
3637,40.0,0.64,0.0,2.0,0.02,0.02,0.4672022039398038
3209,40.0,0.16,0.2,0.0,0.2,0.02,0.46387814143358047
1061,20.0,0.16,0.0,0.2,0.02,0.02,0.4508242827584069
3582,40.0,0.32,2.0,2.0,2.0,0.2,0.35144268924840727
1273,20.0,0.16,2.0,2.0,0.2,0.02,0.4294157617770183
229,10.0,0.16,2.0,0.2,0.02,0.02,0.41917384441545413
4978,50.0,1.28,0.02,2.0,0.0,0.2,0.43607116819679437
2530,30.0,0.32,2.0,0.2,0.0,0.2,0.47461380869912617
6386,70.0,0.16,2.0,2.0,0.0,0.2,0.4575381405686561
6223,70.0,0.16,0.02,0.0,2.0,2.0,0.300287937696824
6912,70.0,1.28,0.0,0.0,0.0,0.0,0.44214973957362974
5454,60.0,0.32,0.02,0.0,2.0,0.2,0.39644113655010255
6689,70.0,0.64,0.0,0.2,0.0,0.02,0.46404807257822356
8002,80.0,1.28,0.02,0.0,0.0,0.2,0.4469988099961252
769,10.0,1.28,0.0,0.0,0.0,0.02,0.4074313814094721
1217,20.0,0.16,2.0,0.0,0.0,0.02,0.4520856861878449
5739,60.0,0.64,0.02,0.2,0.2,2.0,0.3709427969397023
1083,20.0,0.16,0.0,2.0,0.2,2.0,0.3483829524477521
6145,70.0,0.16,0.0,0.0,0.0,0.02,0.4621865971745989
1119,20.0,0.16,0.02,0.02,2.0,2.0,0.2951973708888295
867,10.0,1.28,0.02,0.2,0.0,2.0,0.3935241777946469
4776,50.0,0.64,0.2,0.2,0.2,0.0,0.4774007460106666
100,10.0,0.16,0.02,0.2,0.02,0.0,0.40897658187096403
3551,40.0,0.32,2.0,0.02,2.0,2.0,0.3175524452588473
3640,40.0,0.64,0.0,2.0,0.2,0.0,0.47381736247516826
8722,90.0,0.64,0.0,0.02,0.0,0.2,0.44988324647027594
3437,40.0,0.32,0.02,0.2,2.0,0.02,0.46481875116440935
1832,20.0,1.28,0.0,0.2,0.2,0.0,0.4392181090472322
4271,50.0,0.16,0.2,0.2,2.0,2.0,0.29903669984860337
6507,70.0,0.32,0.02,0.2,0.2,2.0,0.3700937452041644
2675,30.0,0.64,0.02,2.0,0.0,2.0,0.4141896021547029
827,10.0,1.28,0.0,2.0,0.2,2.0,0.35638014698781145
1344,20.0,0.32,0.02,0.0,0.0,0.0,0.4772628104420791
3890,40.0,1.28,0.0,2.0,0.0,0.2,0.4264838656894521
3026,30.0,1.28,2.0,0.02,0.0,0.2,0.39896898746611514
1538,20.0,0.64,0.0,0.0,0.0,0.2,0.4016946932374532
5532,60.0,0.32,0.2,0.02,2.0,0.0,0.4722671765575599
3677,40.0,0.64,0.02,0.02,2.0,0.02,0.4521975193549691
7905,80.0,0.64,2.0,0.2,0.0,0.02,0.45930231731584825
3080,40.0,0.16,0.0,0.0,0.2,0.0,0.44602351350798786
9076,90.0,1.28,0.02,2.0,0.02,0.0,0.4697460389358349
1114,20.0,0.16,0.02,0.02,0.2,0.2,0.44650945844076756
6436,70.0,0.32,0.0,0.2,0.02,0.0,0.45936405358825777
9209,90.0,1.28,2.0,2.0,0.2,0.02,0.44338955431924254
1431,20.0,0.32,0.2,0.02,0.02,2.0,0.3985901999531198
2682,30.0,0.64,0.02,2.0,0.2,0.2,0.4406341148862707
2224,30.0,0.16,0.2,2.0,0.0,0.0,0.4599184158130409
7228,80.0,0.16,0.0,2.0,2.0,0.0,0.4704552723045484
6968,70.0,1.28,0.0,2.0,0.2,0.0,0.48775577443571194
1914,20.0,1.28,0.02,2.0,0.2,0.2,0.386945995545986
1208,20.0,0.16,0.2,2.0,0.2,0.0,0.43980691590912274
1308,20.0,0.32,0.0,0.02,2.0,0.0,0.43975903250932036
952,10.0,1.28,0.2,2.0,0.2,0.0,0.4277537603882405
2354,30.0,0.32,0.0,2.0,0.0,0.2,0.4759747288568683
1007,10.0,1.28,2.0,0.2,2.0,2.0,0.37548299931088314
6848,70.0,0.64,2.0,0.0,0.0,0.0,0.4069394181488884
1491,20.0,0.32,2.0,0.02,0.0,2.0,0.4671716550091373
671,10.0,0.64,0.2,0.02,2.0,2.0,0.379375912805327
2659,30.0,0.64,0.02,0.2,0.0,2.0,0.4359297394115096
4699,50.0,0.64,0.02,0.02,0.2,2.0,0.3687370276845532
4282,50.0,0.16,0.2,2.0,0.2,0.2,0.41399204893179886
3872,40.0,1.28,0.0,0.2,0.0,0.0,0.46063155498548497
4368,50.0,0.32,0.0,0.02,0.0,0.0,0.47523027500184734
1668,20.0,0.64,0.2,0.0,0.02,0.0,0.4831277101776421
6511,70.0,0.32,0.02,0.2,2.0,2.0,0.3168466480939085
3613,40.0,0.64,0.0,0.02,2.0,0.02,0.46494916323462887
8270,90.0,0.16,0.02,0.0,2.0,0.2,0.36104682536348814
8743,90.0,0.64,0.0,0.2,0.02,2.0,0.3841357584304212
4579,50.0,0.32,2.0,0.2,0.0,2.0,0.4301508349312774
8103,80.0,1.28,0.2,0.2,0.02,2.0,0.3747241320562142
6033,60.0,1.28,0.2,0.02,0.0,0.02,0.4444280882592122
3927,40.0,1.28,0.02,0.02,0.02,2.0,0.3929855978906127
7608,80.0,0.32,0.2,2.0,0.2,0.0,0.46582348865963125
7495,80.0,0.32,0.02,0.0,0.02,2.0,0.38952397121514215
7245,80.0,0.16,0.02,0.0,2.0,0.02,0.44716073054054595
7854,80.0,0.64,0.2,0.2,2.0,0.2,0.39281452758852997
1624,20.0,0.64,0.02,0.02,0.2,0.0,0.46895995509529476
7611,80.0,0.32,0.2,2.0,0.2,2.0,0.33603073257857236
5791,60.0,0.64,0.2,0.02,2.0,2.0,0.3540846467568516
6947,70.0,1.28,0.0,0.2,0.0,2.0,0.378921378469216
1653,20.0,0.64,0.02,2.0,0.02,0.02,0.46898052972914217
7669,80.0,0.32,2.0,2.0,0.02,0.02,0.45429526857831837
7526,80.0,0.32,0.02,0.2,0.02,0.2,0.4536049550749619
7957,80.0,1.28,0.0,0.02,0.02,0.02,0.45264740222732236
4745,50.0,0.64,0.2,0.0,0.2,0.02,0.4751009729054421
4256,50.0,0.16,0.2,0.2,0.0,0.0,0.47310955200533533
4113,50.0,0.16,0.0,0.02,0.0,0.02,0.4727638016017396
8154,80.0,1.28,2.0,0.02,0.2,0.2,0.40100909601454143
3589,40.0,0.64,0.0,0.0,0.02,0.02,0.4665163551031051
3813,40.0,0.64,2.0,0.2,0.02,0.02,0.4544019365455454
820,10.0,1.28,0.0,2.0,0.02,0.0,0.4289205488892556
5696,60.0,0.64,0.02,0.0,0.0,0.0,0.43890778699377664
7076,70.0,1.28,0.2,0.2,0.02,0.0,0.4730186743714662
9067,90.0,1.28,0.02,0.2,0.2,2.0,0.3709349121265642
6049,60.0,1.28,0.2,0.2,0.0,0.02,0.457656570078368
2849,30.0,1.28,0.0,0.2,0.0,0.02,0.44236067299430976
4750,50.0,0.64,0.2,0.0,2.0,0.2,0.3998696851019802
7298,80.0,0.16,0.2,0.0,0.0,0.2,0.4626446818436849
1480,20.0,0.32,2.0,0.0,0.2,0.0,0.444419808072933
9085,90.0,1.28,0.02,2.0,2.0,0.02,0.46600226000871325
490,10.0,0.32,2.0,0.2,0.2,0.2,0.3842815424468289
8130,80.0,1.28,2.0,0.0,0.0,0.2,0.428345785433159
3820,40.0,0.64,2.0,0.2,2.0,0.0,0.41757822421045204
1262,20.0,0.16,2.0,0.2,2.0,0.2,0.3428728330158038
5801,60.0,0.64,0.2,0.2,0.2,0.02,0.46334392157046445
2249,30.0,0.16,2.0,0.0,0.2,0.02,0.43739919160037966
2400,30.0,0.32,0.02,0.2,0.0,0.0,0.4591937499002144
2466,30.0,0.32,0.2,0.2,0.0,0.2,0.48364791000193436
4980,50.0,1.28,0.02,2.0,0.02,0.0,0.4809568607669724
3366,40.0,0.32,0.0,0.2,0.02,0.2,0.4562665294641587
37,10.0,0.16,0.0,0.2,0.02,0.02,0.42377891433463083
2015,20.0,1.28,2.0,0.02,2.0,2.0,0.33128073514231926
1964,20.0,1.28,0.2,0.2,2.0,0.0,0.4414016915784846
2125,30.0,0.16,0.02,0.0,2.0,0.02,0.4121162584576685
2786,30.0,0.64,2.0,0.2,0.0,0.2,0.43584148229544456
8628,90.0,0.32,0.2,2.0,0.02,0.0,0.4696575754142582
5172,60.0,0.16,0.0,2.0,0.02,0.0,0.4796010214060923
2845,30.0,1.28,0.0,0.02,2.0,0.02,0.4474491156245267
315,10.0,0.32,0.0,2.0,0.2,2.0,0.3565988746825214
5403,60.0,0.32,0.0,0.02,0.2,2.0,0.3488380507770856
8567,90.0,0.32,0.02,2.0,0.02,2.0,0.38562325380226026
5682,60.0,0.64,0.0,2.0,0.0,0.2,0.457835383533938
7585,80.0,0.32,0.2,0.2,0.0,0.02,0.4735737526232463
6610,70.0,0.32,2.0,0.02,0.0,0.2,0.4515601571752929
8982,90.0,1.28,0.0,0.02,0.02,0.2,0.4501158137594211
4092,40.0,1.28,2.0,2.0,2.0,0.0,0.422873009168357
1541,20.0,0.64,0.0,0.0,0.02,0.02,0.45052867644668976
3618,40.0,0.64,0.0,0.2,0.0,0.2,0.4519867013463323
6666,70.0,0.64,0.0,0.0,0.2,0.2,0.43518704003146397
3464,40.0,0.32,0.2,0.0,0.2,0.0,0.47109219473745845
1,10.0,0.16,0.0,0.0,0.0,0.02,0.45061409324744583
3634,40.0,0.64,0.0,2.0,0.0,0.2,0.47276129808950945
999,10.0,1.28,2.0,0.2,0.02,2.0,0.3589951006034288
4055,40.0,1.28,2.0,0.02,0.02,2.0,0.35879718725714366
3977,40.0,1.28,0.2,0.0,0.2,0.02,0.4651562021753147
7471,80.0,0.32,0.0,0.2,2.0,2.0,0.33350781484024755
7524,80.0,0.32,0.02,0.2,0.02,0.0,0.46025119946676607
6055,60.0,1.28,0.2,0.2,0.02,2.0,0.3945453203823145
5582,60.0,0.32,2.0,0.0,2.0,0.2,0.3434903177925386
8162,80.0,1.28,2.0,0.2,0.0,0.2,0.44474035169128345
3238,40.0,0.16,0.2,0.2,0.02,0.2,0.43729398128955066
3472,40.0,0.32,0.2,0.02,0.0,0.0,0.4808276460050476
2092,30.0,0.16,0.0,0.2,2.0,0.0,0.4368201398192331
6476,70.0,0.32,0.02,0.0,2.0,0.0,0.46866511095484814
3198,40.0,0.16,0.02,2.0,2.0,0.2,0.37364688669912277
927,10.0,1.28,0.2,0.02,2.0,2.0,0.3468106290809702
3257,40.0,0.16,0.2,2.0,0.2,0.02,0.46430497708023144
8659,90.0,0.32,2.0,0.02,0.0,2.0,0.4495135914244648
118,10.0,0.16,0.02,2.0,0.02,0.2,0.4224886770478348
4752,50.0,0.64,0.2,0.02,0.0,0.0,0.4264152253917347
57,10.0,0.16,0.0,2.0,0.2,0.02,0.4046399760828336
4894,50.0,1.28,0.0,0.02,2.0,0.2,0.4004582538160003
7600,80.0,0.32,0.2,2.0,0.0,0.0,0.4744151985645674
9116,90.0,1.28,0.2,0.02,2.0,0.0,0.46646142889802766
8391,90.0,0.16,2.0,0.0,0.02,2.0,0.36117486069340127
3361,40.0,0.32,0.0,0.2,0.0,0.02,0.4725028714512897
6525,70.0,0.32,0.02,2.0,2.0,0.02,0.4611125644858238
4798,50.0,0.64,0.2,2.0,2.0,0.2,0.423874932880863
2408,30.0,0.32,0.02,0.2,0.2,0.0,0.48007801127887073
4744,50.0,0.64,0.2,0.0,0.2,0.0,0.46859801015121344
215,10.0,0.16,2.0,0.02,0.02,2.0,0.41670408069427856
7466,80.0,0.32,0.0,0.2,0.2,0.2,0.42976285428765126
5226,60.0,0.16,0.02,0.2,0.2,0.2,0.41340067692566324
1248,20.0,0.16,2.0,0.2,0.0,0.0,0.4511748422322155
3086,40.0,0.16,0.0,0.0,2.0,0.2,0.38343680777618344
7372,80.0,0.16,2.0,0.0,2.0,0.0,0.3878652940336668
4341,50.0,0.16,2.0,2.0,0.02,0.02,0.44916410908862
3519,40.0,0.32,0.2,2.0,2.0,2.0,0.3326246123690413
5769,60.0,0.64,0.2,0.0,0.2,0.02,0.463249450748891
1379,20.0,0.32,0.02,0.2,0.0,2.0,0.4547793583915355
2442,30.0,0.32,0.2,0.0,0.2,0.2,0.39524383797031554
2236,30.0,0.16,0.2,2.0,2.0,0.0,0.43221427230941023
5949,60.0,1.28,0.0,2.0,2.0,0.02,0.4572517381167333
5609,60.0,0.32,2.0,0.2,0.2,0.02,0.4365817865278469
3048,30.0,1.28,2.0,0.2,0.2,0.0,0.4357065248525798
7224,80.0,0.16,0.0,2.0,0.2,0.0,0.47183173835991904
8018,80.0,1.28,0.02,0.02,0.0,0.2,0.4307385956993429
7147,70.0,1.28,2.0,0.2,0.2,2.0,0.35196809266954604
6574,70.0,0.32,0.2,0.2,2.0,0.2,0.3706265085401509
4026,40.0,1.28,0.2,2.0,0.2,0.2,0.4389025676143699
4554,50.0,0.32,2.0,0.0,0.2,0.2,0.38500792352175
4589,50.0,0.32,2.0,0.2,2.0,0.02,0.4051442523786343
8185,80.0,1.28,2.0,2.0,0.2,0.02,0.44416139220188094
8831,90.0,0.64,0.02,2.0,2.0,2.0,0.35084141183397005
3650,40.0,0.64,0.02,0.0,0.0,0.2,0.450571979514516
9153,90.0,1.28,2.0,0.0,0.0,0.02,0.4205792507203999
8311,90.0,0.16,0.02,2.0,0.02,2.0,0.4156962963280508
6232,70.0,0.16,0.02,0.02,0.2,0.0,0.477694704539384
7208,80.0,0.16,0.0,0.2,0.2,0.0,0.4571461696675182
7784,80.0,0.64,0.02,0.2,0.2,0.0,0.45168452359188543
5514,60.0,0.32,0.2,0.0,0.2,0.2,0.421163492496313
1698,20.0,0.64,0.2,0.2,0.0,0.2,0.45656753556491964
116,10.0,0.16,0.02,2.0,0.02,0.0,0.4185601633574692
2436,30.0,0.32,0.2,0.0,0.02,0.0,0.47900393998803487
2952,30.0,1.28,0.2,0.0,0.2,0.0,0.4672062359155413
8930,90.0,0.64,2.0,0.2,0.0,0.2,0.4521787683929315
7394,80.0,0.16,2.0,0.2,0.0,0.2,0.4587278438960661
7426,80.0,0.32,0.0,0.0,0.0,0.2,0.4730738824583467
5401,60.0,0.32,0.0,0.02,0.2,0.02,0.47139104955681566
2800,30.0,0.64,2.0,2.0,0.0,0.0,0.4553596604536465
7663,80.0,0.32,2.0,0.2,2.0,2.0,0.33338596515066093
5281,60.0,0.16,0.2,0.2,0.0,0.02,0.4649545026548115
6309,70.0,0.16,0.2,0.2,0.02,0.02,0.46757239814735585
2274,30.0,0.16,2.0,0.2,0.0,0.2,0.46985137773777025
1873,20.0,1.28,0.02,0.02,0.0,0.02,0.42994254004454313
6608,70.0,0.32,2.0,0.02,0.0,0.0,0.4686072824096072
185,10.0,0.16,0.2,2.0,0.2,0.02,0.3977829803852436
8969,90.0,1.28,0.0,0.0,0.2,0.02,0.4658272564727582
466,10.0,0.32,2.0,0.02,0.0,0.2,0.4423569783451769
3126,40.0,0.16,0.0,2.0,0.02,0.2,0.45387913261816915
5382,60.0,0.32,0.0,0.0,0.02,0.2,0.4331054657005671
1329,20.0,0.32,0.0,2.0,0.0,0.02,0.4682868797511872
4659,50.0,0.64,0.0,2.0,0.0,2.0,0.38777886589942917
4946,50.0,1.28,0.02,0.02,0.0,0.2,0.44795523371656043
3688,40.0,0.64,0.02,0.2,0.2,0.0,0.47393545123593744
2344,30.0,0.32,0.0,0.2,0.2,0.0,0.47294031472210724
1611,20.0,0.64,0.02,0.0,0.2,2.0,0.3887559260034675
2836,30.0,1.28,0.0,0.02,0.02,0.0,0.4559014349247185
19,10.0,0.16,0.0,0.02,0.0,2.0,0.4383135606637986
3561,40.0,0.32,2.0,0.2,0.2,0.02,0.4168488432353685
7785,80.0,0.64,0.02,0.2,0.2,0.02,0.4646218303760352
7290,80.0,0.16,0.02,2.0,0.2,0.2,0.4198995587778266
3695,40.0,0.64,0.02,0.2,2.0,2.0,0.3564456110148253
8667,90.0,0.32,2.0,0.02,0.2,2.0,0.34662440338848666
4671,50.0,0.64,0.0,2.0,2.0,2.0,0.3520571013387036
4080,40.0,1.28,2.0,2.0,0.0,0.0,0.4574291811594839
2897,30.0,1.28,0.02,0.02,0.0,0.02,0.46305049886230787
4605,50.0,0.32,2.0,2.0,2.0,0.02,0.40895186460262395
5887,60.0,0.64,2.0,2.0,2.0,2.0,0.3447068469617153
337,10.0,0.32,0.02,0.02,0.0,0.02,0.4453683529850828
5342,60.0,0.16,2.0,0.02,2.0,0.2,0.3386082944776477
1548,20.0,0.64,0.0,0.0,2.0,0.0,0.4559867783690174
7348,80.0,0.16,0.2,2.0,0.02,0.0,0.46507836482662135
6363,70.0,0.16,2.0,0.02,0.2,2.0,0.3043414259456639
3526,40.0,0.32,2.0,0.0,0.02,0.2,0.432088396858959
6596,70.0,0.32,2.0,0.0,0.02,0.0,0.45510923978657714
1411,20.0,0.32,0.2,0.0,0.0,2.0,0.4623175230769002
5906,60.0,1.28,0.0,0.02,0.0,0.2,0.45193381303517044
2086,30.0,0.16,0.0,0.2,0.02,0.2,0.4586327565290183
6809,70.0,0.64,0.2,0.02,0.2,0.02,0.4622670124020836
1678,20.0,0.64,0.2,0.0,2.0,0.2,0.4075770399539917
1227,20.0,0.16,2.0,0.0,0.2,2.0,0.3343329423777306
2573,30.0,0.64,0.0,0.0,2.0,0.02,0.4530273337807954
8721,90.0,0.64,0.0,0.02,0.0,0.02,0.44471080836306254
7950,80.0,1.28,0.0,0.0,2.0,0.2,0.3892857015289404
1544,20.0,0.64,0.0,0.0,0.2,0.0,0.47024259101626037
5658,60.0,0.64,0.0,0.02,0.2,0.2,0.44107478202571104
4468,50.0,0.32,0.02,2.0,0.02,0.0,0.47600807492100045
6314,70.0,0.16,0.2,0.2,0.2,0.2,0.4073155835781157
4021,40.0,1.28,0.2,2.0,0.02,0.02,0.46479579430727713
8031,80.0,1.28,0.02,0.02,2.0,2.0,0.33721596116432156
4128,50.0,0.16,0.0,0.2,0.0,0.0,0.48462374593134355
6712,70.0,0.64,0.0,2.0,0.2,0.0,0.47670400177985317
5413,60.0,0.32,0.0,0.2,0.02,0.02,0.46613334512914134
1164,20.0,0.16,0.2,0.0,2.0,0.0,0.4059378475892661
4631,50.0,0.64,0.0,0.02,0.02,2.0,0.38727558061277
4328,50.0,0.16,2.0,0.2,0.2,0.0,0.4333510214583873
6867,70.0,0.64,2.0,0.02,0.0,2.0,0.4346653190602932
975,10.0,1.28,2.0,0.0,2.0,2.0,0.3562111249563439
2452,30.0,0.32,0.2,0.02,0.02,0.0,0.47090677240072243
4485,50.0,0.32,0.2,0.0,0.02,0.02,0.47012624603970027
6703,70.0,0.64,0.0,0.2,2.0,2.0,0.3545871763591039
4007,40.0,1.28,0.2,0.2,0.02,2.0,0.3858382413752539
227,10.0,0.16,2.0,0.2,0.0,2.0,0.4535602317397121
2838,30.0,1.28,0.0,0.02,0.02,0.2,0.403018888254855
3786,40.0,0.64,2.0,0.0,0.2,0.2,0.3963185291327435
4606,50.0,0.32,2.0,2.0,2.0,0.2,0.3552263590403708
667,10.0,0.64,0.2,0.02,0.2,2.0,0.36565703862167365
3068,30.0,1.28,2.0,2.0,2.0,0.0,0.3972445409373362
1517,20.0,0.32,2.0,0.2,2.0,0.02,0.40478852788488084
7057,70.0,1.28,0.2,0.02,0.0,0.02,0.45731908712108144
7617,80.0,0.32,2.0,0.0,0.0,0.02,0.4445172469877708
3206,40.0,0.16,0.2,0.0,0.02,0.2,0.4580589706726067
1207,20.0,0.16,0.2,2.0,0.02,2.0,0.40915254906703025
8370,90.0,0.16,0.2,2.0,0.0,0.2,0.47240564367718996
3115,40.0,0.16,0.0,0.2,0.2,2.0,0.3345728359750917
6873,70.0,0.64,2.0,0.02,0.2,0.02,0.4154166907330701
2465,30.0,0.32,0.2,0.2,0.0,0.02,0.4743411238100116
958,10.0,1.28,0.2,2.0,2.0,0.2,0.38500588952249487
30,10.0,0.16,0.0,0.02,2.0,0.2,0.3611186644288406
1166,20.0,0.16,0.2,0.0,2.0,0.2,0.37731697612784093
179,10.0,0.16,0.2,2.0,0.0,2.0,0.3936661294005929
6746,70.0,0.64,0.02,0.02,0.2,0.2,0.43283875279867273
5376,60.0,0.32,0.0,0.0,0.0,0.0,0.46181431214574353
7380,80.0,0.16,2.0,0.02,0.02,0.0,0.4324908640182779
1313,20.0,0.32,0.0,0.2,0.0,0.02,0.45801521071907314
8131,80.0,1.28,2.0,0.0,0.0,2.0,0.40026730147926454
6450,70.0,0.32,0.0,2.0,0.0,0.2,0.46904376327666436
7227,80.0,0.16,0.0,2.0,0.2,2.0,0.35465433270936014
1559,20.0,0.64,0.0,0.02,0.02,2.0,0.3952044124454165
3002,30.0,1.28,0.2,2.0,0.2,0.2,0.43240474064664863
7154,70.0,1.28,2.0,2.0,0.0,0.2,0.43531146729235887
268,10.0,0.32,0.0,0.0,2.0,0.0,0.41936800098315163
369,10.0,0.32,0.02,2.0,0.0,0.02,0.4320271745396961
7172,80.0,0.16,0.0,0.0,0.02,0.0,0.4744094888287254
8526,90.0,0.32,0.02,0.0,2.0,0.2,0.3993896183152617
196,10.0,0.16,2.0,0.0,0.02,0.0,0.4242397763148305
8714,90.0,0.64,0.0,0.0,0.2,0.2,0.4452690969712407
7615,80.0,0.32,0.2,2.0,2.0,2.0,0.31662843661030904
416,10.0,0.32,0.2,0.2,0.0,0.0,0.4569027679800469
1069,20.0,0.16,0.0,0.2,2.0,0.02,0.40624282051144606
4679,50.0,0.64,0.02,0.0,0.02,2.0,0.36391292710995243
2667,30.0,0.64,0.02,0.2,0.2,2.0,0.3704013716634754
1900,20.0,1.28,0.02,0.2,2.0,0.0,0.44795243723846334
7715,80.0,0.64,0.0,0.2,0.0,2.0,0.45006937005003944
5575,60.0,0.32,2.0,0.0,0.02,2.0,0.37590616929086873
525,10.0,0.64,0.0,0.0,2.0,0.02,0.4307738746653916
1558,20.0,0.64,0.0,0.02,0.02,0.2,0.46354472002735214
2943,30.0,1.28,0.02,2.0,2.0,2.0,0.33661918008993347
2741,30.0,0.64,0.2,2.0,0.02,0.02,0.4702795281283818
2729,30.0,0.64,0.2,0.2,0.2,0.02,0.47253443243062254
6258,70.0,0.16,0.02,2.0,0.0,0.2,0.4713279969177519
7862,80.0,0.64,0.2,2.0,0.02,0.2,0.45568813732941665
6927,70.0,1.28,0.0,0.0,2.0,2.0,0.33604465015836177
789,10.0,1.28,0.0,0.02,0.02,0.02,0.4287863499807591
6531,70.0,0.32,0.2,0.0,0.0,2.0,0.46202051250247855
2454,30.0,0.32,0.2,0.02,0.02,0.2,0.4605818760632078
8955,90.0,0.64,2.0,2.0,0.2,2.0,0.3508270995662288
7706,80.0,0.64,0.0,0.02,0.2,0.2,0.4292425587398445
6953,70.0,1.28,0.0,0.2,0.2,0.02,0.46266994516870946
2289,30.0,0.16,2.0,2.0,0.0,0.02,0.4693783523806693
4424,50.0,0.32,0.02,0.0,0.2,0.0,0.4554285496842802
1133,20.0,0.16,0.02,0.2,2.0,0.02,0.4310753642915504
7883,80.0,0.64,2.0,0.0,0.2,2.0,0.36187020272313086
1145,20.0,0.16,0.02,2.0,0.2,0.02,0.4571614960199788
2739,30.0,0.64,0.2,2.0,0.0,2.0,0.40963383625581945
657,10.0,0.64,0.2,0.02,0.0,0.02,0.44885716987365193
2919,30.0,1.28,0.02,0.2,0.02,2.0,0.3687356045967368
1305,20.0,0.32,0.0,0.02,0.2,0.02,0.47271314338608067
3722,40.0,0.64,0.2,0.0,0.2,0.2,0.4197936270919086
648,10.0,0.64,0.2,0.0,0.2,0.0,0.41866027910998643
3131,40.0,0.16,0.0,2.0,0.2,2.0,0.34392868254304976
345,10.0,0.32,0.02,0.02,0.2,0.02,0.41935018686207254
3991,40.0,1.28,0.2,0.02,0.02,2.0,0.3761291202801898
7896,80.0,0.64,2.0,0.02,0.2,0.0,0.44892122548364943
5049,50.0,1.28,0.2,2.0,0.2,0.02,0.4728320978225424
5999,60.0,1.28,0.02,0.2,2.0,2.0,0.33643413889332635
4779,50.0,0.64,0.2,0.2,0.2,2.0,0.3616898133336553
604,10.0,0.64,0.02,0.02,2.0,0.0,0.4390421955023323
8626,90.0,0.32,0.2,2.0,0.0,0.2,0.46868892979492294
5331,60.0,0.16,2.0,0.02,0.0,2.0,0.43546939109491617
5537,60.0,0.32,0.2,0.2,0.0,0.02,0.4495825548163993
1994,20.0,1.28,2.0,0.0,0.2,0.2,0.3998283764459043
7756,80.0,0.64,0.02,0.0,2.0,0.0,0.4758579854969264
9122,90.0,1.28,0.2,0.2,0.0,0.2,0.42746632779587884
7704,80.0,0.64,0.0,0.02,0.2,0.0,0.4700695505357768
7898,80.0,0.64,2.0,0.02,0.2,0.2,0.3853747732245531
6259,70.0,0.16,0.02,2.0,0.0,2.0,0.4146328366184618
